iso3;EPI_confirmed_cum;EPI_dead_cum;EPI_recovered_cum;ECO_price_diff_2020-01-22;EMO_Sentiment;EMO_VAD_V;EMO_VAD_A;EMO_VAD_D;EMO_Big5_O;EMO_Big5_C;EMO_Big5_E;EMO_Big5_A;EMO_Big5_N;TWI_num;TWI_num_en;TWI_num_locallangs;TWI_num_unvhum;TWI_num_unvbot;TWI_num_verbot;TWI_num_verhum;TWI_num_unk;TWI_fol_all;TWI_fol_unvhum;TWI_fol_unvbot;TWI_fol_verbot;TWI_fol_verhum;TWI_fol_unk;FAC_num_reliable;FAC_num_unreliable;FAC_num_unknown;FAC_fol_reliable;FAC_fol_unreliable;FAC_fol_unknown;FAC_reliabile_num_local;FAC_reliabile_num_foreign;FAC_unreliabile_num_local;FAC_unreliabile_num_foreign;FAC_reliabile_fol_local;FAC_reliabile_fol_foreign;FAC_unreliabile_fol_local;FAC_unreliabile_fol_foreign;FAC_reliabile_num_00;FAC_reliabile_num_01;FAC_reliabile_num_10;FAC_reliabile_num_11;FAC_unreliabile_num_00;FAC_unreliabile_num_01;FAC_unreliabile_num_10;FAC_unreliabile_num_11;FAC_reliabile_fol_00;FAC_reliabile_fol_01;FAC_reliabile_fol_10;FAC_reliabile_fol_11;FAC_unreliabile_fol_00;FAC_unreliabile_fol_01;FAC_unreliabile_fol_10;FAC_unreliabile_fol_11
JAM;;;;;-0.10403680892774879;5.314322268990055;5.289216179936525;4.281415233830155;-0.002933601839192335;-0.002394296816662788;-0.026294290612622846;8.151173801984383e-06;0.06863355558082333;44393.0;36823.0;36823.0;24747.0;18923.0;574.0;149.0;0.0;165686710.0;52193584.0;104643676.0;2172284.0;6677166.0;0.0;3093.0;815.0;2799.0;7493610.0;1829316.0;16876292.0;2687.0;406.0;700.0;115.0;6556652.0;936958.0;1622867.0;206449.0;1784.0;1263.0;32.0;14.0;451.0;336.0;9.0;19.0;4300428.0;2831118.0;120737.0;241327.0;889993.0;572090.0;30591.0;336642.0
JOR;1.0;0.0;0.0;;-0.0920764296470506;5.325895386258019;5.286913834569211;4.295382817322493;-0.002150281282081548;-0.0010652995437656465;-0.026249172424472535;-0.0005417853433650754;0.06873248305741175;13573.0;9333.0;1334.0;8037.0;4851.0;195.0;489.0;1.0;63378636.0;15191797.0;15241779.0;1637173.0;31307887.0;0.0;829.0;243.0;755.0;6778640.0;1338621.0;3383022.0;58.0;771.0;8.0;235.0;84849.0;6693791.0;23170.0;1315451.0;498.0;280.0;15.0;36.0;145.0;82.0;9.0;7.0;670119.0;2311672.0;145445.0;3651404.0;340253.0;176477.0;89271.0;732620.0
JPN;1198.0;12.0;116.0;-0.1333808903538628;-0.07007390572436539;5.317452414316733;5.273563365834209;4.284194373515278;-0.0014079119982894316;-0.001014396671016389;-0.02932682245561819;-3.8382255064142184e-05;0.072475182813452;542822.0;208816.0;229374.0;300630.0;234067.0;1460.0;6661.0;4.0;1910682628.0;443981311.0;609285831.0;25972468.0;831443018.0;0.0;75437.0;10294.0;28930.0;372723238.0;25747464.0;173294548.0;39822.0;35615.0;3672.0;6622.0;201250919.0;171472319.0;10252599.0;15494865.0;40409.0;32821.0;237.0;1970.0;5653.0;4587.0;8.0;46.0;66952238.0;86484867.0;2989441.0;216296692.0;9648742.0;12034211.0;77721.0;3986790.0
KAZ;;;;;-0.03512403498734609;5.391750405508342;5.334970165854476;4.326703720930912;-0.002469178243944355;-0.0018130699543757961;-0.025680294432475468;0.00025094137442803027;0.06423444730681652;25954.0;12008.0;329.0;16150.0;9664.0;12.0;128.0;0.0;44133151.0;19399289.0;16942226.0;56105.0;7735531.0;0.0;1256.0;511.0;996.0;1614246.0;1175296.0;1432248.0;8.0;1248.0;1.0;510.0;1359.0;1612887.0;112.0;1175184.0;798.0;456.0;0.0;2.0;324.0;186.0;0.0;1.0;893888.0;678142.0;0.0;42216.0;834765.0;318651.0;0.0;21880.0
KEN;;;;;-0.11851343861404134;5.235971563228655;5.2566454096784865;4.297587558095247;-0.0011548035836168246;-0.0007656980889822264;-0.024018127513146928;0.0007657266701629168;0.06960400415481752;220234.0;201156.0;201156.0;132370.0;79048.0;4358.0;4457.0;1.0;6558214611.0;521269663.0;698469581.0;1890278194.0;3448197173.0;0.0;12402.0;3925.0;15946.0;180695322.0;32840513.0;1465929388.0;11555.0;847.0;3581.0;344.0;173333264.0;7362058.0;31052247.0;1788266.0;7745.0;4235.0;157.0;265.0;2663.0;1202.0;34.0;26.0;30864948.0;24391304.0;50856593.0;74582477.0;8023049.0;5853521.0;13360098.0;5603845.0
KGZ;;;;;0.022521326502224624;5.43522777681761;5.355388195584573;4.275294416139292;-0.0005492818794056628;-0.0006406257743749504;-0.029381991252453867;9.357316192372476e-05;0.071017759670595;3371.0;1469.0;286.0;1954.0;1349.0;38.0;30.0;0.0;4136779.0;1416248.0;1808108.0;372208.0;540215.0;0.0;167.0;53.0;92.0;184557.0;30476.0;75638.0;10.0;157.0;1.0;52.0;2695.0;181862.0;3207.0;27269.0;91.0;72.0;4.0;0.0;32.0;21.0;0.0;0.0;63388.0;81177.0;39992.0;0.0;12813.0;17663.0;0.0;0.0
KHM;2.0;0.0;1.0;;-0.01505903247594254;5.387019207619652;5.328501074330229;4.281681115100391;-0.0009471077145949336;-0.0006150482911182415;-0.02688315838438741;0.0004624888038706981;0.07192839444136373;13582.0;10752.0;191.0;7171.0;5969.0;113.0;329.0;0.0;60786724.0;6772585.0;13798912.0;1993162.0;38222065.0;0.0;936.0;266.0;646.0;2348698.0;316926.0;7494673.0;0.0;936.0;0.0;266.0;0.0;2348698.0;0.0;316926.0;453.0;450.0;13.0;20.0;157.0;109.0;0.0;0.0;381296.0;1138775.0;232602.0;596025.0;63001.0;253925.0;0.0;0.0
KOR;7314.0;50.0;135.0;-0.09270571239609149;0.0479757268963579;5.4681282898605765;5.381978570017498;4.311701128479082;-0.0013760416582168896;-0.0010056211331844023;-0.028909276847928173;0.0004502295787716958;0.06889368206937412;204979.0;108563.0;127596.0;114340.0;85841.0;1060.0;3727.0;11.0;583556954.0;139818428.0;157836550.0;31520310.0;254381666.0;0.0;16294.0;4930.0;7377.0;142108360.0;8465823.0;18550260.0;11429.0;4865.0;4151.0;779.0;130197193.0;11911167.0;7239939.0;1225884.0;7873.0;6945.0;139.0;1336.0;2923.0;1994.0;2.0;11.0;13709245.0;21264689.0;3461297.0;103673129.0;3790785.0;3104327.0;52118.0;1518593.0
KWT;64.0;0.0;1.0;;-0.07970851019800446;5.294195953048295;5.256825573149135;4.29145222217305;-0.001067124564862926;-0.0007516237951899172;-0.021686432165437936;0.0003268087976500913;0.06941658832974712;23349.0;10874.0;9999.0;14078.0;8058.0;214.0;999.0;0.0;229114472.0;30422897.0;91477939.0;5930713.0;101282923.0;0.0;1120.0;354.0;1031.0;5318445.0;701341.0;4053524.0;245.0;875.0;74.0;280.0;3038733.0;2279712.0;303797.0;397544.0;696.0;399.0;4.0;21.0;250.0;103.0;1.0;0.0;1295564.0;2724744.0;198976.0;1099161.0;360032.0;326269.0;15040.0;0.0
LAO;;;;;-0.14029579260330627;5.302583118168638;5.288664226438971;4.325008094192804;-0.004203634432966426;-0.002406010232327145;-0.027729966983246035;-0.0017303980676353847;0.06609511026689824;16490.0;11768.0;29.0;7990.0;8016.0;201.0;283.0;0.0;59812556.0;15177051.0;21185586.0;5132323.0;18317596.0;0.0;1105.0;318.0;756.0;3908314.0;1091020.0;1612140.0;2.0;1103.0;0.0;318.0;389.0;3907925.0;0.0;1091020.0;396.0;674.0;16.0;19.0;154.0;155.0;4.0;5.0;452577.0;1309443.0;508222.0;1638072.0;564178.0;317254.0;60504.0;149084.0
LBN;32.0;0.0;1.0;;-0.058818238941642564;5.31550661642336;5.291797116631435;4.2927642489403715;-0.0015588675252898017;-0.0010357755574558127;-0.0254782056087267;0.00025224441146405965;0.07029415236785995;41760.0;27185.0;8014.0;21703.0;18040.0;480.0;1535.0;2.0;363848985.0;64498365.0;58002440.0;33285984.0;208062196.0;0.0;2298.0;781.0;2103.0;11517086.0;2047281.0;62613240.0;260.0;2038.0;60.0;721.0;595636.0;10921450.0;73961.0;1973320.0;1358.0;888.0;18.0;34.0;435.0;329.0;3.0;12.0;6502438.0;3116736.0;183233.0;1714679.0;783262.0;675482.0;113858.0;474679.0
LBR;;;;;-0.06947788818556759;5.345244536199537;5.305940158710046;4.315284971589859;-0.002479732632796712;-0.0016723807727052407;-0.02851521502526488;-0.000742195197371338;0.06780726138627607;21966.0;11863.0;11863.0;12962.0;8987.0;13.0;4.0;0.0;29228127.0;21934834.0;7196922.0;51795.0;44576.0;0.0;1230.0;432.0;838.0;2198325.0;668298.0;1206407.0;814.0;416.0;337.0;95.0;1903769.0;294556.0;582871.0;85427.0;744.0;484.0;2.0;0.0;260.0;172.0;0.0;0.0;1703681.0;489152.0;5492.0;0.0;517480.0;150818.0;0.0;0.0
LBY;;;;;-0.09845070070101765;5.307774702213033;5.272090959099663;4.326417445571122;-0.0014830166819707654;-0.0006756024843154587;-0.02407739877562702;0.0007769809577552621;0.06999546897827968;7160.0;4815.0;850.0;4656.0;2426.0;12.0;66.0;0.0;38250675.0;14434171.0;9270729.0;220801.0;14324974.0;0.0;873.0;274.0;360.0;3676325.0;1398660.0;8110238.0;43.0;830.0;23.0;251.0;1240123.0;2436202.0;30182.0;1368478.0;710.0;162.0;1.0;0.0;246.0;27.0;1.0;0.0;2030696.0;1620370.0;25259.0;0.0;1352805.0;20596.0;25259.0;0.0
LKA;1.0;0.0;1.0;;-0.04248244211786284;5.30847713771298;5.273324402761997;4.302833890667948;-0.0008185976548154222;-0.0003357748298329418;-0.02493453146089694;0.0006127337382582699;0.07157255842888181;49278.0;37591.0;3281.0;25666.0;23077.0;122.0;413.0;0.0;118273003.0;37757489.0;61513367.0;5298528.0;13703619.0;0.0;2891.0;1029.0;2843.0;6546995.0;1700467.0;16049280.0;41.0;2850.0;11.0;1018.0;73250.0;6473745.0;35978.0;1664489.0;1864.0;995.0;18.0;14.0;661.0;367.0;0.0;1.0;2973951.0;2040554.0;1159182.0;373308.0;1024520.0;669078.0;0.0;6869.0
LSO;;;;;-0.048749603881532745;5.364818155824374;5.323905166815633;4.316558904551126;-0.0022790635729761644;-0.0022226569166901218;-0.02356268905476726;0.0006597903728999229;0.062321208878070765;3228.0;2042.0;2042.0;1693.0;1529.0;2.0;3.0;1.0;4094733.0;2256964.0;1828856.0;7590.0;1323.0;0.0;177.0;66.0;181.0;281658.0;99176.0;245101.0;109.0;68.0;51.0;15.0;252906.0;28752.0;67017.0;32159.0;100.0;77.0;0.0;0.0;30.0;36.0;0.0;0.0;193247.0;88411.0;0.0;0.0;63751.0;35425.0;0.0;0.0
LTU;1.0;0.0;0.0;;-0.12601367715968428;5.259620340907351;5.257122166895231;4.362465228909492;-0.003675007025689263;-0.0022541350999938296;-0.02109828042944809;-0.001179582726016446;0.06672372426553681;14811.0;11144.0;163.0;7971.0;6804.0;10.0;26.0;0.0;15814096.0;7340189.0;7743798.0;346642.0;383467.0;0.0;873.0;318.0;967.0;747921.0;214291.0;925724.0;8.0;865.0;4.0;314.0;1970.0;745951.0;1484.0;212807.0;518.0;355.0;0.0;0.0;140.0;178.0;0.0;0.0;437175.0;310746.0;0.0;0.0;123372.0;90919.0;0.0;0.0
LUX;3.0;0.0;0.0;;-0.07872477069798141;5.328903982272691;5.298189957713117;4.280992580565446;-0.0016935035324190891;-0.0011452153383863012;-0.026969927355169437;-8.782250280845123e-05;0.06953417425470805;16178.0;8019.0;3921.0;9473.0;6287.0;63.0;355.0;0.0;70235122.0;41853737.0;13355323.0;434150.0;14591912.0;0.0;928.0;300.0;956.0;3066401.0;3494903.0;4281256.0;154.0;774.0;77.0;223.0;182058.0;2884343.0;66933.0;3427970.0;578.0;350.0;0.0;0.0;203.0;97.0;0.0;0.0;2182479.0;883922.0;0.0;0.0;3398082.0;96821.0;0.0;0.0
LVA;2.0;0.0;0.0;;-0.10942370197283748;5.311768444514754;5.273005608099253;4.319978880541556;-0.002688620995557002;-0.0017686302698038056;-0.025287814511738334;-0.0003391636066720332;0.06976161526218974;25883.0;12255.0;4405.0;13716.0;10387.0;1234.0;545.0;1.0;73152072.0;26966351.0;25355650.0;5429416.0;15400655.0;0.0;1746.0;551.0;1166.0;6315174.0;1397839.0;2947397.0;197.0;1549.0;30.0;521.0;439732.0;5875442.0;47387.0;1350452.0;966.0;549.0;224.0;7.0;334.0;209.0;8.0;0.0;1895341.0;1409018.0;942425.0;2068390.0;981550.0;383545.0;32744.0;0.0
MAC;10.0;0.0;10.0;;-0.08014114709489295;5.303320976834833;5.283570223943672;4.312254334032268;-0.0014022424426880222;-0.0009145490138391144;-0.02655916448048055;0.0010284270929806394;0.06841596511031117;5025.0;3591.0;443.0;3270.0;1754.0;0.0;1.0;0.0;11946881.0;8388296.0;3517508.0;0.0;41077.0;0.0;319.0;140.0;238.0;1144106.0;720521.0;292755.0;8.0;311.0;1.0;139.0;2046.0;1142060.0;46.0;720475.0;209.0;110.0;0.0;0.0;81.0;59.0;0.0;0.0;771517.0;372589.0;0.0;0.0;585603.0;134918.0;0.0;0.0
MAR;2.0;0.0;0.0;;-0.14183071023025895;5.316058687687678;5.295685463435419;4.325817763471243;-0.0037837956616655994;-0.002382183214287664;-0.026749821069019145;-0.0014041176552815797;0.06617099499454623;79194.0;42760.0;906.0;45544.0;32970.0;156.0;524.0;0.0;289735782.0;62578146.0;181633627.0;5478893.0;40045116.0;0.0;4328.0;1367.0;4987.0;9284767.0;2605335.0;44147098.0;29.0;4299.0;22.0;1345.0;64123.0;9220644.0;44519.0;2560816.0;2601.0;1704.0;16.0;7.0;733.0;632.0;0.0;2.0;4666759.0;4101228.0;370663.0;146117.0;1280777.0;1261048.0;0.0;63510.0
MDA;1.0;0.0;0.0;;-0.13206438598746062;5.290996455375803;5.279052064202103;4.338409297426677;-0.0029842783162859106;-0.001673497062420531;-0.02747127709849371;-0.0007570582519903467;0.0680774165344765;12749.0;7804.0;1654.0;6074.0;6648.0;5.0;22.0;0.0;27536690.0;8722169.0;18249960.0;16755.0;547806.0;0.0;684.0;262.0;805.0;1176063.0;659578.0;2682163.0;16.0;668.0;0.0;262.0;8732.0;1167331.0;0.0;659578.0;323.0;360.0;0.0;1.0;128.0;134.0;0.0;0.0;573970.0;593980.0;0.0;8113.0;517142.0;142436.0;0.0;0.0
MDG;;;;;-0.04712652771235441;5.328998465355444;5.281187928235509;4.328059544105107;-0.0022294846252131828;-0.0013657793347531476;-0.024171603564817224;0.00015823161484656474;0.06696802835703115;10612.0;2371.0;4904.0;4237.0;6339.0;3.0;33.0;0.0;58600723.0;6595457.0;51860984.0;5832.0;138450.0;0.0;696.0;252.0;542.0;1751546.0;1050212.0;1820953.0;280.0;416.0;107.0;145.0;1217732.0;533814.0;530358.0;519854.0;330.0;356.0;1.0;9.0;90.0;162.0;0.0;0.0;233935.0;1478249.0;1944.0;37418.0;56600.0;993612.0;0.0;0.0
MDV;4.0;0.0;0.0;;-0.01001710504597708;5.364974400413692;5.303491959097428;4.237088702885864;-0.0008022855822550655;-0.000604567725719785;-0.029290739967814734;0.00042469835884106715;0.07197064514599874;51718.0;40745.0;1032.0;30167.0;20514.0;308.0;729.0;0.0;242723904.0;82792726.0;91096707.0;13348496.0;55485975.0;0.0;3715.0;1120.0;2048.0;14475614.0;4612835.0;11598511.0;1.0;3714.0;2.0;1118.0;3907.0;14471707.0;4329.0;4608506.0;2299.0;1406.0;1.0;9.0;709.0;409.0;0.0;2.0;7791525.0;6422416.0;75171.0;186502.0;2811975.0;1764131.0;0.0;36729.0
MEX;7.0;0.0;1.0;-0.09571622489857445;-0.06791544271481392;5.31591407251601;5.279056865110511;4.338623628165737;-0.0021136978532153255;-0.0014118689089258638;-0.026411134301777904;-0.00036603098469120064;0.06965200411558575;1715646.0;263312.0;1303162.0;1006723.0;662207.0;6756.0;39925.0;35.0;54271793848.0;2195535217.0;3932269502.0;922941178.0;47221047951.0;0.0;52898.0;41821.0;124576.0;1126932144.0;2994558779.0;17348630228.0;24837.0;28061.0;31177.0;10644.0;949679956.0;177252188.0;2836044521.0;158514258.0;31471.0;19954.0;525.0;946.0;25030.0;15927.0;120.0;744.0;74605496.0;98348374.0;57322705.0;896655569.0;48927274.0;44460840.0;10383638.0;2890787027.0
MKD;3.0;0.0;0.0;;-0.11828025221806653;5.329814523694935;5.279178297736547;4.34513191073344;-0.0025137805608874807;-0.0018485730764067209;-0.023197061980279782;0.00018908313591601192;0.06844376519280236;7243.0;3539.0;0.0;4044.0;3173.0;16.0;10.0;0.0;35784636.0;7481015.0;28261479.0;29192.0;12950.0;0.0;374.0;231.0;256.0;1338322.0;10871835.0;1920977.0;0.0;374.0;0.0;231.0;0.0;1338322.0;0.0;10871835.0;210.0;161.0;3.0;0.0;93.0;138.0;0.0;0.0;408503.0;920441.0;9378.0;0.0;265697.0;10606138.0;0.0;0.0
MLI;;;;;-0.09449035066535547;5.360972580179775;5.308658994677516;4.268518171628246;-0.0016963039930420838;-0.0012250153146051645;-0.028673801789729027;-0.0001731692690351544;0.07217227364366152;20271.0;11953.0;3584.0;12863.0;7345.0;10.0;51.0;2.0;53507452.0;21225687.0;30162295.0;577216.0;1542254.0;0.0;1635.0;352.0;872.0;3663186.0;1401410.0;2190237.0;98.0;1537.0;31.0;321.0;129651.0;3533535.0;72134.0;1329276.0;1255.0;379.0;0.0;1.0;197.0;155.0;0.0;0.0;2563237.0;1076768.0;0.0;23181.0;341205.0;1060205.0;0.0;0.0
MLT;3.0;0.0;0.0;;-0.11764903585080401;5.273517588401236;5.252540883882204;4.330753633100948;-0.003763552166067474;-0.002652010308760804;-0.022445086037382114;-0.0013223627983477008;0.06573758249800607;15524.0;10727.0;10727.0;9139.0;6221.0;21.0;143.0;0.0;45522809.0;19889571.0;21831960.0;109439.0;3691839.0;0.0;790.0;372.0;1010.0;1529924.0;1246913.0;6942502.0;586.0;204.0;304.0;68.0;1219067.0;310857.0;1158895.0;88018.0;528.0;257.0;1.0;4.0;230.0;142.0;0.0;0.0;910020.0;585549.0;563.0;33792.0;1056147.0;190766.0;0.0;0.0
MMR;;;;;-0.012260493073247603;5.405643037753117;5.33456133045284;4.304162598126635;-0.0023493765134913443;-0.001699441839629521;-0.026292264582118304;-0.00022763614874632515;0.06807663303288398;19608.0;13444.0;169.0;12255.0;6921.0;40.0;391.0;1.0;80233232.0;14229790.0;12013998.0;6637084.0;47352360.0;0.0;1410.0;512.0;903.0;2311025.0;1000667.0;30944344.0;14.0;1396.0;2.0;510.0;2466.0;2308559.0;412.0;1000255.0;959.0;405.0;3.0;43.0;324.0;188.0;0.0;0.0;1051854.0;512373.0;12321.0;734477.0;338217.0;662450.0;0.0;0.0
MNE;;;;;-0.10093642360782092;5.336565965934536;5.301195692828757;4.312093286952658;-0.002353571603456954;-0.0020879403181066213;-0.02706897347549347;-0.00018881845195341975;0.06540711811707257;5086.0;2532.0;2.0;2749.0;2317.0;3.0;17.0;0.0;8764718.0;5337906.0;3305287.0;8357.0;113168.0;0.0;240.0;116.0;200.0;547269.0;305474.0;248404.0;0.0;240.0;0.0;116.0;0.0;547269.0;0.0;305474.0;130.0;110.0;0.0;0.0;75.0;41.0;0.0;0.0;383842.0;163427.0;0.0;0.0;253724.0;51750.0;0.0;0.0
MNG;;;;;-0.08339720845389288;5.289501906230897;5.263767785976891;4.300613061387851;-0.0019469823632067614;-0.0010926251774336156;-0.02738717923466434;-0.0002973682139374548;0.07241114614294059;46540.0;24892.0;0.0;28743.0;17006.0;282.0;509.0;0.0;352255687.0;158112679.0;149893694.0;6932154.0;37317160.0;0.0;3368.0;1430.0;1725.0;26290161.0;12675843.0;15528939.0;0.0;3368.0;0.0;1430.0;0.0;26290161.0;0.0;12675843.0;2084.0;1230.0;33.0;21.0;942.0;475.0;5.0;8.0;13984807.0;9520073.0;1066996.0;1718285.0;6739538.0;5173858.0;212153.0;550294.0
MOZ;;;;;-0.07236153003718651;5.358007588634448;5.311518672119442;4.327357330763494;-0.0033082596537423415;-0.0025754375624208567;-0.027382577692352885;-0.0005543577192297353;0.06653706206443454;24781.0;11164.0;2357.0;15166.0;9330.0;38.0;247.0;0.0;47747011.0;25631571.0;17862766.0;819466.0;3433208.0;0.0;1337.0;516.0;1113.0;3452439.0;785327.0;2167972.0;89.0;1248.0;55.0;461.0;115819.0;3336620.0;73106.0;712221.0;838.0;495.0;0.0;4.0;310.0;205.0;0.0;1.0;1746674.0;1638564.0;0.0;67201.0;381655.0;347326.0;0.0;56346.0
MRT;;;;;-0.033100778632345104;5.334560848757033;5.283148245913173;4.2729703702847175;-0.0018780176453303571;-0.0012149973739605084;-0.028297540686267133;-0.0002519857547579272;0.06438426132299645;1409.0;473.0;655.0;827.0;574.0;0.0;8.0;0.0;1212999.0;589200.0;596543.0;0.0;27256.0;0.0;78.0;19.0;128.0;62154.0;12130.0;75537.0;25.0;53.0;8.0;11.0;27975.0;34179.0;4572.0;7558.0;49.0;29.0;0.0;0.0;13.0;6.0;0.0;0.0;22664.0;39490.0;0.0;0.0;4466.0;7664.0;0.0;0.0
MUS;;;;;-0.06394681545150822;5.3225410624190195;5.293244179779178;4.3204546907932455;-0.0020679347141201645;-0.0013526851945827782;-0.027543688321971772;-0.00043783885910458187;0.06940507398604936;7840.0;4921.0;6529.0;4313.0;3504.0;4.0;19.0;0.0;12383295.0;5068974.0;6986112.0;40070.0;288139.0;0.0;529.0;187.0;789.0;555362.0;192413.0;3252355.0;446.0;83.0;171.0;16.0;503530.0;51832.0;184918.0;7495.0;292.0;237.0;0.0;0.0;130.0;57.0;0.0;0.0;195904.0;359458.0;0.0;0.0;93675.0;98738.0;0.0;0.0
MWI;;;;;-0.10006259039727905;5.3041152740098205;5.281334994969204;4.316603841558689;-0.0021881757862540962;-0.0012856943790448584;-0.026960952260710273;9.723328039539024e-05;0.06778249262780238;21552.0;14959.0;14959.0;12809.0;8725.0;11.0;7.0;0.0;41454623.0;23289184.0;17672411.0;95409.0;397619.0;0.0;1469.0;409.0;1015.0;3102327.0;899190.0;1940391.0;1189.0;280.0;309.0;100.0;2740210.0;362117.0;789716.0;109474.0;798.0;665.0;4.0;2.0;215.0;194.0;0.0;0.0;1526901.0;1527682.0;21576.0;26168.0;480927.0;418263.0;0.0;0.0
MYS;99.0;0.0;24.0;-0.0666413888429861;-0.0330714790353129;5.431379050755013;5.327504942349485;4.286364745639619;-0.0011085145086994807;-0.0010027093832989534;-0.030240366897844304;0.0007704835002040101;0.0671444556001061;1295463.0;745690.0;0.0;783216.0;502148.0;2460.0;7622.0;17.0;8213812124.0;576445561.0;3293154413.0;152530417.0;4191681733.0;0.0;77339.0;9456.0;43834.0;817358002.0;23420455.0;350105000.0;0.0;77339.0;0.0;9456.0;0.0;817358002.0;0.0;23420455.0;47182.0;29349.0;89.0;719.0;5596.0;3800.0;19.0;41.0;45396617.0;46125525.0;1727722.0;724108138.0;5322196.0;6605324.0;305664.0;11187271.0
NAM;;;;;-0.03219794970014398;5.347218193589378;5.308131937304462;4.295322179428004;-0.0016890821497080038;-0.0011475420027708654;-0.02486191327296592;0.0005207687435517598;0.06713408128828577;23846.0;15285.0;15362.0;13328.0;10398.0;38.0;82.0;0.0;33960108.0;13762945.0;10975546.0;111911.0;9109706.0;0.0;1497.0;368.0;2134.0;1477219.0;303633.0;3860528.0;1352.0;145.0;309.0;59.0;1364824.0;112395.0;238882.0;64751.0;557.0;939.0;0.0;1.0;192.0;175.0;1.0;0.0;729161.0;664660.0;0.0;83398.0;165949.0;135856.0;1828.0;0.0
NER;;;;;-0.0938668440504802;5.325654097293929;5.298341859095976;4.323725600087128;-0.0032415227058181745;-0.0020461742677487607;-0.026371224005365564;-0.0009748162542417222;0.06650361204289884;8230.0;5547.0;1140.0;4965.0;3249.0;2.0;13.0;1.0;12958439.0;6113179.0;6701783.0;55972.0;87505.0;0.0;455.0;173.0;710.0;1367496.0;228498.0;645572.0;34.0;421.0;13.0;160.0;81945.0;1285551.0;17187.0;211311.0;264.0;191.0;0.0;0.0;126.0;47.0;0.0;0.0;410467.0;957029.0;0.0;0.0;154632.0;73866.0;0.0;0.0
NGA;1.0;0.0;0.0;;-0.021347677711903396;5.316947351646435;5.316684450525634;4.262094688750225;-0.0011586580519422382;-0.0007679509268501307;-0.02757021464348484;0.0008089295436548293;0.06911936095980699;469743.0;416410.0;416410.0;294239.0;168970.0;1025.0;5506.0;3.0;6343638309.0;791539715.0;756841560.0;62188965.0;4733068069.0;0.0;32035.0;10709.0;40130.0;2715273930.0;133768856.0;526112754.0;28492.0;3543.0;9658.0;1051.0;2570559406.0;144714524.0;122694522.0;11074334.0;20282.0;10403.0;35.0;1315.0;6440.0;4115.0;9.0;144.0;47824131.0;29023713.0;1032573.0;2637393513.0;14892184.0;12963855.0;87799.0;105825018.0
NIC;;;;;-0.10738587896290881;5.235378385762152;5.232930495312608;4.360918435290375;-0.0027971936880749467;-0.0015254138743812354;-0.02654687654149249;-5.189387120203901e-05;0.06819619113774306;36014.0;4498.0;29509.0;20408.0;14268.0;87.0;1250.0;1.0;214655773.0;36152768.0;27587076.0;882319.0;150033610.0;0.0;1018.0;1481.0;1950.0;1807748.0;1852327.0;45524761.0;626.0;392.0;1329.0;152.0;1208383.0;599365.0;1633839.0;218488.0;562.0;450.0;2.0;3.0;993.0;486.0;1.0;1.0;779397.0;881314.0;8159.0;138878.0;1273571.0;527182.0;7688.0;43886.0
NLD;265.0;3.0;0.0;-0.13590701804299588;-0.12284465438314379;5.298416286584364;5.278460504516474;4.301385017278206;-0.0016925357674840334;-0.0010775073288920901;-0.02841468969476839;-0.00028703214309448396;0.0728769527159631;362015.0;168211.0;135854.0;203413.0;150266.0;1900.0;6431.0;5.0;2590938127.0;344572819.0;427832041.0;148610250.0;1669923017.0;0.0;24184.0;12159.0;22324.0;222239713.0;93252557.0;111597853.0;5396.0;18788.0;4850.0;7309.0;153864920.0;68374793.0;68440705.0;24811852.0;13196.0;10418.0;126.0;444.0;6663.0;5266.0;13.0;217.0;23842115.0;40543451.0;1785920.0;156068227.0;11281842.0;15215794.0;586892.0;66168029.0
NOR;176.0;0.0;0.0;-0.15917348794184638;-0.11742973798724712;5.316971242391638;5.295544834080316;4.312461732869075;-0.002944135880967053;-0.001861579657182826;-0.02836169751926793;-0.0009578115724608437;0.06866556923347833;128342.0;80412.0;2944.0;78128.0;48910.0;560.0;741.0;3.0;490730580.0;152832354.0;99306666.0;209913469.0;28678091.0;0.0;7722.0;2696.0;5904.0;25623542.0;7293668.0;38201315.0;119.0;7603.0;33.0;2663.0;340936.0;25282606.0;132730.0;7160938.0;4810.0;2834.0;30.0;48.0;1747.0;938.0;5.0;6.0;9958441.0;7777799.0;7084769.0;802533.0;5202584.0;1887183.0;174111.0;29790.0
NPL;1.0;0.0;1.0;;-0.046503389612764956;5.299456540785808;5.275939908092238;4.320599255909815;-0.0015048784558075814;-0.0011308434136189764;-0.023979341639289834;0.00022704581899135725;0.07070791249870219;51493.0;36321.0;3674.0;29704.0;20396.0;163.0;1228.0;2.0;397798144.0;78842945.0;91402283.0;6262214.0;221290702.0;0.0;3007.0;1036.0;2193.0;17537813.0;2621374.0;15138557.0;82.0;2925.0;9.0;1027.0;588659.0;16949154.0;51999.0;2569375.0;1797.0;1117.0;14.0;79.0;549.0;482.0;0.0;5.0;7889297.0;3943059.0;934559.0;4770898.0;1831611.0;707523.0;0.0;82240.0
