variable,iso,2020-11-23
epi_deaths_new_perM,GUM,0.0000
epi_deaths_new_perM,GUY,0.0000
epi_deaths_new_perM,HKG,
epi_deaths_new_perM,HND,0.0000
epi_deaths_new_perM,HRV,11.9360
epi_deaths_new_perM,HTI,0.0000
epi_deaths_new_perM,HUN,9.4200
epi_deaths_new_perM,IDN,0.4020
epi_deaths_new_perM,IMN,0.0000
epi_deaths_new_perM,IND,0.3700
epi_deaths_new_perM,IRL,0.0000
epi_deaths_new_perM,IRN,5.6550
epi_deaths_new_perM,IRQ,0.8200
epi_deaths_new_perM,ISL,0.0000
epi_deaths_new_perM,ISR,5.6610
epi_deaths_new_perM,ITA,9.2950
epi_deaths_new_perM,JAM,0.3380
epi_deaths_new_perM,JEY,0.0000
epi_deaths_new_perM,JOR,6.2730
epi_deaths_new_perM,JPN,0.0470
epi_deaths_new_perM,KAZ,0.1070
epi_deaths_new_perM,KEN,0.2600
epi_deaths_new_perM,KGZ,0.9200
epi_deaths_new_perM,KHM,0.0000
epi_deaths_new_perM,KOR,0.0780
epi_deaths_new_perM,KWT,0.7020
epi_deaths_new_perM,LBN,0.8790
epi_deaths_new_perM,LBR,0.0000
epi_deaths_new_perM,LBY,3.0560
epi_deaths_new_perM,LKA,0.1870
epi_deaths_new_perM,LSO,0.0000
epi_deaths_new_perM,LTU,4.4080
epi_deaths_new_perM,LUX,3.1950
epi_deaths_new_perM,LVA,0.0000
epi_deaths_new_perM,MAC,
epi_deaths_new_perM,MAR,0.0000
epi_deaths_new_perM,MDA,4.7100
epi_deaths_new_perM,MDG,0.0360
epi_deaths_new_perM,MDV,1.8500
epi_deaths_new_perM,MEX,2.3500
epi_deaths_new_perM,MKD,11.5200
epi_deaths_new_perM,MLI,0.0000
epi_deaths_new_perM,MLT,0.0000
epi_deaths_new_perM,MMR,0.3120
epi_deaths_new_perM,MNE,7.9610
epi_deaths_new_perM,MNG,0.0000
epi_deaths_new_perM,MOZ,0.0320
epi_deaths_new_perM,MSR,0.0000
epi_deaths_new_perM,MUS,0.0000
epi_deaths_new_perM,MWI,0.0000
epi_deaths_new_perM,MYS,0.0930
epi_deaths_new_perM,NAM,0.0000
epi_deaths_new_perM,NCL,0.0000
epi_deaths_new_perM,NER,0.0000
epi_deaths_new_perM,NGA,0.0050
epi_deaths_new_perM,NIC,0.0000
epi_deaths_new_perM,NLD,1.2260
epi_deaths_new_perM,NOR,0.0000
epi_deaths_new_perM,NPL,0.5490
epi_deaths_new_perM,NZL,0.0000
epi_deaths_new_perM,OMN,2.9370
epi_deaths_new_perM,PAK,0.1540
epi_deaths_new_perM,PAN,2.5490
epi_deaths_new_perM,PER,1.3950
epi_deaths_new_perM,PHL,0.3920
epi_deaths_new_perM,PNG,0.0000
epi_deaths_new_perM,POL,8.7190
epi_deaths_new_perM,PRI,1.7480
epi_deaths_new_perM,PRK,
epi_deaths_new_perM,PRT,7.1590
epi_deaths_new_perM,PRY,0.7010
epi_deaths_new_perM,PSE,3.1360
epi_deaths_new_perM,QAT,0.3470
epi_deaths_new_perM,ROU,6.8100
epi_deaths_new_perM,RUS,2.4740
epi_deaths_new_perM,RWA,0.0770
epi_deaths_new_perM,SAU,0.5460
epi_deaths_new_perM,SDN,0.1820
epi_deaths_new_perM,SEN,0.0000
epi_deaths_new_perM,SGP,0.0000
epi_deaths_new_perM,SLE,0.0000
epi_deaths_new_perM,SLV,0.9250
epi_deaths_new_perM,SOM,0.3150
epi_deaths_new_perM,SRB,4.5560
epi_deaths_new_perM,SSD,0.0000
epi_deaths_new_perM,SUR,0.0000
epi_deaths_new_perM,SVK,4.9450
epi_deaths_new_perM,SVN,2.8860
epi_deaths_new_perM,SWE,
epi_deaths_new_perM,SWZ,0.8620
epi_deaths_new_perM,SYC,0.0000
epi_deaths_new_perM,SYR,0.2290
epi_deaths_new_perM,TCD,0.0000
epi_deaths_new_perM,TGO,0.0000
epi_deaths_new_perM,THA,0.0000
epi_deaths_new_perM,TLS,0.0000
epi_deaths_new_perM,TON,
epi_deaths_new_perM,TTO,0.0000
epi_deaths_new_perM,TUN,5.8380
epi_deaths_new_perM,TUR,1.6480
epi_deaths_new_perM,TWN,0.0000
epi_deaths_new_perM,TZA,0.0000
epi_deaths_new_perM,UGA,0.0870
epi_deaths_new_perM,UKR,0.0000
epi_deaths_new_perM,UMI,
epi_deaths_new_perM,URY,0.5760
epi_deaths_new_perM,USA,2.6680
epi_deaths_new_perM,UZB,0.0000
epi_deaths_new_perM,VEN,0.1760
epi_deaths_new_perM,VIR,0.0000
epi_deaths_new_perM,VNM,0.0000
epi_deaths_new_perM,XKX,5.1740
epi_deaths_new_perM,YEM,0.0000
epi_deaths_new_perM,ZAF,0.9780
epi_deaths_new_perM,ZMB,0.0540
epi_deaths_new_perM,ZWE,0.2020
