variable,iso,2020-11-17
info_fact_unreliable_fraction,KWT,0.0625
info_fact_unreliable_fraction,LBN,0.3191
info_fact_unreliable_fraction,LBR,0.2333
info_fact_unreliable_fraction,LBY,0.0909
info_fact_unreliable_fraction,LKA,0.2712
info_fact_unreliable_fraction,LSO,0.0000
info_fact_unreliable_fraction,LTU,0.3529
info_fact_unreliable_fraction,LUX,0.2069
info_fact_unreliable_fraction,LVA,0.1951
info_fact_unreliable_fraction,MAC,0.0000
info_fact_unreliable_fraction,MAR,0.3429
info_fact_unreliable_fraction,MDA,0.5455
info_fact_unreliable_fraction,MDG,0.3636
info_fact_unreliable_fraction,MDV,0.2273
info_fact_unreliable_fraction,MEX,0.4122
info_fact_unreliable_fraction,MKD,0.1250
info_fact_unreliable_fraction,MLI,0.4444
info_fact_unreliable_fraction,MLT,0.1600
info_fact_unreliable_fraction,MMR,0.2381
info_fact_unreliable_fraction,MNE,0.0909
info_fact_unreliable_fraction,MNG,0.2143
info_fact_unreliable_fraction,MOZ,0.3333
info_fact_unreliable_fraction,MSR,0.7273
info_fact_unreliable_fraction,MUS,0.1176
info_fact_unreliable_fraction,MWI,0.3000
info_fact_unreliable_fraction,MYS,0.0800
info_fact_unreliable_fraction,NAM,0.0769
info_fact_unreliable_fraction,NCL,0.3333
info_fact_unreliable_fraction,NER,0.2857
info_fact_unreliable_fraction,NGA,0.2190
info_fact_unreliable_fraction,NIC,0.5417
info_fact_unreliable_fraction,NLD,0.2468
info_fact_unreliable_fraction,NOR,0.3333
info_fact_unreliable_fraction,NPL,0.1961
info_fact_unreliable_fraction,NZL,0.2447
info_fact_unreliable_fraction,OMN,0.2000
info_fact_unreliable_fraction,PAK,0.1444
info_fact_unreliable_fraction,PAN,0.4000
info_fact_unreliable_fraction,PER,0.4554
info_fact_unreliable_fraction,PHL,0.2880
info_fact_unreliable_fraction,PNG,0.1429
info_fact_unreliable_fraction,POL,0.2500
info_fact_unreliable_fraction,PRI,0.2528
info_fact_unreliable_fraction,PRK,0.2500
info_fact_unreliable_fraction,PRT,0.1848
info_fact_unreliable_fraction,PRY,0.2889
info_fact_unreliable_fraction,PSE,0.1765
info_fact_unreliable_fraction,QAT,0.1714
info_fact_unreliable_fraction,ROU,0.2500
info_fact_unreliable_fraction,RUS,0.3362
info_fact_unreliable_fraction,RWA,0.1429
info_fact_unreliable_fraction,SAU,0.2000
info_fact_unreliable_fraction,SDN,0.3333
info_fact_unreliable_fraction,SEN,0.2500
info_fact_unreliable_fraction,SGP,0.1206
info_fact_unreliable_fraction,SLE,0.2727
info_fact_unreliable_fraction,SLV,0.3333
info_fact_unreliable_fraction,SOM,0.2857
info_fact_unreliable_fraction,SRB,0.1897
info_fact_unreliable_fraction,SSD,0.3333
info_fact_unreliable_fraction,SUR,0.6667
info_fact_unreliable_fraction,SVK,0.2083
info_fact_unreliable_fraction,SVN,0.1739
info_fact_unreliable_fraction,SWE,0.2457
info_fact_unreliable_fraction,SWZ,
info_fact_unreliable_fraction,SYC,0.3500
info_fact_unreliable_fraction,SYR,0.0000
info_fact_unreliable_fraction,TCD,0.1875
info_fact_unreliable_fraction,TGO,0.3077
info_fact_unreliable_fraction,THA,0.3585
info_fact_unreliable_fraction,TLS,0.0000
info_fact_unreliable_fraction,TON,0.0000
info_fact_unreliable_fraction,TTO,0.1176
info_fact_unreliable_fraction,TUN,0.3462
info_fact_unreliable_fraction,TUR,0.2778
info_fact_unreliable_fraction,TWN,0.2000
info_fact_unreliable_fraction,TZA,0.3333
info_fact_unreliable_fraction,UGA,0.2692
info_fact_unreliable_fraction,UKR,0.1842
info_fact_unreliable_fraction,UMI,0.5000
info_fact_unreliable_fraction,URY,0.2698
info_fact_unreliable_fraction,USA,0.3556
info_fact_unreliable_fraction,UZB,0.0000
info_fact_unreliable_fraction,VEN,0.8071
info_fact_unreliable_fraction,VIR,0.2800
info_fact_unreliable_fraction,VNM,0.1875
info_fact_unreliable_fraction,XKX,0.5172
info_fact_unreliable_fraction,YEM,0.5000
info_fact_unreliable_fraction,ZAF,0.2235
info_fact_unreliable_fraction,ZMB,0.2632
info_fact_unreliable_fraction,ZWE,0.1964
