date;EPI_confirmed_cum;EPI_dead_cum;EPI_recovered_cum;TWI_num;TWI_num_en;TWI_num_locallangs;TWI_num_unvhum;TWI_num_unvbot;TWI_num_verbot;TWI_num_verhum;TWI_num_unk;TWI_fol_all;TWI_fol_unvhum;TWI_fol_unvbot;TWI_fol_verbot;TWI_fol_verhum;TWI_fol_unk;FAC_num_reliable;FAC_num_unreliable;FAC_num_unknown;FAC_fol_reliable;FAC_fol_unreliable;FAC_fol_unknown;FAC_reliabile_num_local;FAC_reliabile_num_foreign;FAC_unreliabile_num_local;FAC_unreliabile_num_foreign;FAC_reliabile_fol_local;FAC_reliabile_fol_foreign;FAC_unreliabile_fol_local;FAC_unreliabile_fol_foreign;FAC_reliabile_num_00;FAC_reliabile_num_01;FAC_reliabile_num_10;FAC_reliabile_num_11;FAC_unreliabile_num_00;FAC_unreliabile_num_01;FAC_unreliabile_num_10;FAC_unreliabile_num_11;FAC_reliabile_fol_00;FAC_reliabile_fol_01;FAC_reliabile_fol_10;FAC_reliabile_fol_11;FAC_unreliabile_fol_00;FAC_unreliabile_fol_01;FAC_unreliabile_fol_10;FAC_unreliabile_fol_11;EMO_Sentiment;EMO_VAD_V;EMO_VAD_A;EMO_VAD_D;EMO_Big5_O;EMO_Big5_C;EMO_Big5_E;EMO_Big5_A;EMO_Big5_N;ECO_price_close
2020-02-26;81397.0;2770.0;30384.0;2003875.0;872378.0;1474590.0;1142594.0;821095.0;10119.0;30067.0;0.0;30493929415.0;2714155191.0;3658716610.0;1060008940.0;23061048674.0;0.0;98874.0;41794.0;74987.0;4201106420.0;830990331.0;5953444665.0;61057.0;37817.0;31589.0;10205.0;3895521415.0;305585005.0;781176090.0;49814241.0;54803.0;40703.0;729.0;2639.0;24244.0;16767.0;147.0;636.0;147934440.0;159439504.0;106088644.0;3787643832.0;95944619.0;134677275.0;5805651.0;594562786.0;-0.14014021553512193;5.343324558345138;5.320592162945102;4.2972907271949;-0.0013817231981609114;-0.0006859917331122173;-0.03264981740135532;-0.00015311095292746838;0.07251600740395041;-0.007761713547750216
2020-02-27;82755.0;2814.0;33277.0;2396115.0;1425891.0;1836668.0;1363869.0;985055.0;12118.0;35073.0;0.0;34563790091.0;3545491260.0;4329644072.0;1197015674.0;25491639085.0;0.0;126894.0;73911.0;82613.0;4915095582.0;1010010934.0;6450177479.0;88206.0;38688.0;56005.0;17906.0;4538624388.0;376471194.0;936900489.0;73110445.0;70365.0;52089.0;1065.0;3375.0;43067.0;29963.0;151.0;730.0;210214802.0;218947731.0;135465129.0;4350467920.0;146127549.0;164549993.0;8816522.0;690516870.0;-0.09565818518572668;5.337396353623446;5.3080265775102;4.258710946845721;-0.0018817317959658147;-0.0015133030182598972;-0.03495426925019419;-0.000733068174979607;0.07277881183657108;-0.0255534747219075
2020-02-28;84121.0;2872.0;36711.0;2463708.0;1552648.0;1883553.0;1417657.0;1001940.0;11098.0;33013.0;0.0;33702522484.0;3738645557.0;4485488620.0;1078409033.0;24399979274.0;0.0;107745.0;91747.0;92504.0;4218590744.0;1088130503.0;5693948895.0;76260.0;31485.0;65421.0;26326.0;3844644227.0;373946517.0;1011843015.0;76287488.0;60178.0;43639.0;997.0;2931.0;53912.0;36986.0;173.0;676.0;181009013.0;194723225.0;123087483.0;3719771023.0;166689498.0;169174468.0;10625759.0;741640778.0;-0.06233551861100791;5.363674101977963;5.346270997012073;4.272678574746967;-0.0022031948486356295;1.2265223214898388e-05;-0.03267166883840665;-0.000682250841395776;0.0722174076921658;-0.0256280909896425
2020-02-29;86011.0;2941.0;39782.0;2419825.0;1539721.0;1872378.0;1389988.0;991501.0;10276.0;28060.0;0.0;28153764504.0;3751944971.0;4369925494.0;1078896295.0;18952997744.0;0.0;134672.0;59885.0;115386.0;3583165271.0;1123197681.0;5262027673.0;98603.0;36069.0;45453.0;14432.0;3291447041.0;291718230.0;1017859948.0;105337733.0;75705.0;55533.0;885.0;2549.0;34687.0;24448.0;137.0;613.0;221876425.0;231007961.0;139046582.0;2991234303.0;151526856.0;192054515.0;10109599.0;769506711.0;-0.13638217243358808;5.296848078450846;5.3051510815087095;4.309965348951334;-0.0024986283675643146;-0.0015877751271251876;-0.03293947122271557;-0.0016857730886200239;0.07106803815553926;
2020-03-01;88369.0;2996.0;42716.0;2317845.0;1429936.0;1763002.0;1330431.0;951177.0;9267.0;26970.0;0.0;28364464428.0;3618615813.0;4124011448.0;1166131329.0;19455705838.0;0.0;119332.0;48011.0;93306.0;4179919018.0;887003162.0;5314658563.0;87677.0;31655.0;35606.0;12405.0;3842975710.0;336943308.0;825328681.0;61674481.0;66803.0;49193.0;808.0;2528.0;27844.0;19540.0;89.0;538.0;215473539.0;240690748.0;176951053.0;3546803678.0;129764409.0;165561887.0;5281840.0;586395026.0;-0.10849050852454917;5.323142307308431;5.304900096060138;4.294905195511637;-0.0015675408516117374;-0.0008643286896514116;-0.03084579483807108;-0.0009988645383048865;0.06943451788030709;
2020-03-02;90299.0;3085.0;45602.0;2485197.0;1554857.0;1817846.0;1425640.0;1002905.0;15001.0;41651.0;0.0;38852093432.0;3539035664.0;4522693009.0;1300677020.0;29489687739.0;0.0;121230.0;50162.0;165463.0;4968515041.0;1063595410.0;6640103502.0;83509.0;37721.0;38344.0;11818.0;4576162599.0;392352442.0;993621279.0;69974131.0;68494.0;47798.0;1294.0;3644.0;29419.0;19881.0;147.0;715.0;200528838.0;228602180.0;106660602.0;4432723421.0;132891680.0;155397022.0;6766291.0;768540417.0;-0.06655124457031289;5.308290787873966;5.282656133749644;4.288020704794981;-0.002630609302395153;-0.0013034721376641027;-0.030604804902732884;-0.0018763723668701639;0.06894264407637624;0.005962455374644532
2020-03-03;92831.0;3159.0;48229.0;2423159.0;1474564.0;1840115.0;1376736.0;984959.0;15904.0;45560.0;0.0;42637961488.0;3383814938.0;4452510273.0;1674142796.0;33127493481.0;0.0;105208.0;44884.0;120121.0;5152752728.0;1295253646.0;7696316420.0;76301.0;28907.0;35474.0;9410.0;4761328830.0;391423898.0;1213481150.0;81772496.0;57485.0;42772.0;1183.0;3768.0;25889.0;17836.0;211.0;948.0;173055776.0;199189546.0;258280903.0;4522226503.0;122677025.0;114902731.0;10683441.0;1046990449.0;-0.09812853168926043;5.329077132545379;5.309661134861894;4.2711104122320664;-0.0044345945114507195;-0.0026576215008270285;-0.03463928573350032;-0.0019045610294759698;0.07240884024868459;0.0068314459628482935
2020-03-04;95099.0;3253.0;51171.0;2549529.0;1491795.0;1945977.0;1450042.0;1033552.0;16786.0;49149.0;0.0;47059818388.0;3314338066.0;4385402686.0;2095770514.0;37264307122.0;0.0;115004.0;58333.0;97365.0;6022347244.0;1751947808.0;8182823565.0;83726.0;31278.0;47040.0;11293.0;5662829328.0;359517916.0;1694971539.0;56976269.0;62922.0;46443.0;1422.0;4217.0;33465.0;23607.0;230.0;1031.0;185606897.0;237917326.0;269240668.0;5329582353.0;135681242.0;144830342.0;11620699.0;1459815525.0;-0.052728507600671916;5.406796206786758;5.360912982161333;4.259929493808904;-0.0035314263440786487;-0.002111205608084309;-0.03287767794626145;-0.0020091989868761036;0.07081547461936877;0.010831432870236635
2020-03-05;97856.0;3347.0;53797.0;2478384.0;1597343.0;1895117.0;1401262.0;1009072.0;18129.0;49921.0;0.0;44256626194.0;3248445551.0;4297041438.0;1994030989.0;34717108216.0;0.0;115550.0;44381.0;139400.0;6034985017.0;1537932331.0;7439454476.0;86661.0;28889.0;34632.0;9749.0;5590804668.0;444180349.0;1481046873.0;56885458.0;63310.0;46452.0;1482.0;4306.0;25522.0;17704.0;207.0;948.0;189010264.0;226891468.0;278794887.0;5340288398.0;108410200.0;125010002.0;11243148.0;1293268981.0;-0.0747271180402919;5.388889179546631;5.361480711011103;4.256299784199994;-0.0016613880388996218;0.00028966663181502494;-0.031278868943503055;-0.002047801090338586;0.07071737036360397;-0.009389235647184507
2020-03-06;101769.0;3459.0;55866.0;2509390.0;1598967.0;1901552.0;1415590.0;1023141.0;18881.0;51778.0;0.0;44808472504.0;3264990173.0;4439246804.0;2078395482.0;35025840045.0;0.0;127567.0;42621.0;157760.0;6756750584.0;1456690694.0;7534560186.0;95844.0;31723.0;33365.0;9256.0;6312944633.0;443805951.0;1394915403.0;61775291.0;69612.0;51758.0;1575.0;4622.0;24756.0;16775.0;188.0;902.0;201654804.0;221657005.0;333055831.0;6000382944.0;98619319.0;130079112.0;12542714.0;1215449549.0;-0.10921328003991705;5.300731016423571;5.311108805401979;4.298218782115785;-0.0014714458853168414;-0.0003944496465904029;-0.031215665834849297;-0.0007951259751048155;0.07116522480193423;-0.02950741543335436
2020-03-07;105796.0;3557.0;58359.0;2253345.0;1465625.0;1707956.0;1285706.0;923383.0;12512.0;31744.0;0.0;28117584266.0;2865812681.0;3580398662.0;1407026958.0;20264345965.0;0.0;117782.0;58032.0;70636.0;3845926253.0;939359468.0;5473280828.0;83650.0;34132.0;41741.0;16291.0;3597220944.0;248705309.0;877728075.0;61631393.0;65764.0;48384.0;960.0;2674.0;33206.0;24097.0;120.0;609.0;171117206.0;186080434.0;194050617.0;3294677996.0;100993292.0;129681995.0;6436461.0;702247720.0;-0.1579411458513522;5.215474957397876;5.252150509111411;4.335828749683835;-0.001420535476674597;-0.0006700119731344323;-0.030232970689916;-0.000254386232175648;0.06991337622077408;
