country;iso3;date;EPI_confirmed_cum;EPI_dead_cum;EPI_recovered_cum;ECO_price_open;ECO_price_high;ECO_price_low;ECO_price_close;EMO_Sentiment_x;EMO_Sentiment_stderr_x;EMO_VAD_V_x;EMO_VAD_A_x;EMO_VAD_D_x;EMO_VAD_V_stderr_x;EMO_VAD_A_stderr_x;EMO_VAD_D_stderr_x;EMO_Big5_O_x;EMO_Big5_C_x;EMO_Big5_E_x;EMO_Big5_A_x;EMO_Big5_N_x;EMO_Big5_O_stderr_x;EMO_Big5_C_stderr_x;EMO_Big5_E_stderr_x;EMO_Big5_A_stderr_x;EMO_Big5_N_stderr_x;EMO_Sentiment_y;EMO_Sentiment_stderr_y;EMO_VAD_V_y;EMO_VAD_A_y;EMO_VAD_D_y;EMO_VAD_V_stderr_y;EMO_VAD_A_stderr_y;EMO_VAD_D_stderr_y;EMO_Big5_O_y;EMO_Big5_C_y;EMO_Big5_E_y;EMO_Big5_A_y;EMO_Big5_N_y;EMO_Big5_O_stderr_y;EMO_Big5_C_stderr_y;EMO_Big5_E_stderr_y;EMO_Big5_A_stderr_y;EMO_Big5_N_stderr_y;EMO_Sentiment;EMO_Sentiment_stderr;EMO_VAD_V;EMO_VAD_A;EMO_VAD_D;EMO_VAD_V_stderr;EMO_VAD_A_stderr;EMO_VAD_D_stderr;EMO_Big5_O;EMO_Big5_C;EMO_Big5_E;EMO_Big5_A;EMO_Big5_N;EMO_Big5_O_stderr;EMO_Big5_C_stderr;EMO_Big5_E_stderr;EMO_Big5_A_stderr;EMO_Big5_N_stderr
Italy;ITA;2020-02-13;3;0;0;0.0012458780384623199;-0.000379164132404242;-0.00593676177256519;0.0012409196295148901;-0.11970745380519872;0.008963039935117849;5.231864635996037;5.2301296944297775;4.344337466032447;0.013864456312522859;0.009498986063743588;0.008228567574329207;-0.0027077034620737626;-0.0025057276009046604;-0.025455787398515128;-0.0016908510351426591;0.07484572465346626;0.00026674236755892344;0.00027377149618668795;0.0007482634785204522;0.0002788379809685596;0.0006880005462919057;-0.11970745380519872;0.008963039935117849;5.231864635996037;5.2301296944297775;4.344337466032447;0.013864456312522859;0.009498986063743588;0.008228567574329207;-0.0027077034620737626;-0.0025057276009046604;-0.025455787398515128;-0.0016908510351426591;0.07484572465346626;0.00026674236755892344;0.00027377149618668795;0.0007482634785204523;0.00027883798096855957;0.0006880005462919058;-0.11970745380519873;0.008963039935117849;5.231864635996037;5.230129694429777;4.344337466032447;0.01386445631252286;0.009498986063743588;0.008228567574329207;-0.0027077034620737626;-0.0025057276009046604;-0.025455787398515128;-0.0016908510351426591;0.07484572465346626;0.00026674236755892344;0.00027377149618668795;0.0007482634785204524;0.0002788379809685596;0.0006880005462919059
Italy;ITA;2020-02-14;3;0;0;0.00696224887250274;0.0036479040967467603;0.00985430599200576;-0.0010104673044750699;-0.15287310091743125;0.010014755614543732;5.236706755932632;5.239211705427311;4.314319684225421;0.015213442849106756;0.010635126355168384;0.009329235008437423;-0.0029917167189132715;-0.003223455172413791;-0.02741831110762773;-0.002356310245559039;0.07705806830679787;0.00028904601808926717;0.00032678611809753563;0.0007851228903072043;0.0003476117619500169;0.0006947177346715059;-0.15287310091743125;0.010014755614543732;5.236706755932632;5.239211705427311;4.3143196842254214;0.015213442849106756;0.010635126355168384;0.009329235008437423;-0.0029917167189132715;-0.0032234551724137908;-0.02741831110762773;-0.002356310245559039;0.07705806830679787;0.00028904601808926717;0.00032678611809753563;0.0007851228903072043;0.0003476117619500169;0.0006947177346715059;-0.15287310091743125;0.010014755614543732;5.236706755932632;5.239211705427312;4.314319684225421;0.015213442849106756;0.010635126355168383;0.009329235008437424;-0.0029917167189132715;-0.0032234551724137903;-0.02741831110762773;-0.0023563102455590387;0.07705806830679787;0.0002890460180892672;0.00032678611809753563;0.0007851228903072043;0.0003476117619500169;0.0006947177346715059
Italy;ITA;2020-02-15;3;0;0;;;;;-0.11356546481320605;0.0109706364022265;5.273044629941032;5.229865104787477;4.3277372259327285;0.017530611079361255;0.01266359647365428;0.00940736580917031;-0.0015389905844949868;-0.0010491962582538515;-0.02638030954127776;0.00047136390315480515;0.07385679578014208;0.00024311118672011025;0.00022378895186213232;0.0008823646152917898;0.0002583989744104471;0.0008373959690678648;-0.11356546481320605;0.0109706364022265;5.273044629941032;5.229865104787477;4.3277372259327285;0.017530611079361255;0.01266359647365428;0.00940736580917031;-0.0015389905844949868;-0.0010491962582538515;-0.026380309541277756;0.00047136390315480515;0.07385679578014208;0.00024311118672011025;0.00022378895186213232;0.0008823646152917898;0.0002583989744104471;0.0008373959690678648;-0.11356546481320604;0.010970636402226501;5.273044629941032;5.229865104787477;4.3277372259327285;0.017530611079361255;0.01266359647365428;0.00940736580917031;-0.0015389905844949868;-0.0010491962582538515;-0.026380309541277753;0.0004713639031548052;0.07385679578014208;0.00024311118672011022;0.00022378895186213232;0.0008823646152917899;0.0002583989744104471;0.0008373959690678649
Italy;ITA;2020-02-16;3;0;0;;;;;-0.09449518536350507;0.011692856557174528;5.324376168238566;5.272845570389113;4.339649722128317;0.01797997195238536;0.012907523177632866;0.009615185705865805;-0.000971396523178808;-0.0005094782008830021;-0.0265919582308418;0.0007530052428256067;0.07368849007794423;0.00020507646374859416;0.00017257972967149682;0.0009314592316068;0.00023929668156545195;0.00090917301143201;-0.09449518536350507;0.011692856557174528;5.324376168238566;5.272845570389113;4.339649722128317;0.01797997195238536;0.012907523177632866;0.009615185705865805;-0.000971396523178808;-0.0005094782008830021;-0.0265919582308418;0.0007530052428256067;0.07368849007794423;0.00020507646374859416;0.00017257972967149682;0.0009314592316068;0.00023929668156545195;0.00090917301143201;-0.09449518536350508;0.011692856557174528;5.324376168238567;5.272845570389113;4.339649722128317;0.01797997195238536;0.012907523177632866;0.009615185705865805;-0.000971396523178808;-0.0005094782008830021;-0.026591958230841796;0.0007530052428256066;0.07368849007794422;0.00020507646374859416;0.00017257972967149682;0.0009314592316068001;0.00023929668156545195;0.0009091730114320101
Italy;ITA;2020-02-17;3;0;0;0.0007879150437304361;0.00548544136620954;0.00285674496623933;0.0101438127674314;-0.09686956850870544;0.010124197751635278;5.273364024083247;5.266461953584388;4.331124474479388;0.015373428263686168;0.010763969709550118;0.008297026431664556;-0.0009060596136259717;-0.000930648148148148;-0.02563104813045677;0.00016534945130315483;0.07696135410470945;0.000185974651737224;0.00021086219939464863;0.0008589327468473473;0.00022767143522974722;0.0007426405291100117;-0.09686956850870544;0.010124197751635278;5.273364024083247;5.266461953584388;4.331124474479388;0.015373428263686168;0.010763969709550118;0.008297026431664556;-0.0009060596136259717;-0.000930648148148148;-0.02563104813045677;0.00016534945130315483;0.07696135410470945;0.000185974651737224;0.00021086219939464863;0.0008589327468473473;0.00022767143522974722;0.0007426405291100117;-0.09686956850870544;0.010124197751635278;5.273364024083247;5.266461953584388;4.331124474479389;0.015373428263686168;0.010763969709550118;0.008297026431664556;-0.0009060596136259717;-0.0009306481481481481;-0.025631048130456774;0.00016534945130315483;0.07696135410470945;0.00018597465173722397;0.00021086219939464863;0.0008589327468473473;0.00022767143522974716;0.0007426405291100117
Italy;ITA;2020-02-18;3;0;0;0.000959007606814666;0.0106482890903514;0.0026768140861346303;0.00409065792629626;-0.16152930978083005;0.009538291068915957;5.281518981612544;5.231440735962863;4.367625791948005;0.013877015514902934;0.00944842119649044;0.0073421190542429906;-0.0008181923480083857;-0.0004630090408805028;-0.013206835646275977;0.004426988801537398;0.06790264462936642;0.00015533361632109538;0.00014273005775547324;0.0010065075113729418;0.00028965575590956925;0.0008197028682019327;-0.16152930978083005;0.009538291068915957;5.281518981612544;5.231440735962863;4.367625791948005;0.013877015514902934;0.00944842119649044;0.0073421190542429906;-0.0008181923480083857;-0.0004630090408805028;-0.013206835646275977;0.004426988801537398;0.06790264462936642;0.00015533361632109538;0.00014273005775547324;0.0010065075113729418;0.00028965575590956925;0.0008197028682019327;-0.16152930978083005;0.009538291068915957;5.281518981612545;5.231440735962863;4.367625791948005;0.013877015514902934;0.00944842119649044;0.0073421190542429906;-0.0008181923480083857;-0.00046300904088050293;-0.013206835646275976;0.004426988801537398;0.06790264462936642;0.00015533361632109538;0.00014273005775547324;0.0010065075113729418;0.00028965575590956925;0.0008197028682019327
Italy;ITA;2020-02-19;3;0;0;0.0145807773632374;0.0036793979925455705;0.0120208917557392;0.0100211761242051;-0.1528812499999994;0.009914146580766794;5.343101302229468;5.284242013607459;4.350802225969294;0.014063462337982528;0.009696823690882978;0.007411034673647728;-0.0007916189914350638;-0.0006858506380003495;-0.0015269947551399847;0.007826144013284415;0.059521295208018174;0.0001610669800141842;0.00014679748750149064;0.0011372724283818351;0.00035670122700406866;0.0009109330352075408;-0.1528812499999994;0.009914146580766794;5.343101302229468;5.284242013607459;4.350802225969294;0.014063462337982528;0.009696823690882978;0.007411034673647728;-0.0007916189914350639;-0.0006858506380003495;-0.0015269947551399849;0.007826144013284415;0.059521295208018174;0.0001610669800141842;0.00014679748750149064;0.0011372724283818351;0.00035670122700406866;0.0009109330352075408;-0.15288124999999939;0.009914146580766796;5.343101302229468;5.284242013607459;4.350802225969294;0.014063462337982528;0.009696823690882978;0.007411034673647728;-0.000791618991435064;-0.0006858506380003495;-0.001526994755139985;0.007826144013284415;0.05952129520801817;0.0001610669800141842;0.00014679748750149064;0.0011372724283818351;0.00035670122700406866;0.0009109330352075407
Italy;ITA;2020-02-20;3;0;0;0.00244566227828003;-0.00247883307118002;-0.007608888653184209;-0.0157205769050339;-0.09571813387423933;0.010217194169450343;5.246460237828219;5.232466563072282;4.334663075278566;0.01615473037211121;0.010986319327845715;0.008874234111842993;-0.0008421329856584093;-0.00038726607996523245;-0.0232442327869868;0.0015512749580927573;0.07340898344850293;0.00018216965494618416;0.00014438062722876664;0.0009078373697069947;0.0002160522317695213;0.0008067788727290949;-0.09571813387423933;0.010217194169450343;5.246460237828219;5.232466563072282;4.334663075278566;0.01615473037211121;0.010986319327845715;0.008874234111842993;-0.0008421329856584093;-0.00038726607996523245;-0.0232442327869868;0.0015512749580927573;0.07340898344850293;0.00018216965494618416;0.00014438062722876664;0.0009078373697069947;0.00021605223176952132;0.0008067788727290949;-0.09571813387423934;0.010217194169450343;5.24646023782822;5.232466563072281;4.334663075278566;0.01615473037211121;0.010986319327845717;0.008874234111842993;-0.0008421329856584093;-0.00038726607996523245;-0.0232442327869868;0.0015512749580927573;0.07340898344850293;0.00018216965494618418;0.00014438062722876664;0.0009078373697069948;0.00021605223176952135;0.0008067788727290949
Italy;ITA;2020-02-21;20;1;0;-0.0172822185346693;-0.0114731365022838;-0.0164794364206742;-0.012316689950178998;-0.11955017462165288;0.00871865257213668;5.318775468404984;5.277985022720195;4.274433422295593;0.01407472637083499;0.009453622867259695;0.007654427607447684;-0.0007173763901760893;-0.0005374050625579238;-0.02564352832097593;0.0012321073138708708;0.07468287646360014;0.0001420067318244475;0.0001676736637644516;0.0006956422891449121;0.00019475839970831303;0.0006702328410136879;-0.11955017462165288;0.00871865257213668;5.318775468404984;5.277985022720195;4.274433422295593;0.01407472637083499;0.009453622867259695;0.007654427607447684;-0.0007173763901760893;-0.0005374050625579238;-0.025643528320975932;0.0012321073138708708;0.07468287646360014;0.0001420067318244475;0.00016767366376445162;0.0006956422891449121;0.00019475839970831303;0.0006702328410136879;-0.11955017462165289;0.008718652572136682;5.318775468404983;5.277985022720195;4.274433422295594;0.01407472637083499;0.009453622867259696;0.007654427607447684;-0.0007173763901760892;-0.0005374050625579238;-0.02564352832097593;0.0012321073138708708;0.07468287646360014;0.0001420067318244475;0.00016767366376445165;0.0006956422891449121;0.00019475839970831306;0.0006702328410136879
Italy;ITA;2020-02-22;62;2;1;;;;;-0.12606598709677405;0.008003474713602311;5.2528404638306645;5.285437258356977;4.23260074251546;0.012889645897795015;0.010280434629557592;0.007449137117021314;-0.0013617753837487675;-0.0011496961695535847;-0.0279081545687198;0.0001563261733759829;0.07292229544727644;0.00020614710756172017;0.00019736675583133226;0.000679759321065231;0.00020465625933305929;0.0006526245433616749;-0.12606598709677405;0.008003474713602311;5.2528404638306645;5.285437258356977;4.2326007425154595;0.012889645897795015;0.010280434629557592;0.007449137117021314;-0.0013617753837487675;-0.0011496961695535847;-0.027908154568719798;0.0001563261733759829;0.07292229544727644;0.00020614710756172017;0.00019736675583133226;0.000679759321065231;0.00020465625933305929;0.0006526245433616749;-0.12606598709677405;0.008003474713602311;5.2528404638306645;5.285437258356977;4.232600742515459;0.012889645897795015;0.010280434629557592;0.007449137117021314;-0.0013617753837487675;-0.0011496961695535847;-0.027908154568719794;0.0001563261733759829;0.07292229544727644;0.00020614710756172017;0.00019736675583133224;0.000679759321065231;0.00020465625933305929;0.0006526245433616749
Italy;ITA;2020-02-23;155;3;2;;;;;-0.09988528615273592;0.007043306456848184;5.304527124608106;5.2852520541349985;4.321842089073739;0.01101632628502352;0.007773612683435559;0.00595201265057746;-0.0012346117339549095;-0.0005632978939434242;-0.024496802794880104;0.0002987334209153478;0.06579678587877809;0.000163269074975585;0.00012954817902917392;0.0005547019266935879;0.00018112597949163483;0.0006552978705348505;-0.09988528615273592;0.007043306456848184;5.304527124608106;5.285252054134999;4.321842089073739;0.01101632628502352;0.007773612683435559;0.00595201265057746;-0.0012346117339549095;-0.0005632978939434242;-0.024496802794880104;0.0002987334209153478;0.06579678587877809;0.000163269074975585;0.00012954817902917392;0.0005547019266935879;0.00018112597949163483;0.0006552978705348505;-0.09988528615273591;0.007043306456848185;5.304527124608106;5.2852520541349985;4.321842089073739;0.011016326285023519;0.00777361268343556;0.00595201265057746;-0.0012346117339549097;-0.0005632978939434242;-0.024496802794880104;0.0002987334209153478;0.06579678587877809;0.00016326907497558502;0.00012954817902917392;0.0005547019266935879;0.00018112597949163485;0.0006552978705348505
Italy;ITA;2020-02-24;229;7;1;-0.0433918836080078;-0.0457906655715625;-0.0590663159041505;-0.055863091763678;-0.10263534864416032;0.006068682296950312;5.346174277209598;5.310543217623875;4.311557862609975;0.009546735474956314;0.0069383298380378535;0.0051823487810968285;-0.0012472241622951481;-0.0006147677046480423;-0.026774235088973187;0.00012729887712984394;0.07194554442662562;0.0001272352020127566;0.00011867453403162332;0.0004896233006911724;0.00014666388417537064;0.0004922037474637956;-0.10263534864416032;0.006068682296950312;5.346174277209598;5.310543217623875;4.311557862609975;0.009546735474956314;0.0069383298380378535;0.0051823487810968285;-0.0012472241622951481;-0.0006147677046480423;-0.026774235088973187;0.00012729887712984394;0.07194554442662562;0.0001272352020127566;0.00011867453403162332;0.0004896233006911724;0.00014666388417537064;0.0004922037474637956;-0.10263534864416032;0.006068682296950312;5.346174277209598;5.310543217623875;4.311557862609975;0.009546735474956314;0.006938329838037853;0.005182348781096828;-0.001247224162295148;-0.0006147677046480422;-0.026774235088973187;0.00012729887712984394;0.07194554442662562;0.0001272352020127566;0.00011867453403162332;0.0004896233006911724;0.00014666388417537062;0.0004922037474637956
Italy;ITA;2020-02-25;322;10;1;-0.0140204666182147;-0.0157356018819126;-0.009030880066232427;-0.0144786345626571;-0.08200222469410448;0.006169586909645714;5.3924281230728965;5.355556949817839;4.28191845338656;0.00884117181800168;0.006012629547611293;0.005199595137435092;-0.0021084138858754632;-0.0014841196706237274;-0.026946896914767367;-0.0003497559358501485;0.07132941162856953;0.00017135577364638316;0.00015326251128558498;0.0004915503949653745;0.00015909050431825369;0.00047562429398420537;-0.08200222469410448;0.006169586909645714;5.3924281230728965;5.355556949817839;4.28191845338656;0.00884117181800168;0.006012629547611293;0.005199595137435092;-0.0021084138858754632;-0.0014841196706237274;-0.02694689691476737;-0.0003497559358501485;0.07132941162856953;0.00017135577364638316;0.00015326251128558498;0.0004915503949653745;0.00015909050431825369;0.00047562429398420537;-0.08200222469410447;0.006169586909645714;5.3924281230728965;5.355556949817839;4.28191845338656;0.008841171818001679;0.006012629547611294;0.005199595137435092;-0.0021084138858754632;-0.0014841196706237274;-0.026946896914767374;-0.0003497559358501485;0.07132941162856953;0.00017135577364638316;0.00015326251128558498;0.0004915503949653745;0.0001590905043182537;0.00047562429398420537
Italy;ITA;2020-02-26;453;12;3;-0.0268383722923762;-0.0012949321610271599;-0.0178736448791419;0.0142801275481972;-0.07652115792664417;0.006646227202662785;5.425167301431143;5.370460812681844;4.324619635449587;0.009886671542937134;0.006943352180890368;0.00595751666532953;-0.0032921448133785875;-0.003260713806753929;-0.02767264457765019;-0.0002722086737991361;0.07149962376395735;0.00020383111308343112;0.00022196132050365816;0.0005132941126526399;0.00016613026644044502;0.00048608589347225997;-0.07652115792664417;0.006646227202662785;5.425167301431143;5.370460812681844;4.324619635449587;0.009886671542937134;0.006943352180890368;0.00595751666532953;-0.0032921448133785875;-0.003260713806753929;-0.02767264457765019;-0.0002722086737991361;0.07149962376395735;0.00020383111308343112;0.00022196132050365816;0.0005132941126526399;0.00016613026644044502;0.00048608589347225986;-0.07652115792664417;0.006646227202662785;5.425167301431143;5.370460812681844;4.324619635449588;0.009886671542937134;0.006943352180890368;0.00595751666532953;-0.0032921448133785875;-0.0032607138067539294;-0.02767264457765019;-0.0002722086737991361;0.07149962376395735;0.00020383111308343112;0.00022196132050365818;0.0005132941126526399;0.00016613026644044502;0.0004860858934722599
Italy;ITA;2020-02-27;655;17;45;;;;;0.09459595852729658;0.008617668342507026;5.520109580904227;5.407487092143717;4.3444749431385485;0.011131716841039368;0.0073560188737802935;0.006580933312460867;-0.0017063926989826456;-0.001639093357271096;-0.03256881596050331;0.00023567386509361387;0.07057625070274856;0.00022706767231576137;0.00021804420770606852;0.0006342943609184737;0.0002069087783091745;0.0006068513503569858;0.09459595852729658;0.008617668342507026;5.520109580904227;5.407487092143717;4.3444749431385485;0.011131716841039368;0.0073560188737802935;0.006580933312460867;-0.0017063926989826456;-0.001639093357271096;-0.03256881596050331;0.00023567386509361387;0.07057625070274856;0.00022706767231576137;0.0002180442077060685;0.0006342943609184738;0.00020690877830917452;0.0006068513503569858;0.09459595852729658;0.008617668342507026;5.520109580904226;5.407487092143717;4.3444749431385485;0.011131716841039368;0.007356018873780293;0.006580933312460867;-0.0017063926989826454;-0.001639093357271096;-0.03256881596050331;0.00023567386509361387;0.07057625070274856;0.00022706767231576137;0.00021804420770606846;0.0006342943609184739;0.0002069087783091745;0.0006068513503569858
