geohash,lat,long,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09
spvvy,44.6,8.4,1.0,,2.0,5.0,,,,2.0,
spvw0,44.7,7.8,2.0,58.0,45.0,14.0,20.0,5.0,14.0,28.0,4.0
spvw3,44.7,7.8,1.0,,43.0,,8.0,16.0,16.0,3.0,1.0
spvw4,44.7,7.8,1.0,2.0,19.0,18.0,11.0,13.0,12.0,38.0,11.0
spvw6,44.7,7.8,64.0,366.0,110.0,66.0,76.0,100.0,166.0,126.0,17.0
spvw9,44.8,7.8,1.0,3.0,40.0,39.0,44.0,39.0,16.0,47.0,7.0
spvwj,44.7,8.0,1.0,9.0,125.0,124.0,72.0,40.0,58.0,66.0,26.0
spvwq,44.7,8.0,106.0,492.0,1352.0,1783.0,2694.0,1969.0,1756.0,1298.0,437.0
spvwu,44.8,7.9,1.0,3.0,5.0,,5.0,1.0,,,
spvwv,44.8,8.0,2.0,14.0,38.0,43.0,72.0,33.0,17.0,20.0,
spvwy,44.8,8.0,2.0,1.0,,,,,,2.0,
spvx8,44.9,7.8,6.0,22.0,98.0,89.0,79.0,55.0,37.0,53.0,16.0
spvx9,44.9,7.8,2.0,1.0,10.0,5.0,3.0,6.0,8.0,9.0,2.0
spvxb,45.0,7.8,2.0,3.0,8.0,7.0,11.0,9.0,2.0,1.0,
spvxc,45.0,7.8,10.0,76.0,83.0,53.0,52.0,36.0,28.0,110.0,20.0
spvxe,44.9,7.9,3.0,4.0,10.0,1.0,3.0,1.0,1.0,5.0,3.0
spvxf,45.0,7.8,19.0,35.0,337.0,518.0,601.0,339.0,301.0,341.0,147.0
spvxg,45.0,7.9,2.0,41.0,17.0,2.0,8.0,8.0,,1.0,2.0
spvxp,44.8,8.1,8.0,13.0,49.0,,4.0,1.0,,2.0,1.0
spvxs,44.9,7.9,2.0,24.0,53.0,54.0,42.0,23.0,25.0,45.0,7.0
spvxt,44.9,8.0,2.0,,7.0,15.0,19.0,12.0,,1.0,1.0
spvxx,44.9,8.1,2.0,23.0,22.0,23.0,23.0,18.0,13.0,5.0,3.0
spvxy,45.0,8.0,3.0,1.0,6.0,1.0,5.0,,1.0,1.0,
spvy1,44.7,8.2,5.0,26.0,54.0,30.0,33.0,9.0,11.0,10.0,1.0
spvy7,44.7,8.2,12.0,112.0,158.0,45.0,48.0,47.0,41.0,71.0,10.0
spvy9,44.8,8.2,6.0,1.0,6.0,1.0,,1.0,6.0,1.0,
spvyd,44.8,8.2,1.0,1.0,1.0,3.0,5.0,5.0,3.0,6.0,4.0
spvye,44.8,8.2,3.0,21.0,,1.0,,,,,
spvyf,44.8,8.2,7.0,33.0,29.0,11.0,2.0,3.0,4.0,11.0,1.0
spvyg,44.8,8.2,1.0,,21.0,11.0,3.0,6.0,6.0,6.0,7.0
spvyk,44.7,8.3,52.0,116.0,114.0,270.0,142.0,31.0,19.0,31.0,2.0
spvys,44.8,8.3,3.0,4.0,6.0,2.0,1.0,1.0,1.0,6.0,1.0
spvyu,44.8,8.3,1.0,2.0,13.0,2.0,6.0,2.0,,,
spvyv,44.8,8.3,1.0,,13.0,1.0,2.0,3.0,4.0,8.0,2.0
spvyw,44.8,8.4,3.0,68.0,45.0,48.0,44.0,27.0,22.0,31.0,5.0
spvyx,44.8,8.4,1.0,3.0,3.0,,1.0,,2.0,17.0,13.0
spvyy,44.8,8.4,12.0,4.0,25.0,16.0,24.0,23.0,15.0,28.0,7.0
spvyz,44.8,8.4,9.0,22.0,22.0,15.0,4.0,1.0,3.0,4.0,
spvz0,44.8,8.1,11.0,21.0,68.0,24.0,27.0,26.0,6.0,8.0,2.0
spvz1,44.8,8.2,2.0,,,,,,,,
spvz4,44.8,8.2,2.0,1.0,26.0,37.0,122.0,106.0,55.0,68.0,27.0
spvz5,44.8,8.2,7.0,1.0,2.0,2.0,4.0,1.0,,3.0,
spvz6,44.9,8.2,77.0,909.0,1455.0,641.0,565.0,422.0,358.0,635.0,175.0
spvz7,44.9,8.2,20.0,25.0,76.0,21.0,22.0,52.0,22.0,38.0,2.0
spvz9,44.9,8.2,1.0,,11.0,3.0,3.0,5.0,5.0,4.0,
spvzd,44.9,8.2,37.0,47.0,85.0,69.0,85.0,22.0,34.0,62.0,11.0
spvze,44.9,8.2,4.0,3.0,2.0,,8.0,1.0,4.0,4.0,2.0
spvzf,45.0,8.2,1.0,4.0,3.0,,,,,1.0,
spvzs,44.9,8.3,2.0,1.0,6.0,2.0,2.0,,,1.0,
spvzu,45.0,8.3,1.0,2.0,25.0,17.0,9.0,3.0,3.0,,
spvzv,45.0,8.3,3.0,4.0,5.0,,6.0,3.0,5.0,5.0,
spx4m,42.6,10.1,7.0,12.0,56.0,45.0,119.0,226.0,189.0,138.0,75.0
spx5r,42.8,10.2,1.0,12.0,42.0,19.0,22.0,18.0,18.0,24.0,11.0
spx5w,42.8,10.1,2.0,1.0,3.0,,,,,1.0,
spx70,42.7,10.2,14.0,116.0,131.0,102.0,57.0,47.0,49.0,25.0,3.0
spx73,42.8,10.3,22.0,119.0,224.0,191.0,109.0,115.0,133.0,79.0,35.0
spx76,42.8,10.3,8.0,100.0,98.0,3.0,15.0,24.0,9.0,13.0,9.0
spx78,42.8,10.2,1.0,,,,,2.0,2.0,,
spx7h,42.7,10.4,5.0,9.0,10.0,2.0,,,3.0,,
spx7k,42.8,10.4,3.0,8.0,42.0,14.0,18.0,19.0,9.0,23.0,5.0
spx7t,42.8,10.4,2.0,,6.0,2.0,1.0,2.0,2.0,4.0,
spx7v,42.9,10.4,6.0,5.0,20.0,2.0,,1.0,,2.0,
spxck,42.4,11.1,5.0,36.0,72.0,30.0,32.0,22.0,16.0,28.0,4.0
spxcm,42.4,11.1,9.0,20.0,37.0,25.0,26.0,19.0,24.0,18.0,3.0
spxcr,42.4,11.2,6.0,17.0,66.0,22.0,27.0,33.0,17.0,26.0,6.0
spxfs,42.6,11.1,1.0,2.0,,1.0,,1.0,1.0,,
spxfv,42.7,11.1,1.0,,10.0,1.0,1.0,,,1.0,3.0
spxg1,42.7,11.0,1.0,8.0,9.0,1.0,4.0,1.0,4.0,15.0,2.0
spxg7,42.8,11.1,17.0,69.0,85.0,52.0,41.0,34.0,33.0,67.0,21.0
spxgh,42.7,11.1,23.0,9.0,61.0,21.0,29.0,29.0,40.0,19.0,2.0
spxgk,42.8,11.1,35.0,548.0,817.0,806.0,714.0,464.0,381.0,646.0,160.0
spxgm,42.8,11.1,7.0,7.0,24.0,8.0,10.0,21.0,35.0,14.0,1.0
spxkp,42.9,10.5,2.0,2.0,6.0,13.0,2.0,,2.0,4.0,
spxkr,43.0,10.5,1.0,5.0,18.0,13.0,5.0,1.0,1.0,6.0,
spxkw,43.0,10.5,3.0,6.0,3.0,2.0,2.0,,,,
spxmp,43.1,10.5,56.0,84.0,161.0,103.0,100.0,61.0,139.0,155.0,17.0
spxmx,43.2,10.5,2.0,3.0,4.0,1.0,2.0,1.0,,,
spxqp,43.3,10.5,18.0,55.0,46.0,11.0,5.0,1.0,6.0,2.0,
spxqr,43.3,10.5,120.0,196.0,180.0,128.0,169.0,88.0,82.0,183.0,40.0
spxqv,43.4,10.4,1.0,12.0,18.0,9.0,16.0,13.0,404.0,10.0,4.0
spxqy,43.4,10.5,21.0,316.0,246.0,241.0,121.0,122.0,113.0,156.0,13.0
spxrd,43.5,10.3,61.0,135.0,292.0,169.0,188.0,169.0,153.0,160.0,37.0
spxrf,43.6,10.3,438.0,4560.0,3625.0,2057.0,1600.0,952.0,1183.0,1771.0,427.0
spxrg,43.6,10.3,6.0,161.0,98.0,29.0,34.0,25.0,9.0,9.0,2.0
spxry,43.6,10.5,4.0,66.0,74.0,67.0,57.0,15.0,23.0,37.0,4.0
spxsc,43.0,10.6,5.0,15.0,22.0,32.0,10.0,11.0,34.0,99.0,37.0
spxsh,42.9,10.7,12.0,68.0,183.0,93.0,54.0,25.0,33.0,94.0,22.0
spxsk,43.0,10.7,1.0,22.0,70.0,21.0,5.0,1.0,,5.0,
spxsm,43.0,10.8,5.0,5.0,64.0,,,,1.0,1.0,
spxsz,43.0,10.9,2.0,35.0,71.0,93.0,125.0,110.0,111.0,111.0,44.0
spxt9,43.2,10.6,1.0,2.0,5.0,10.0,7.0,1.0,8.0,34.0,1.0
spxte,43.2,10.7,1.0,,1.0,2.0,,,,1.0,
spxu0,42.9,10.9,11.0,68.0,116.0,41.0,26.0,43.0,44.0,27.0,3.0
spxu2,43.0,10.9,1.0,4.0,2.0,1.0,2.0,2.0,3.0,6.0,1.0
spxub,43.0,10.9,1.0,5.0,8.0,1.0,,2.0,3.0,17.0,
spxut,43.0,11.1,2.0,,,,,,,1.0,
spxv4,43.1,11.0,22.0,92.0,97.0,47.0,24.0,2.0,2.0,,
spxvz,43.2,11.2,1.0,5.0,4.0,9.0,5.0,2.0,,1.0,1.0
spxw3,43.3,10.6,1.0,4.0,3.0,3.0,13.0,11.0,5.0,4.0,5.0
spxw5,43.3,10.7,1.0,2.0,13.0,5.0,2.0,,5.0,7.0,
spxwb,43.4,10.6,1.0,19.0,18.0,13.0,15.0,4.0,5.0,2.0,
spxwf,43.4,10.7,7.0,3.0,35.0,13.0,3.0,10.0,9.0,3.0,1.0
spxwg,43.4,10.7,1.0,9.0,18.0,10.0,7.0,7.0,14.0,68.0,7.0
spxwk,43.3,10.7,1.0,,,,1.0,2.0,3.0,,
spxwz,43.4,10.9,13.0,15.0,66.0,22.0,36.0,37.0,31.0,27.0,14.0
spxx2,43.5,10.6,2.0,3.0,12.0,10.0,14.0,4.0,6.0,6.0,1.0
spxx4,43.4,10.7,1.0,29.0,94.0,33.0,33.0,46.0,23.0,14.0,10.0
spxx6,43.5,10.7,9.0,20.0,25.0,23.0,9.0,10.0,19.0,20.0,7.0
spxx8,43.5,10.6,1.0,2.0,,,,,,,
spxx9,43.5,10.6,1.0,4.0,2.0,3.0,10.0,4.0,13.0,6.0,3.0
spxxc,43.6,10.6,33.0,60.0,207.0,59.0,91.0,109.0,101.0,74.0,27.0
spxxd,43.5,10.7,2.0,5.0,11.0,2.0,2.0,1.0,2.0,2.0,1.0
spxxk,43.5,10.7,1.0,9.0,19.0,38.0,73.0,167.0,18.0,9.0,1.0
spxxr,43.5,10.9,2.0,5.0,21.0,9.0,8.0,5.0,8.0,14.0,5.0
spxxx,43.5,10.9,1.0,,,,,,,,
spxxz,43.6,10.9,1.0,1.0,1.0,,,,5.0,1.0,
spxy5,43.3,11.1,2.0,10.0,,,,,,,
spxy6,43.3,11.0,1.0,,,1.0,,,,,
spxyv,43.4,11.1,9.0,116.0,132.0,84.0,65.0,80.0,90.0,149.0,44.0
spxyy,43.4,11.2,5.0,1.0,2.0,,,1.0,,,
spxyz,43.4,11.2,3.0,15.0,13.0,17.0,21.0,10.0,5.0,12.0,4.0
spxz7,43.5,11.1,20.0,97.0,149.0,108.0,61.0,32.0,39.0,77.0,27.0
spxz9,43.5,11.0,35.0,52.0,189.0,108.0,144.0,133.0,111.0,69.0,27.0
spxze,43.5,11.1,6.0,66.0,141.0,187.0,140.0,51.0,45.0,78.0,24.0
spxzf,43.6,11.0,3.0,30.0,19.0,9.0,2.0,2.0,1.0,7.0,2.0
spxzj,43.4,11.1,1697.0,12025.0,10768.0,6781.0,6287.0,5069.0,4616.0,6970.0,1607.0
spxzm,43.5,11.1,211.0,401.0,903.0,405.0,473.0,564.0,492.0,474.0,138.0
spxzt,43.5,11.1,4.0,5.0,22.0,5.0,2.0,1.0,,4.0,2.0
spxzv,43.6,11.1,8.0,,,,,,,,
spxzw,43.5,11.2,3.0,7.0,22.0,30.0,11.0,4.0,1.0,7.0,
spxzy,43.6,11.2,3.0,6.0,17.0,6.0,12.0,4.0,4.0,6.0,2.0
spxzz,43.6,11.2,1.0,1.0,2.0,2.0,,68.0,15.0,,
spyev,44.3,9.4,58.0,306.0,308.0,282.0,219.0,108.0,127.0,192.0,64.0
spyey,44.3,9.4,8.0,88.0,106.0,55.0,82.0,59.0,53.0,81.0,24.0
spyfv,44.1,9.7,43.0,32.0,74.0,30.0,40.0,48.0,38.0,7.0,4.0
spyfy,44.1,9.8,1.0,,,,,,,,
spyfz,44.1,9.8,149.0,1108.0,1414.0,899.0,597.0,461.0,382.0,701.0,204.0
spyg5,44.1,9.6,2.0,1.0,17.0,8.0,13.0,7.0,13.0,6.0,3.0
spyg6,44.2,9.6,4.0,9.0,19.0,24.0,16.0,26.0,3.0,5.0,
spyg8,44.2,9.5,2.0,6.0,17.0,9.0,6.0,,5.0,,
spygf,44.3,9.6,4.0,12.0,17.0,5.0,4.0,6.0,8.0,6.0,
spygh,44.1,9.7,4.0,8.0,25.0,12.0,7.0,5.0,5.0,13.0,2.0
spygn,44.1,9.8,1.0,1.0,7.0,3.0,3.0,1.0,4.0,3.0,1.0
spygp,44.1,9.8,5.0,21.0,9.0,12.0,9.0,16.0,11.0,6.0,3.0
spygq,44.2,9.8,5.0,105.0,163.0,82.0,38.0,7.0,22.0,10.0,3.0
spygt,44.2,9.7,1.0,5.0,57.0,54.0,201.0,95.0,74.0,125.0,29.0
spygv,44.3,9.7,12.0,10.0,63.0,12.0,25.0,15.0,5.0,7.0,1.0
spygz,44.3,9.8,1.0,,2.0,,,,,,
spyh0,44.3,8.5,13.0,91.0,200.0,142.0,152.0,96.0,62.0,60.0,23.0
spyh1,44.3,8.5,119.0,280.0,1048.0,1830.0,1422.0,1221.0,1085.0,1063.0,297.0
spyh6,44.4,8.5,7.0,6.0,29.0,16.0,29.0,12.0,23.0,22.0,2.0
spyh9,44.4,8.5,21.0,39.0,81.0,40.0,51.0,39.0,32.0,43.0,9.0
spyhs,44.4,8.6,1.0,24.0,21.0,14.0,7.0,9.0,1.0,22.0,
spyht,44.4,8.7,3.0,10.0,19.0,4.0,9.0,15.0,4.0,16.0,5.0
spyhu,44.5,8.6,10.0,36.0,71.0,66.0,78.0,107.0,38.0,68.0,18.0
spyjm,44.5,8.7,1.0,2.0,1.0,1.0,,1.0,1.0,,
spyjn,44.5,8.7,1.0,2.0,2.0,23.0,1.0,1.0,1.0,,1.0
spyjt,44.6,8.7,2.0,13.0,17.0,5.0,5.0,1.0,1.0,1.0,
spyju,44.6,8.6,9.0,91.0,187.0,154.0,159.0,171.0,219.0,147.0,39.0
spyjv,44.6,8.7,1.0,2.0,1.0,,,,,,
spyjz,44.6,8.8,1.0,,1.0,,1.0,,1.0,,
spyk8,44.4,8.8,4.0,1.0,7.0,6.0,7.0,14.0,7.0,13.0,2.0
spyk9,44.4,8.9,52.0,184.0,296.0,182.0,148.0,45.0,37.0,70.0,36.0
spykd,44.4,8.9,8.0,37.0,87.0,36.0,5.0,7.0,4.0,11.0,7.0
spyke,44.4,8.9,1600.0,10379.0,13823.0,10056.0,9576.0,7260.0,7068.0,9126.0,2513.0
spykf,44.5,8.9,48.0,1000.0,1249.0,864.0,958.0,547.0,566.0,520.0,73.0
spykg,44.5,8.9,2.0,93.0,105.0,53.0,83.0,42.0,44.0,68.0,21.0
spykr,44.4,9.1,2.0,17.0,15.0,14.0,6.0,6.0,7.0,2.0,2.0
spyks,44.4,9.0,5.0,20.0,73.0,33.0,52.0,68.0,42.0,44.0,10.0
spyku,44.5,9.0,2.0,1.0,,,,1.0,,1.0,1.0
spykv,44.5,9.0,9.0,13.0,11.0,12.0,4.0,3.0,4.0,2.0,
spyky,44.5,9.1,14.0,75.0,67.0,15.0,30.0,44.0,31.0,41.0,8.0
spykz,44.5,9.1,7.0,294.0,434.0,366.0,353.0,259.0,198.0,297.0,83.0
spym3,44.5,8.9,5.0,14.0,18.0,17.0,25.0,12.0,22.0,17.0,3.0
spym4,44.5,8.9,5.0,186.0,173.0,32.0,26.0,32.0,39.0,106.0,29.0
spymg,44.6,8.9,13.0,120.0,129.0,96.0,95.0,66.0,45.0,29.0,5.0
spymh,44.5,9.0,29.0,267.0,283.0,163.0,197.0,133.0,128.0,251.0,135.0
spymk,44.5,9.0,3.0,24.0,28.0,15.0,8.0,9.0,2.0,5.0,
spymm,44.5,9.0,1.0,1.0,15.0,6.0,13.0,11.0,18.0,8.0,4.0
spymp,44.5,9.1,4.0,6.0,4.0,19.0,,,1.0,1.0,
spymr,44.5,9.1,1.0,1.0,3.0,5.0,1.0,2.0,2.0,1.0,
spyms,44.6,9.0,9.0,18.0,29.0,20.0,13.0,21.0,4.0,5.0,
spyn0,44.7,8.5,20.0,219.0,124.0,88.0,33.0,60.0,19.0,65.0,24.0
spyn1,44.7,8.5,1.0,19.0,75.0,75.0,38.0,22.0,18.0,50.0,16.0
spyn6,44.7,8.5,2.0,12.0,30.0,5.0,10.0,9.0,8.0,7.0,2.0
spyn7,44.7,8.6,15.0,3.0,17.0,12.0,6.0,1.0,8.0,1.0,1.0
spyn8,44.8,8.5,1.0,3.0,104.0,430.0,277.0,212.0,160.0,111.0,33.0
spynd,44.8,8.5,1.0,4.0,1.0,2.0,,,1.0,,
spyng,44.8,8.6,1.0,10.0,10.0,10.0,17.0,22.0,21.0,9.0,4.0
spynj,44.7,8.7,1.0,12.0,2.0,29.0,13.0,12.0,2.0,18.0,7.0
spynp,44.7,8.8,2.0,7.0,10.0,7.0,14.0,28.0,10.0,42.0,11.0
spynt,44.8,8.7,81.0,207.0,273.0,87.0,145.0,156.0,108.0,121.0,46.0
spynx,44.8,8.8,18.0,196.0,240.0,166.0,161.0,133.0,107.0,150.0,33.0
spyp0,44.8,8.5,5.0,2.0,3.0,,,2.0,5.0,2.0,
spyp7,44.9,8.6,313.0,3394.0,2833.0,1746.0,1483.0,1065.0,1002.0,1529.0,363.0
spypm,44.9,8.7,6.0,5.0,27.0,16.0,17.0,26.0,20.0,12.0,3.0
spypq,44.9,8.7,16.0,15.0,,,,,,,
spyps,44.9,8.6,4.0,43.0,91.0,30.0,35.0,19.0,17.0,7.0,2.0
spypt,44.9,8.7,3.0,7.0,8.0,5.0,8.0,9.0,2.0,4.0,
spypy,45.0,8.7,2.0,13.0,54.0,10.0,12.0,6.0,15.0,20.0,8.0
spyq0,44.7,8.8,7.0,81.0,105.0,56.0,78.0,88.0,53.0,45.0,9.0
spyq3,44.7,8.9,15.0,9.0,36.0,9.0,16.0,44.0,33.0,27.0,7.0
spyq6,44.7,8.9,11.0,12.0,12.0,12.0,,,,,1.0
spyq7,44.7,8.9,5.0,14.0,5.0,6.0,3.0,5.0,1.0,3.0,4.0
spyq8,44.8,8.8,1.0,1.0,8.0,2.0,1.0,,1.0,,
spyqb,44.8,8.8,1.0,4.0,13.0,5.0,3.0,3.0,1.0,5.0,2.0
spyqc,44.8,8.9,3.0,14.0,21.0,3.0,7.0,2.0,2.0,2.0,2.0
spyqf,44.8,8.9,4.0,27.0,23.0,,,,,,
spyqg,44.8,8.9,14.0,32.0,156.0,73.0,47.0,107.0,64.0,56.0,24.0
spyqh,44.7,9.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,,
spyqk,44.7,9.0,1.0,9.0,22.0,13.0,13.0,3.0,4.0,11.0,
spyqy,44.8,9.1,1.0,5.0,5.0,2.0,20.0,15.0,13.0,7.0,
spyr3,44.9,8.9,13.0,75.0,135.0,88.0,85.0,44.0,40.0,71.0,20.0
spyr4,44.8,8.9,1.0,8.0,11.0,2.0,7.0,1.0,1.0,15.0,1.0
spyr7,44.9,8.9,45.0,285.0,305.0,151.0,92.0,51.0,56.0,46.0,31.0
spyr8,44.9,8.8,1.0,9.0,14.0,8.0,12.0,21.0,10.0,31.0,10.0
spyrb,45.0,8.8,2.0,8.0,28.0,11.0,7.0,9.0,10.0,16.0,8.0
spyrf,45.0,8.9,2.0,6.0,51.0,29.0,9.0,3.0,,1.0,
spyrp,44.8,9.1,3.0,13.0,27.0,11.0,13.0,14.0,21.0,8.0,3.0
spyrt,44.9,9.0,15.0,44.0,71.0,30.0,40.0,27.0,26.0,45.0,11.0
spyrv,45.0,9.0,31.0,279.0,422.0,221.0,240.0,305.0,268.0,262.0,77.0
spyry,45.0,9.1,1.0,13.0,11.0,4.0,9.0,9.0,6.0,14.0,5.0
spys1,44.3,9.2,3.0,161.0,107.0,149.0,157.0,88.0,85.0,136.0,35.0
spys2,44.4,9.2,75.0,283.0,411.0,259.0,414.0,260.0,249.0,361.0,95.0
spys3,44.4,9.2,174.0,1210.0,1002.0,658.0,698.0,582.0,355.0,491.0,211.0
spys5,44.3,9.3,8.0,26.0,20.0,4.0,7.0,2.0,3.0,8.0,
spys6,44.4,9.3,4.0,15.0,26.0,10.0,7.0,11.0,24.0,8.0,2.0
spys7,44.4,9.3,1.0,95.0,48.0,1.0,2.0,,,4.0,
spysd,44.4,9.3,8.0,33.0,73.0,150.0,168.0,73.0,25.0,46.0,6.0
spysh,44.3,9.3,84.0,860.0,1507.0,1321.0,1369.0,1195.0,1095.0,888.0,218.0
spysj,44.3,9.4,8.0,16.0,33.0,13.0,12.0,7.0,3.0,10.0,4.0
spysk,44.4,9.3,2.0,3.0,6.0,1.0,9.0,4.0,2.0,5.0,3.0
spysm,44.4,9.4,1.0,12.0,23.0,3.0,14.0,8.0,8.0,3.0,3.0
spysp,44.3,9.5,14.0,1002.0,328.0,245.0,218.0,294.0,143.0,141.0,48.0
spysr,44.4,9.5,3.0,25.0,33.0,10.0,8.0,4.0,15.0,25.0,3.0
spysw,44.4,9.4,391.0,2826.0,3744.0,2905.0,2737.0,2084.0,1495.0,1907.0,492.0
spyt0,44.5,9.2,1.0,2.0,3.0,,,1.0,1.0,,
spyt2,44.5,9.2,4.0,6.0,5.0,14.0,25.0,15.0,3.0,11.0,
spyt9,44.6,9.2,2.0,4.0,10.0,8.0,7.0,4.0,7.0,25.0,11.0
spytq,44.5,9.4,2.0,1.0,9.0,7.0,12.0,8.0,22.0,21.0,
spytw,44.6,9.4,11.0,80.0,121.0,56.0,73.0,54.0,30.0,47.0,18.0
spytz,44.6,9.5,1.0,17.0,13.0,8.0,,2.0,6.0,,
spyub,44.5,9.5,7.0,12.0,11.0,5.0,22.0,13.0,11.0,4.0,1.0
spyuh,44.3,9.7,12.0,11.0,63.0,54.0,80.0,109.0,91.0,69.0,15.0
spyuq,44.4,9.8,1.0,3.0,18.0,52.0,26.0,22.0,20.0,19.0,3.0
spyuu,44.5,9.7,1.0,16.0,27.0,6.0,15.0,17.0,11.0,14.0,1.0
spyuy,44.5,9.8,1.0,,2.0,,1.0,,,1.0,
spyv5,44.5,9.6,1.0,188.0,211.0,190.0,99.0,77.0,36.0,81.0,25.0
spyvb,44.6,9.5,7.0,64.0,74.0,34.0,18.0,21.0,30.0,21.0,10.0
spyvj,44.5,9.7,1.0,3.0,20.0,27.0,28.0,14.0,16.0,5.0,
spyvn,44.5,9.8,3.0,17.0,69.0,39.0,5.0,3.0,4.0,5.0,1.0
spyvv,44.6,9.7,4.0,107.0,93.0,28.0,22.0,18.0,16.0,62.0,9.0
spyvx,44.6,9.8,14.0,7.0,26.0,46.0,13.0,8.0,16.0,21.0,9.0
spyvz,44.6,9.8,1.0,1.0,,2.0,6.0,6.0,5.0,12.0,2.0
spyw1,44.7,9.2,20.0,20.0,84.0,28.0,28.0,44.0,39.0,33.0,11.0
spyw2,44.7,9.2,3.0,,,,2.0,4.0,4.0,,
spyw7,44.7,9.3,2.0,7.0,8.0,5.0,2.0,4.0,11.0,1.0,3.0
spywd,44.8,9.3,15.0,9.0,67.0,35.0,4.0,5.0,12.0,2.0,
spywq,44.7,9.4,1.0,2.0,5.0,1.0,,1.0,,,
spywt,44.8,9.4,11.0,51.0,109.0,109.0,46.0,33.0,25.0,49.0,1.0
spywu,44.8,9.3,1.0,8.0,13.0,8.0,15.0,22.0,15.0,24.0,2.0
spyww,44.8,9.4,14.0,16.0,19.0,16.0,31.0,50.0,68.0,76.0,15.0
spywy,44.8,9.4,1.0,,4.0,1.0,,,,,
spyx5,44.8,9.3,3.0,,,,,,,,
spyxb,45.0,9.2,6.0,3.0,6.0,1.0,4.0,2.0,10.0,4.0,
spyxd,44.9,9.3,1.0,10.0,18.0,8.0,4.0,2.0,2.0,2.0,
spyxf,45.0,9.3,5.0,42.0,97.0,34.0,24.0,15.0,23.0,67.0,6.0
spyxg,45.0,9.3,51.0,344.0,146.0,48.0,27.0,37.0,12.0,10.0,2.0
spyxt,44.9,9.4,2.0,,,,,,,,
spyxv,45.0,9.4,7.0,1.0,6.0,14.0,12.0,6.0,,,
spyxx,44.9,9.5,11.0,38.0,126.0,103.0,117.0,95.0,66.0,40.0,16.0
spyy0,44.7,9.5,4.0,1.0,3.0,,,2.0,,3.0,
spyy6,44.7,9.6,6.0,,4.0,3.0,3.0,2.0,3.0,1.0,
spyy8,44.8,9.5,3.0,3.0,13.0,3.0,8.0,,1.0,,1.0
spyyd,44.8,9.6,5.0,9.0,28.0,1.0,2.0,,3.0,2.0,
spyyk,44.7,9.7,10.0,16.0,28.0,7.0,9.0,15.0,26.0,20.0,2.0
spyyn,44.7,9.8,1.0,,,,2.0,,,,
spyyq,44.7,9.8,1.0,1.0,16.0,3.0,5.0,4.0,,6.0,
spyyu,44.8,9.7,1.0,3.0,21.0,16.0,22.0,9.0,22.0,11.0,2.0
spyyz,44.8,9.8,4.0,34.0,58.0,87.0,38.0,33.0,56.0,109.0,3.0
spyz0,44.8,9.5,1.0,,2.0,4.0,9.0,3.0,,2.0,3.0
spyz1,44.8,9.6,3.0,10.0,21.0,13.0,,5.0,1.0,8.0,1.0
spyz2,44.9,9.5,1.0,,,,,,,,
spyz3,44.9,9.6,1.0,10.0,7.0,,,1.0,,1.0,2.0
spyz4,44.8,9.6,86.0,356.0,549.0,582.0,392.0,225.0,287.0,272.0,41.0
spyz6,44.9,9.6,1.0,2.0,5.0,1.0,1.0,,2.0,1.0,
spyzf,45.0,9.6,1.0,9.0,11.0,10.0,13.0,10.0,6.0,7.0,
spyzh,44.8,9.7,1.0,8.0,17.0,5.0,8.0,10.0,6.0,3.0,1.0
spyzs,44.9,9.7,1.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,
spyzu,45.0,9.7,11.0,124.0,175.0,96.0,95.0,72.0,80.0,184.0,31.0
spyzw,44.9,9.8,2.0,,1.0,1.0,,4.0,1.0,,
spyzx,44.9,9.8,14.0,59.0,78.0,13.0,23.0,34.0,14.0,12.0,3.0
spyzz,45.0,9.8,25.0,7.0,75.0,24.0,36.0,22.0,31.0,38.0,13.0
spz24,43.6,10.3,12.0,54.0,58.0,130.0,127.0,61.0,51.0,44.0,8.0
spz27,43.7,10.3,10.0,84.0,253.0,56.0,127.0,37.0,33.0,44.0,54.0
spz2n,43.6,10.5,1.0,3.0,3.0,,1.0,2.0,,2.0,
spz2q,43.7,10.5,3.0,15.0,15.0,6.0,1.0,3.0,3.0,2.0,
spz2s,43.7,10.4,450.0,3079.0,3896.0,2959.0,2742.0,2029.0,1747.0,2322.0,563.0
spz2t,43.7,10.4,3.0,14.0,36.0,19.0,12.0,11.0,21.0,7.0,5.0
spz2u,43.7,10.4,3.0,5.0,10.0,14.0,11.0,10.0,,12.0,2.0
spz2v,43.7,10.4,15.0,48.0,59.0,3.0,6.0,3.0,,,2.0
spz2x,43.7,10.5,8.0,27.0,90.0,47.0,49.0,59.0,44.0,47.0,11.0
spz31,43.8,10.3,1.0,17.0,19.0,10.0,12.0,13.0,6.0,10.0,5.0
spz33,43.8,10.3,4.0,17.0,20.0,15.0,27.0,10.0,25.0,15.0,17.0
spz36,43.8,10.3,76.0,185.0,382.0,301.0,252.0,222.0,131.0,208.0,46.0
spz38,43.9,10.2,147.0,768.0,839.0,630.0,704.0,406.0,358.0,648.0,169.0
spz39,43.9,10.3,67.0,496.0,757.0,599.0,461.0,240.0,148.0,146.0,40.0
