datetime,info_tweets,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_risk_index,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_A,info_vad_D,info_vad_V,info_big_5_A,info_big_5_C,info_big_5_E,info_big_5_N,info_big_5_O,epi_confirmed,epi_recovered,epi_dead,eco_close_pct
2020-04-01,194,13,2,10,12459,1041,7705,0.07711,0,97,0,97,-0.04383,5.36028,4.26754,5.3624,-0.01309,-0.01439,-0.01566,0.04707,-0.01334,,,,
2020-04-02,206,23,15,8,23625,40207,11145,0.62989,2,100,0,104,-0.0885,5.35226,4.28718,5.34815,,,,,,,,,
2020-04-03,186,15,7,15,8991,12462,39425,0.5809,1,89,0,96,-0.02758,5.36464,4.2648,5.37564,,,,,,,,,
2020-04-04,222,17,11,12,26558,38211,31885,0.58996,3,72,0,147,-0.08888,5.28583,4.28355,5.27873,-0.04609,-0.04877,-0.05934,0.07977,-0.04186,,,,
2020-04-05,181,25,3,8,33216,3683,8891,0.09981,4,66,0,111,-0.07882,5.35403,4.31217,5.32557,,,,,,,,,
2020-04-06,200,21,9,19,20352,8810,23149,0.30211,1,70,0,129,-0.04017,5.34762,4.21991,5.38933,-0.05431,-0.04445,-0.05934,0.08276,-0.04757,,,,
2020-04-07,213,21,11,17,18711,32316,23017,0.63331,0,94,0,119,-0.00365,5.38615,4.17972,5.42195,-0.05136,-0.05919,-0.05934,0.08062,-0.0651,,,,
2020-04-08,191,20,13,15,20728,36117,27584,0.63536,0,91,0,99,-0.10586,5.41639,4.20615,5.44877,-0.02383,-0.05939,0.00452,0.05027,-0.03782,,,,
2020-04-09,188,19,14,12,15017,27146,47463,0.64383,5,53,0,130,-0.00141,5.32144,4.34487,5.38645,,,,,,,,,
2020-04-10,194,16,1,9,6844,619,14182,0.08294,2,81,1,110,-0.021,5.33793,4.26809,5.3531,-0.04659,-0.04889,-0.05934,0.0821,-0.04906,,,,
2020-04-11,206,18,4,18,28058,5591,24261,0.16616,3,66,0,137,-0.0194,5.42054,4.26983,5.46223,0.03327,-0.04913,0.0173,0.02621,-0.03967,,,,
2020-04-12,196,28,13,9,24185,17860,6058,0.42478,0,69,0,127,-0.08555,5.35604,4.22547,5.41163,,,,,,,,,
2020-04-13,229,31,12,8,53694,46938,8848,0.46643,0,96,0,133,-0.03946,5.41436,4.19972,5.47277,,,,,,,,,
2020-04-14,209,30,15,14,51450,25825,11507,0.3342,3,96,0,110,-0.16627,5.41857,4.2529,5.42782,-0.04517,-0.04913,-0.05934,0.08852,-0.04071,,,,
2020-04-15,204,24,4,9,31992,6227,6085,0.16293,1,67,0,136,-0.05278,5.3557,4.26743,5.39979,-0.04609,-0.02473,-0.05934,0.08114,-0.02198,,,,
2020-04-16,217,32,7,16,31667,7711,12099,0.19582,2,86,1,128,-0.01977,5.50744,4.16187,5.55916,,,,,,,,,
2020-04-17,215,16,6,16,7206,4311,9724,0.37432,0,61,1,153,-0.04845,5.38821,4.25527,5.39079,,,,,,,,,
2020-04-18,220,30,7,19,17870,14934,17690,0.45525,2,103,0,115,-0.06237,5.38077,4.32594,5.35751,,,,,,,,,
2020-04-19,236,23,5,15,30287,22278,12280,0.42382,0,106,0,130,-0.04097,5.41626,4.24575,5.48657,-0.00029,0.05733,-0.05934,0.0819,0.04685,,,,
2020-04-20,215,19,13,23,16007,10754,30071,0.40185,1,84,0,130,-0.04286,5.36557,4.21878,5.39041,,,,,,,,,
2020-04-21,186,21,10,13,58955,8180,39950,0.12184,0,97,1,88,-0.11601,5.25072,4.29599,5.27065,0.00712,-0.04913,0.00452,0.01973,-0.04081,,,,
2020-04-22,198,21,7,7,26189,30730,3416,0.53989,0,93,1,104,-0.09249,5.33374,4.21077,5.38984,-0.04815,-0.04769,-0.05934,0.08133,-0.04329,,,,
2020-04-23,203,15,6,11,14255,20735,18540,0.5926,2,85,0,116,0.03673,5.51692,4.22106,5.60358,-0.06573,-0.07268,-0.05934,0.08305,-0.0775,,,,
2020-04-24,199,13,5,18,11575,11037,28179,0.4881,0,80,0,119,-0.09665,5.2664,4.27728,5.26312,-0.05477,-0.05041,-0.05934,0.08497,-0.05443,,,,
2020-04-25,197,19,2,20,35942,3291,31565,0.08388,1,61,0,135,-0.13207,5.34045,4.25118,5.35187,,,,,,,,,
2020-04-26,239,30,14,12,22300,21298,25575,0.48851,1,99,0,139,-0.15983,5.29001,4.26542,5.27794,,,,,,,,,
2020-04-27,183,15,8,14,13977,12759,13229,0.47722,1,82,0,100,0.00084,5.29676,4.25168,5.37188,-0.07678,-0.09337,-0.05934,0.0819,-0.11688,,,,
2020-04-28,210,18,9,19,19322,13171,20753,0.40535,2,86,0,122,-0.03347,5.35595,4.19125,5.47654,,,,,,,,,
