datetime,info_tweets,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_risk_index,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_A,info_vad_D,info_vad_V,info_big_5_A,info_big_5_C,info_big_5_E,info_big_5_N,info_big_5_O,epi_confirmed,epi_recovered,epi_dead,eco_close_pct
2020-03-04,243,25,1,13,7510,7418,9853,,0,102,0,141,-0.02648,5.36299,4.2308,5.42367,-0.0303,-0.05629,-0.05934,0.05722,-0.11004,0,0,0,
2020-03-05,221,5,2,20,1704,288,14450,,2,100,0,119,0.09967,5.52744,4.23795,5.71758,,,,,,0,0,0,
2020-03-06,1087,11,3,47,3291,1831,31229,0.35748,6,402,3,676,-0.49463,4.47525,4.77663,4.49291,,,,,,0,0,0,
2020-03-07,389,14,3,14,4251,763,5931,,0,147,0,242,-0.48135,4.84032,4.58296,4.84126,,,,,,0,0,0,
2020-03-08,239,7,7,10,1390,1150,7353,,1,111,0,127,-0.08861,5.16939,4.58929,5.2006,,,,,,0,0,0,
2020-03-09,806,2,0,25,480,0,22905,,0,317,1,488,0.40955,5.57481,4.23767,5.69199,,,,,,1,0,0,
2020-03-10,743,7,0,19,1539,0,14003,,0,322,0,421,0.20297,5.4775,4.24868,5.41995,,,,,,1,0,0,
2020-03-11,650,14,5,28,2921,14813,24072,,4,219,1,426,0.09589,5.47346,4.29601,5.60618,-0.04609,-0.04629,-0.05934,0.08085,-0.04186,11,0,0,
2020-03-12,516,10,3,29,6693,1251,14192,,1,206,0,309,0.02829,5.45656,4.26877,5.59735,-0.01891,-0.05149,0.02729,-0.00437,-0.06311,11,0,0,
2020-03-13,563,17,4,59,9766,1706,51623,,0,229,0,334,-0.04407,5.39981,4.22116,5.47193,,,,,,37,0,0,
2020-03-14,485,7,2,20,5401,2762,4578,,0,195,0,290,0.14526,5.53611,4.19308,5.78822,-0.05707,-0.04913,-0.04931,0.07952,-0.0407,40,0,0,
2020-03-15,773,5,1,25,1202,1657,38647,,0,313,0,460,0.16262,5.47945,4.22851,5.56204,,,,,,50,0,0,
2020-03-16,586,10,4,19,4076,1615,21723,,1,257,0,328,0.16971,5.70335,4.15934,5.78076,-0.06342,-0.08009,-0.05934,0.09643,-0.11533,54,0,0,
2020-03-17,568,12,7,21,5791,5780,28972,,5,261,0,302,0.01619,5.50259,4.2404,5.58902,-0.06342,-0.08009,-0.05934,0.09643,-0.11533,56,0,0,
2020-03-18,655,11,0,31,4830,0,20030,,2,295,0,358,0.21789,5.64507,4.21232,5.78821,-0.01182,-0.04913,-0.02741,0.06256,-0.00047,68,0,0,
2020-03-19,568,8,4,32,3796,7865,10384,,3,234,0,331,0.08347,5.50332,4.2306,5.53882,-0.05096,-0.05715,-0.05934,0.08362,-0.06137,75,0,0,
2020-03-20,509,9,13,29,2011,9036,48587,,1,206,0,302,0.04613,5.42622,4.259,5.71121,-0.04609,-0.04877,-0.05934,-0.00467,-0.04186,78,1,0,
2020-03-21,644,11,3,29,2735,1770,33422,,0,262,0,382,0.18273,5.50416,4.24999,5.77837,,,,,,83,2,0,
2020-03-22,450,10,2,31,4193,1269,56632,,0,193,0,257,0.19764,5.47453,4.21986,5.5861,,,,,,88,2,0,
2020-03-23,433,17,2,38,6694,1937,30392,,3,169,0,261,0.18409,5.48033,4.28638,5.75931,,,,,,91,2,0,
2020-03-24,371,6,1,30,9710,227,11484,,2,154,0,215,0.2872,5.6717,4.25847,5.85817,-0.00851,-0.05249,-0.00825,0.05817,-0.05264,104,2,0,
2020-03-25,327,14,2,30,3579,1196,17055,,0,134,0,193,0.2762,5.65484,4.28328,5.86203,,,,,,109,2,0,
2020-03-26,314,15,2,21,29016,2115,28824,,2,131,0,181,0.32372,5.59959,4.33638,5.95736,,,,,,114,5,0,
2020-03-27,338,14,1,15,5918,1964,24792,,4,132,0,202,0.07156,5.48075,4.18927,5.66009,,,,,,115,11,0,
2020-03-28,425,7,1,23,2525,2,9499,,1,176,0,248,-0.11271,5.30144,4.21877,5.36481,0.02199,-0.04913,0.04444,-0.01737,-0.03064,120,25,1,
2020-03-29,384,8,2,29,9177,822,76606,,0,153,3,228,0.23255,5.59239,4.20712,5.84271,0.03327,-0.04913,0.06839,-0.04401,-0.0407,126,34,1,
2020-03-30,283,16,1,20,4146,133,49111,,2,101,1,179,0.12744,5.59416,4.22035,5.75266,0.03327,-0.04913,0.06839,-0.04401,-0.0407,127,38,1,
2020-03-31,255,6,1,19,1797,9,9766,,0,98,0,157,0.27889,5.63501,4.30659,5.79551,,,,,,129,45,1,
2020-04-01,269,16,6,21,12520,3797,11041,,2,120,0,147,0.13033,5.59351,4.25255,5.73784,0.03308,-0.04913,0.00029,0.03473,-0.0407,131,52,1,
2020-04-02,267,12,3,25,6488,509,39682,,0,105,0,162,0.37342,5.64851,4.28736,5.82894,0.03249,-0.04798,0.00834,0.02122,-0.03978,133,56,1,
2020-04-03,232,6,3,26,10483,1071,45708,,0,100,1,131,0.2382,5.63394,4.1457,5.78766,0.03327,-0.04913,0.00882,0.02098,-0.0407,134,65,1,
2020-04-04,186,7,2,25,1020,211,28437,,1,74,0,111,0.15601,5.50245,4.2892,5.43306,,,,,,135,66,1,
2020-04-05,349,12,1,24,2810,145,17409,,0,148,0,201,-0.07475,5.42283,4.22742,6.02824,0.03327,-0.04913,0.00882,0.02098,-0.0407,135,73,1,
2020-04-06,313,9,6,15,10119,1393,8829,,1,128,0,184,-0.04776,5.41689,4.20862,5.38013,,,,,,135,82,1,
2020-04-07,276,20,2,21,7587,153,63801,,7,108,1,160,0.08767,5.57705,4.24215,6.0643,-0.01399,-0.05409,0.02148,0.01859,-0.0624,135,85,1,
2020-04-08,243,19,1,22,14213,6485,22415,,0,90,9,144,0.10226,5.52407,4.14726,5.83607,,,,,,135,91,1,
2020-04-09,214,17,1,21,18593,373,43861,,1,92,3,118,0.01211,5.44103,4.28311,5.83722,,,,,,135,92,1,
2020-04-10,194,14,0,21,5048,0,27610,,0,93,0,101,0.05631,5.5455,4.17562,5.47762,,,,,,136,99,1,
2020-04-11,180,7,0,15,1861,0,40300,,3,90,0,87,-0.07154,5.73766,4.11871,5.85974,-0.04609,-0.04877,-0.05934,0.08299,-0.04113,136,104,1,
2020-04-12,229,6,0,13,3388,0,12519,,2,101,0,126,-0.00507,5.61008,4.2379,5.84587,,,,,,136,106,1,
2020-04-13,339,7,2,21,2369,6313,52032,,0,160,0,179,0.20116,5.52813,4.16561,5.8668,,,,,,136,107,1,
2020-04-14,203,2,0,23,87,0,44970,,6,87,1,109,0.16617,5.54601,4.21775,5.62354,,,,,,136,107,1,
2020-04-15,200,7,1,18,3214,6039,31068,,1,87,0,112,-0.08283,5.59593,4.14987,5.62384,,,,,,136,108,1,
2020-04-16,187,1,0,18,73,0,31240,,3,93,0,91,0.00703,5.6552,4.15644,5.75623,,,,,,136,108,1,
2020-04-17,227,5,2,18,1656,6652,20380,,2,104,0,121,-0.17526,5.70753,4.1127,5.66707,,,,,,136,112,1,
2020-04-18,230,1,0,33,57,0,42373,,6,111,0,113,0.22963,5.68853,4.25979,5.73533,,,,,,137,113,1,
2020-04-19,203,5,0,17,4410,0,22181,,9,72,0,122,0.00406,5.50008,4.22333,5.68928,,,,,,138,115,1,
2020-04-20,183,10,2,16,3462,6000,17651,,6,71,0,106,0.13089,5.64538,4.15182,5.85869,0.03622,0.00703,-0.01676,0.02323,0.04244,138,116,1,
2020-04-21,177,3,9,16,425,2487,47774,,4,90,2,81,0.06732,5.49539,4.11431,5.62099,,,,,,138,116,1,
2020-04-22,136,2,2,20,202,1307,35606,,6,70,0,60,-0.0422,5.47083,4.16662,5.52248,-0.05049,-0.05213,-0.05934,0.08359,-0.04446,138,117,1,
2020-04-23,172,4,2,36,757,7130,44721,,0,74,4,94,0.1036,5.76531,4.24247,5.87692,-0.05049,-0.05213,-0.05934,0.08359,-0.04446,138,119,1,
2020-04-24,161,8,0,13,3091,0,46556,,1,68,3,89,0.16323,5.57668,4.13172,5.75189,,,,,,138,120,1,
2020-04-25,200,6,1,24,2800,1210,45296,,7,102,1,90,0.14574,5.80204,4.09167,5.9328,,,,,,138,121,1,
2020-04-26,155,8,3,21,17662,6335,7915,,12,65,0,78,0.08577,5.65641,4.1179,5.73539,,,,,,138,123,1,
2020-04-27,167,3,0,10,747,0,19253,,6,67,0,94,0.09043,5.74003,4.12221,5.85521,,,,,,138,124,1,
2020-04-28,195,15,4,19,10461,504,34225,,2,83,0,110,-0.08897,5.46275,4.27738,5.6429,,,,,,138,124,1,
2020-04-29,215,14,1,22,24720,320,71007,,8,101,1,105,0.09248,5.67364,4.22267,5.87021,,,,,,138,124,1,
2020-04-30,174,3,3,16,3048,7851,76414,,2,91,0,81,0.04084,5.57493,4.29267,6.03231,,,,,,138,124,1,
2020-05-01,220,4,2,37,555,735,71598,,0,88,0,132,-0.02011,5.43855,4.23456,5.73325,-0.04792,-0.04617,-0.02775,0.08347,-0.08173,138,124,1,
2020-05-02,286,4,14,27,805,14062,25197,,0,117,0,169,-0.20255,5.66814,4.23033,5.79659,-0.04792,-0.04617,-0.02775,0.08347,-0.08173,138,126,1,
2020-05-03,209,4,1,17,1307,448,8284,,1,95,0,113,0.32557,5.74705,4.27463,5.91896,,,,,,138,128,1,
2020-05-04,145,4,1,16,329,231,20198,,1,73,1,70,-0.0176,5.62153,4.18991,5.65899,,,,,,138,130,1,
2020-05-05,238,3,0,12,1275,0,18110,,0,107,0,131,0.18495,5.51904,4.25465,6.04941,,,,,,138,131,1,
2020-05-06,290,5,2,47,2289,248,57634,,1,133,0,156,0.10716,5.44959,4.42197,5.66981,,,,,,139,131,1,
2020-05-07,278,4,1,68,1250,1375,142341,,1,111,0,166,0.28241,5.68674,4.14045,5.82062,,,,,,141,131,1,
2020-05-08,267,5,0,85,510,0,85831,,3,92,0,172,0.32378,5.68082,4.10563,5.89894,,,,,,141,132,1,
2020-05-09,231,16,1,50,9821,6079,49987,,0,77,0,154,0.11821,5.59629,4.33105,5.84663,,,,,,141,132,1,
2020-05-10,188,10,0,17,3131,0,42031,,0,78,0,110,0.10356,5.81074,4.18409,6.01979,,,,,,141,134,1,
