datetime,info_tweets,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_risk_index,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_A,info_vad_D,info_vad_V,info_big_5_A,info_big_5_C,info_big_5_E,info_big_5_N,info_big_5_O,epi_confirmed,epi_recovered,epi_dead,eco_close_pct
2020-03-28,2072,59,27,250,807939,164469,1307810,0.16914,11,799,3,1259,0.09457,5.44351,4.23916,5.5192,-0.00943,-0.05194,0.00452,0.06287,-0.05157,7,0,1,
2020-03-29,2205,61,24,191,955830,182706,2443674,0.16047,20,884,2,1299,0.11628,5.45676,4.25723,5.5366,-0.03565,-0.04715,-0.04134,0.06588,-0.03728,7,0,1,
2020-03-30,2224,65,15,191,987575,77454,3485042,0.07272,28,944,3,1249,0.02809,5.50076,4.20443,5.5659,-0.04121,-0.04178,-0.04932,0.07546,-0.04092,7,0,1,
2020-03-31,2043,52,16,178,749716,113192,3996982,0.13118,25,867,10,1141,0.05348,5.46703,4.21126,5.52826,-0.01964,-0.01641,-0.03805,0.0709,-0.0129,8,0,1,
2020-04-01,1693,60,15,131,601465,457991,2413265,0.43229,15,604,3,1071,0.0372,5.42157,4.21638,5.46995,-0.00637,-0.01232,-0.01527,0.039,-0.01242,8,0,1,
2020-04-02,1846,54,24,150,1845669,156231,2442244,0.07804,24,799,7,1016,0.00514,5.4306,4.22351,5.50874,-0.01731,-0.01961,-0.02741,0.04904,-0.02191,9,0,1,
2020-04-03,2069,74,25,177,2539889,185150,2927313,0.06794,29,860,3,1177,0.08264,5.45953,4.24847,5.52549,-0.00516,-0.04247,0.00985,0.04229,-0.03831,9,0,1,
2020-04-04,2013,92,23,149,1646477,211381,1522183,0.11378,23,758,13,1219,0.04538,5.42479,4.26506,5.52585,-0.03273,-0.0463,-0.01676,0.04813,-0.04614,9,0,1,
2020-04-05,1962,94,35,151,1555862,951298,4160136,0.37943,22,791,4,1145,0.04537,5.43118,4.28636,5.5165,-0.00926,-0.03089,0.00245,0.01908,-0.03815,9,0,1,
2020-04-06,2123,121,38,202,1155044,1009815,1629617,0.46646,25,863,6,1229,0.05979,5.45097,4.24897,5.50826,-0.01651,-0.06079,-0.01676,0.0402,-0.03665,10,0,1,
2020-04-07,2328,131,19,194,2106963,118215,3440340,0.05313,26,950,4,1347,0.05764,5.44751,4.24953,5.52866,-0.01669,-0.01523,-0.03198,0.08348,-0.04233,11,0,2,
2020-04-08,2631,90,24,196,1752593,509839,4833289,0.22535,41,1102,3,1480,-0.07154,5.36858,4.26879,5.37554,-0.0177,-0.0039,-0.03265,0.08601,-0.045,11,0,3,
2020-04-09,2659,94,21,198,1545805,93157,2439496,0.05684,41,1060,3,1551,-0.00709,5.42657,4.24753,5.43718,-0.02675,-0.02287,-0.0097,0.0531,-0.02025,11,0,3,
2020-04-10,2478,97,17,166,2431708,2033404,3312895,0.4554,42,980,4,1452,0.05575,5.44133,4.23206,5.48205,-0.02243,-0.04077,-0.02656,0.04942,-0.04289,13,0,3,
2020-04-11,2552,99,19,175,1172429,67595,1529097,0.05451,36,951,6,1559,0.05386,5.43819,4.26606,5.51563,-0.05989,-0.04812,-0.05934,0.08301,-0.08236,14,0,3,
2020-04-12,2519,73,42,202,597563,313457,5355677,0.34407,38,1080,4,1397,-0.03993,5.44339,4.24049,5.50175,0.03327,-0.03906,0.0322,-0.01325,-0.01833,14,0,3,
2020-04-13,2133,75,27,161,1655193,1439585,2512123,0.46517,36,796,8,1293,0.00855,5.42975,4.27975,5.49019,0.03327,-0.04913,0.0173,-0.00374,-0.0407,17,0,3,
2020-04-14,2282,103,21,213,2828830,1129122,2281555,0.28528,36,860,0,1386,0.03742,5.38816,4.2522,5.4438,-0.02941,-0.04536,-0.02999,0.04087,-0.04828,17,0,3,
2020-04-15,2272,102,15,269,2586062,588608,11196246,0.18541,43,935,5,1289,0.00421,5.46713,4.23751,5.52277,-0.02746,-0.07208,-0.00257,0.00841,-0.06629,23,1,3,
2020-04-16,2484,87,20,258,2633525,950421,6957349,0.26519,42,1017,7,1418,0.08344,5.50604,4.21497,5.56793,-0.02452,0.00702,-0.04515,0.07275,-0.01913,23,1,3,
2020-04-17,2421,98,27,216,1354610,570858,10157361,0.29648,31,990,4,1396,0.00271,5.44343,4.2404,5.48622,0.00681,-0.04901,-0.00825,0.03166,-0.04109,24,2,3,
2020-04-18,1872,62,26,164,733113,1519414,3858461,0.67454,27,733,2,1110,0.09469,5.45807,4.24589,5.5373,-0.01111,0.03364,-0.05886,0.08174,0.02605,25,2,3,
2020-04-19,2088,66,40,185,743888,521658,4845450,0.4122,20,870,5,1193,-0.00549,5.42332,4.26801,5.40859,-0.03767,-0.04979,-0.02741,0.06621,-0.05663,25,2,3,
2020-04-20,2168,71,49,204,1584085,2077433,4626850,0.56737,34,942,5,1187,0.00693,5.43403,4.23861,5.49153,-0.03121,-0.00721,-0.04231,0.05368,-0.03336,25,2,3,
2020-04-21,2178,89,38,155,2364276,950243,4204662,0.28669,31,880,19,1248,0.04744,5.4571,4.22886,5.53866,-0.0463,-0.0252,-0.05934,0.08171,-0.04784,28,2,3,
2020-04-22,2367,66,28,212,1702790,1944690,7962458,0.53316,26,812,35,1493,0.02247,5.45632,4.23666,5.54987,-0.05049,-0.05213,-0.05934,0.08359,-0.04446,28,2,4,
2020-04-23,2412,87,35,227,2586328,1012481,5019387,0.28134,27,995,23,1364,0.05491,5.44206,4.23695,5.51335,-0.0484,-0.05452,-0.0487,0.07837,-0.05052,28,2,4,
2020-04-24,2263,77,15,288,1285862,46447,8485860,0.03486,34,978,13,1237,0.0788,5.47461,4.24868,5.53495,-0.05212,-0.0515,-0.05934,0.07891,-0.05603,29,2,4,
2020-04-25,2316,80,25,188,1503368,666969,2743415,0.30731,45,912,4,1354,0.07329,5.48444,4.25748,5.55759,-0.0603,-0.04989,-0.05934,0.08646,-0.06821,31,2,4,
