datetime,iso,info_tweets,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,eco_close_pct,epi_confirmed,epi_recovered,epi_dead
2020-04-12,TWN,2578,153,43,237,406420,210062,753348,31,1084,13,1450,0.074,5.515,5.461,4.339,-0.017,-0.004,-0.039,0.011,0.072,0.341,,388,109,6
2020-04-13,TWN,2848,196,60,249,562333,385964,466110,38,1254,12,1544,0.070,5.497,5.463,4.240,-0.010,-0.011,-0.038,-0.002,0.073,0.407,-0.005,393,109,6
2020-04-14,TWN,3086,205,50,295,408672,401090,428933,36,1248,15,1787,0.089,5.571,5.463,4.251,-0.020,-0.000,-0.033,0.010,0.069,0.495,0.020,393,124,6
2020-04-15,TWN,2933,167,44,266,563080,356667,726421,40,1132,22,1739,0.086,5.512,5.448,4.281,-0.029,0.011,-0.039,0.014,0.071,0.388,0.008,395,124,6
2020-04-16,TWN,3072,420,61,286,1964433,445379,671983,57,1271,8,1736,0.013,5.544,5.421,4.243,-0.023,-0.012,-0.045,0.015,0.074,0.185,-0.001,395,155,6
2020-04-17,TWN,3079,273,58,285,479975,432113,944838,45,1223,10,1801,0.044,5.509,5.423,4.308,-0.029,-0.008,-0.045,0.011,0.071,0.474,0.004,395,166,6
2020-04-18,TWN,2824,163,49,253,496941,292932,344773,30,1119,13,1662,0.057,5.556,5.441,4.301,-0.035,-0.006,-0.039,0.014,0.069,0.371,,398,178,6
2020-04-19,TWN,2131,126,56,226,445197,253493,326702,20,861,15,1235,-0.007,5.517,5.446,4.279,-0.018,-0.011,-0.043,0.008,0.071,0.363,,420,189,6
2020-04-20,TWN,2251,146,91,269,322902,538493,602646,33,891,25,1302,-0.044,5.405,5.356,4.293,-0.031,-0.021,-0.045,0.008,0.076,0.625,-0.002,422,203,6
2020-04-21,TWN,2326,143,84,297,300496,512593,708823,31,983,3,1309,0.050,5.540,5.446,4.304,-0.025,-0.012,-0.044,0.004,0.074,0.630,-0.024,425,217,6
2020-04-22,TWN,2453,155,76,286,424532,503820,361251,40,935,13,1465,0.030,5.511,5.447,4.263,-0.036,-0.029,-0.043,-0.003,0.073,0.543,0.005,426,236,6
2020-04-23,TWN,2311,158,91,281,592224,429546,1512016,32,909,13,1357,0.035,5.486,5.405,4.276,-0.035,-0.026,-0.043,-0.004,0.074,0.420,-0.000,427,253,6
2020-04-24,TWN,2212,162,57,265,445979,259712,335604,21,866,13,1312,0.002,5.474,5.426,4.300,-0.038,-0.016,-0.043,-0.004,0.075,0.368,-0.002,428,264,6
2020-04-25,TWN,2039,157,33,244,357831,247840,598080,25,860,15,1139,-0.016,5.540,5.469,4.285,-0.035,-0.023,-0.039,0.002,0.074,0.409,,429,275,6
2020-04-26,TWN,2552,193,50,273,394135,447084,339930,23,1120,10,1399,-0.197,5.516,5.467,3.993,-0.020,-0.010,-0.049,0.010,0.077,0.531,,429,281,6
2020-04-27,TWN,2438,189,56,271,546209,379423,505067,47,982,16,1393,0.128,5.586,5.478,4.194,-0.021,0.004,-0.045,0.015,0.076,0.410,0.015,429,290,6
2020-04-28,TWN,2283,138,63,231,368321,587054,1355844,49,959,7,1268,0.062,5.541,5.413,4.254,-0.020,-0.020,-0.043,0.018,0.072,0.614,0.003,429,307,6
2020-04-29,TWN,2287,111,58,332,217458,525862,924924,28,953,27,1279,0.136,5.572,5.466,4.265,-0.040,0.025,-0.044,0.006,0.073,0.707,0.011,429,311,6
2020-04-30,TWN,2168,152,48,290,523499,540752,469309,42,828,17,1281,0.060,5.570,5.435,4.285,-0.037,0.004,-0.045,0.003,0.075,0.508,0.015,429,322,6
2020-05-01,TWN,2321,161,41,303,485358,213063,1601149,39,922,14,1346,0.035,5.590,5.489,4.220,-0.017,0.010,-0.047,0.007,0.076,0.305,,429,324,6
2020-05-02,TWN,2267,122,40,326,352053,327242,559907,39,766,4,1458,0.014,5.624,5.510,4.269,-0.045,-0.003,-0.044,0.003,0.073,0.482,,432,324,6
2020-05-03,TWN,2035,124,38,254,497797,278686,428189,31,749,10,1245,0.064,5.494,5.468,4.208,-0.049,0.003,-0.045,0.010,0.075,0.359,,436,332,6
2020-05-04,TWN,2786,127,54,247,389408,523303,763166,45,989,14,1738,-0.121,5.445,5.175,4.479,-0.039,0.007,-0.048,0.006,0.077,0.573,-0.006,438,334,6
2020-05-05,TWN,2557,133,32,219,430316,152036,1721880,44,1036,14,1463,-0.146,5.535,5.227,4.542,-0.032,-0.006,-0.048,0.001,0.077,0.261,0.002,438,334,6
2020-05-06,TWN,2036,97,33,253,294457,177873,439173,35,844,13,1144,0.068,5.607,5.516,4.292,-0.045,-0.021,-0.038,-0.005,0.071,0.377,0.000,439,339,6
2020-05-07,TWN,1978,160,54,227,486854,185339,557269,38,824,18,1098,0.034,5.485,5.441,4.250,-0.043,-0.037,-0.042,0.012,0.069,0.276,0.006,440,347,6
2020-05-08,TWN,2026,189,36,226,449098,196891,427634,35,850,22,1119,0.061,5.594,5.481,4.243,-0.020,-0.026,-0.044,0.009,0.075,0.305,0.002,440,355,6
2020-05-09,TWN,2001,148,41,235,794697,257184,1392577,29,819,13,1140,0.107,5.621,5.486,4.326,-0.015,-0.007,-0.046,0.006,0.077,0.244,,440,361,6
2020-05-10,TWN,1837,123,41,167,320369,287399,1410386,20,751,34,1032,0.099,5.670,5.507,4.315,-0.039,-0.013,-0.046,0.010,0.077,0.473,,440,366,6
2020-05-11,TWN,1983,106,60,229,420897,674984,1731583,34,804,17,1128,0.030,5.551,5.467,4.307,-0.029,0.012,-0.042,0.005,0.075,0.616,0.006,440,368,7
2020-05-12,TWN,2165,104,32,183,378126,264771,480141,34,865,27,1239,0.033,5.531,5.462,4.286,-0.026,0.031,-0.041,0.015,0.070,0.412,-0.009,440,372,7
2020-05-13,TWN,2176,143,39,287,420478,209888,309958,47,978,8,1143,0.038,5.514,5.464,4.283,-0.031,0.002,-0.041,0.011,0.069,0.333,0.007,440,375,7
2020-05-14,TWN,1848,101,33,284,218157,262671,602738,38,752,14,1044,0.049,5.534,5.464,4.230,-0.016,-0.006,-0.044,0.007,0.074,0.546,-0.010,440,383,7
2020-05-15,TWN,1931,114,39,312,435826,457687,356628,28,832,5,1066,0.098,5.496,5.434,4.275,-0.030,0.008,-0.039,0.015,0.072,0.512,-0.002,440,387,7
2020-05-16,TWN,1952,94,44,183,313024,395064,496052,27,745,23,1157,0.110,5.611,5.487,4.287,-0.027,0.010,-0.043,0.010,0.074,0.558,,440,389,7
2020-05-17,TWN,2181,114,59,172,427282,336009,520972,45,931,18,1187,0.090,5.551,5.489,4.264,-0.032,-0.026,-0.040,0.012,0.070,0.440,,440,395,7
2020-05-18,TWN,2594,141,53,179,423469,407345,390958,47,1025,17,1505,0.103,5.537,5.482,4.363,-0.058,-0.048,-0.042,0.002,0.070,0.490,-0.001,440,398,7
2020-05-19,TWN,2392,129,34,308,396799,193465,539853,60,1024,13,1295,0.032,5.526,5.477,4.272,-0.057,-0.035,-0.044,0.007,0.071,0.328,0.004,440,398,7
2020-05-20,TWN,2220,107,51,227,206329,433028,395221,26,876,24,1294,0.101,5.575,5.492,4.265,-0.047,-0.036,-0.047,-0.014,0.076,0.677,0.001,440,398,7
2020-05-21,TWN,1934,121,42,223,372531,344837,467409,33,770,12,1119,0.048,5.479,5.416,4.256,0.004,0.018,-0.046,-0.006,0.072,0.481,0.007,440,398,7
2020-05-22,TWN,1839,100,41,194,362534,378824,365127,24,724,16,1075,0.088,5.533,5.469,4.301,-0.006,0.007,-0.041,0.012,0.073,0.511,-0.015,441,408,7
2020-05-23,TWN,1809,100,38,150,350006,245869,360468,25,720,22,1042,0.014,5.544,5.430,4.299,-0.019,-0.009,-0.047,0.012,0.077,0.413,,441,411,7
2020-05-24,TWN,2088,96,39,134,234931,290201,416635,24,866,10,1188,0.006,5.715,5.615,4.289,-0.021,-0.026,-0.046,0.015,0.074,0.553,,441,414,7
2020-05-25,TWN,2038,83,34,267,275781,489477,483955,28,846,14,1150,0.027,5.606,5.518,4.252,-0.027,-0.028,-0.044,0.003,0.074,0.640,0.005,441,415,7
2020-05-26,TWN,2020,72,40,311,320201,441746,2085362,37,779,14,1190,0.138,5.566,5.541,4.195,-0.033,-0.022,-0.047,-0.004,0.077,0.580,0.009,441,416,7
2020-05-27,TWN,1899,80,36,180,357185,286623,323428,39,762,9,1089,0.101,5.548,5.451,4.233,-0.037,-0.015,-0.042,0.002,0.073,0.445,-0.001,441,419,7
2020-05-28,TWN,1892,114,28,185,262205,198016,1342339,33,716,6,1137,0.006,5.392,5.337,4.273,-0.040,-0.037,-0.043,0.001,0.073,0.430,-0.009,441,420,7
2020-05-29,TWN,2235,172,23,147,505088,256046,341045,34,902,6,1293,-0.130,5.297,5.389,4.378,-0.041,-0.020,-0.042,0.004,0.074,0.336,0.002,442,420,7
2020-05-30,TWN,2212,74,19,122,203497,80962,357696,16,956,7,1233,-0.191,5.298,5.339,4.329,-0.036,0.009,-0.037,0.003,0.068,0.285,,442,421,7
2020-05-31,TWN,2458,42,18,172,119602,97030,280457,20,1024,2,1412,-0.140,5.390,5.360,4.256,-0.047,-0.035,-0.039,-0.004,0.071,0.448,,442,423,7
2020-06-01,TWN,2088,71,31,168,167295,186893,2190537,31,849,5,1203,-0.090,5.435,5.404,4.287,-0.032,-0.036,-0.046,-0.008,0.073,0.528,0.010,443,427,7
2020-06-02,TWN,2202,83,24,166,369434,78825,1328638,30,912,15,1245,-0.115,5.313,5.341,4.312,-0.048,-0.037,-0.044,0.002,0.072,0.176,0.002,443,427,7
2020-06-03,TWN,2112,124,20,142,249796,46918,461159,17,897,19,1179,-0.109,5.356,5.398,4.260,-0.028,-0.031,-0.040,0.019,0.070,0.158,0.012,443,428,7
2020-06-04,TWN,2080,98,26,152,157335,126921,607646,17,857,17,1189,-0.188,5.361,5.326,4.294,-0.039,-0.037,-0.028,0.011,0.064,0.447,0.002,443,428,7
2020-06-05,TWN,1892,80,20,166,299474,210890,385135,22,833,4,1033,-0.029,5.473,5.405,4.281,-0.046,-0.036,-0.041,-0.005,0.075,0.413,0.005,443,429,7
2020-06-06,TWN,1610,88,25,125,204814,111580,277464,7,672,4,927,-0.107,5.406,5.334,4.294,-0.039,-0.028,-0.043,-0.002,0.073,0.353,,443,429,7
2020-06-07,TWN,2054,103,22,168,286697,148776,338958,28,852,10,1164,-0.010,5.500,5.340,4.297,-0.043,0.014,-0.049,-0.001,0.077,0.342,,443,430,7
2020-06-08,TWN,1764,118,18,154,261858,61184,209049,26,706,15,1017,0.006,5.400,5.373,4.266,-0.045,-0.017,-0.040,0.011,0.070,0.189,0.006,443,430,7
2020-06-09,TWN,1650,126,22,146,296338,260820,488251,17,683,5,945,-0.062,5.424,5.386,4.315,-0.049,-0.023,-0.044,-0.015,0.074,0.468,0.003,443,431,7
2020-06-10,TWN,1990,81,19,161,305399,162216,948345,28,880,9,1073,-0.037,5.392,5.392,4.381,-0.055,-0.043,-0.030,-0.003,0.063,0.347,0.007,443,431,7
2020-06-11,TWN,1548,48,9,72,176394,22626,149091,29,633,5,881,-0.000,5.431,5.395,4.265,-0.045,-0.019,-0.040,0.014,0.071,0.114,-0.017,443,431,7
2020-06-12,TWN,1547,61,34,113,316293,196148,177925,20,587,9,931,0.028,5.420,5.381,4.308,-0.050,-0.044,-0.032,0.020,0.063,0.383,0.002,443,431,7
2020-06-13,TWN,1657,84,29,114,297181,34384,106182,14,679,4,960,0.052,5.562,5.466,4.262,-0.063,0.003,-0.037,0.014,0.067,0.104,,443,431,7
2020-06-14,TWN,2126,65,18,158,91539,118204,226890,8,859,19,1240,-0.048,5.522,5.436,4.370,-0.065,-0.028,-0.043,-0.009,0.075,0.564,,443,431,7
2020-06-15,TWN,2171,78,20,288,169243,223680,613471,34,885,12,1240,-0.026,5.480,5.439,4.245,-0.060,-0.042,-0.046,-0.016,0.075,0.569,-0.011,445,433,7
