datetime,info_tweets,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_risk_index,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_A,info_vad_D,info_vad_V,info_big_5_A,info_big_5_C,info_big_5_E,info_big_5_N,info_big_5_O,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_shadow,info_fact_other,epi_confirmed,epi_recovered,epi_dead,eco_close_pct
2020-03-14,4344,66,56,506,609279,230122,2209288,0.27415,23,1647,3,2670,0.16597,5.45184,4.28046,5.49314,-0.04042,-0.03983,-0.02967,0.07504,-0.04217,1,65,0,1,49,5,0,109,15,4,0,0,
2020-03-15,4476,43,78,798,370951,149484,3766122,0.28723,48,1638,5,2785,0.22323,5.35968,4.39309,5.39397,0.0222,-0.02995,0.02733,0.03511,0.04879,2,41,0,0,72,3,0,192,34,4,0,0,
2020-03-16,5081,77,86,669,199437,212101,3569154,0.51539,47,1828,4,3200,0.18772,5.48014,4.33621,5.49644,-0.05548,-0.05281,-0.05934,0.08957,-0.06596,0,77,0,1,81,3,0,125,25,4,0,0,
2020-03-17,5249,81,98,620,217800,257324,3479399,0.54159,37,1963,15,3234,0.16713,5.433,4.31196,5.48023,-0.00951,-0.05617,0.00386,0.03282,-0.01686,1,80,0,0,92,6,0,132,23,5,0,0,
2020-03-18,5772,70,85,822,927829,390415,3419694,0.29616,37,2179,14,3541,0.16479,5.48786,4.25385,5.5131,-0.05929,-0.06602,-0.05439,0.08743,-0.07362,2,68,0,1,76,8,0,135,24,7,0,1,
2020-03-19,5231,65,81,935,482312,181233,4876882,0.27313,41,1990,10,3189,0.15399,5.48082,4.31014,5.44308,-0.05986,-0.0678,-0.0465,0.08828,-0.07668,3,62,0,0,72,9,0,126,17,11,0,1,
2020-03-20,6769,70,105,903,161997,354085,6135341,0.6861,60,2441,15,4253,0.20758,5.45621,4.29122,5.45056,-0.00542,-0.05454,-0.00305,0.02696,-0.02448,4,66,0,0,96,9,0,147,34,16,0,1,
2020-03-21,5574,49,67,684,102597,189776,3834808,0.64909,47,2108,18,3401,0.1796,5.39267,4.31557,5.4358,0.03327,-0.04022,0.00616,0.05035,0.04879,1,48,0,1,62,2,0,113,40,21,0,1,
2020-03-22,7005,81,83,1189,1086928,240154,5549824,0.18096,82,2612,11,4294,0.0724,5.42655,4.26502,5.49258,0.03327,-0.04022,0.07002,0.00805,0.04801,4,77,0,0,75,6,0,225,15,35,0,1,
2020-03-23,5755,66,72,668,184699,253646,3983071,0.57864,38,2132,12,3569,0.10697,5.41494,4.32283,5.55009,-0.01387,-0.05365,0.00452,0.01973,-0.02194,1,65,0,0,67,2,0,129,40,40,0,1,
2020-03-24,5762,64,78,633,105458,281611,2512483,0.72755,47,1991,11,3713,0.14835,5.38325,4.22559,5.47239,-0.02248,-0.04445,-0.01491,0.05751,-0.03405,2,62,0,0,69,9,0,128,31,48,1,1,
2020-03-25,5544,92,100,704,270600,198843,5726186,0.42357,45,1936,8,3555,0.15928,5.38939,4.25652,5.49044,8e-05,-0.05239,-0.00541,0.04087,-0.02405,0,92,0,0,88,11,0,145,29,57,1,1,
2020-03-26,6318,76,81,671,510466,372583,3039926,0.42193,43,2336,19,3917,0.16574,5.46933,4.29107,5.51871,0.03327,-0.04022,0.03646,-0.00922,0.04879,4,72,0,0,74,6,0,150,30,67,1,2,
2020-03-27,5848,88,83,700,185173,189507,3732527,0.50578,35,2314,13,3486,0.12722,5.492,4.27823,5.47679,0.03327,-0.04022,0.06839,-0.04401,0.04879,2,86,0,0,76,6,0,134,29,80,4,2,
2020-03-28,6624,91,53,780,253137,332991,3992515,0.56812,49,2539,16,4018,0.10563,5.40576,4.30349,5.45321,0.03327,-0.04913,0.06839,0.03791,-0.0407,1,90,0,0,50,3,0,158,22,119,4,3,
2020-03-29,6252,78,82,748,232010,324717,4187159,0.58326,34,2082,15,4121,0.13635,5.3574,4.33193,5.42731,0.02407,-0.04022,0.06129,-0.03177,0.04879,1,77,0,1,76,5,0,144,26,139,4,3,
2020-03-30,6087,54,118,798,433795,559012,3529617,0.56306,34,2075,9,3967,0.17456,5.51771,4.31083,5.62788,-0.01606,-0.02715,0.00879,0.01197,0.01857,4,50,0,0,110,8,0,168,34,170,4,4,
2020-03-31,6030,81,114,874,144077,397213,4866682,0.73383,54,2277,11,3687,0.22833,5.50268,4.32345,5.53,0.03327,-0.04022,0.03646,-0.0122,0.04879,0,81,0,2,108,4,0,159,36,186,8,6,
2020-04-01,6931,55,101,883,154913,418427,4125460,0.72981,61,2499,4,4367,0.13066,5.32299,4.30685,5.23371,0.0155,-0.02391,0.03495,0.00775,0.02698,0,55,0,2,95,4,0,168,37,212,12,6,
2020-04-02,7415,62,109,913,510280,385813,5532335,0.43055,53,2567,24,4769,0.15238,5.30783,4.3035,5.31912,0.01542,-0.02155,0.01323,0.00191,0.03251,1,61,0,2,105,2,0,162,31,233,13,6,
2020-04-03,8043,110,116,1085,534005,630447,5768280,0.54141,42,2763,16,5222,0.16496,5.40835,4.2723,5.40837,-0.05771,-0.01593,-0.05934,0.08094,-0.02324,1,109,0,1,108,7,0,199,30,269,15,6,
2020-04-04,6735,72,133,733,137024,342526,2979005,0.71427,38,2345,10,4342,0.13413,5.40559,4.32011,5.3969,-0.01646,-0.04182,-0.00727,0.04728,-0.00572,1,71,0,0,127,5,0,161,22,288,15,6,
2020-04-05,5562,78,100,705,345232,365232,3355055,0.51408,33,1903,9,3617,0.12765,5.42217,4.31181,5.49763,0.03021,-0.04296,-0.00627,0.03139,0.04879,0,78,0,1,96,2,0,152,19,320,15,8,
2020-04-06,7455,97,95,1064,254555,652907,4549268,0.71949,69,2633,14,4735,0.14129,5.24728,4.26949,5.17398,,,,,,1,96,0,4,81,6,0,212,36,350,18,9,
2020-04-07,7139,80,88,894,968680,369493,6018057,0.27612,61,2719,15,4342,0.14353,5.27954,4.36821,5.21766,0.00042,-0.05351,0.02647,-0.00148,-0.01085,1,79,0,1,85,2,0,190,26,396,27,11,
2020-04-08,7221,77,97,1026,448943,334094,4348363,0.42666,48,2572,21,4580,0.1591,5.37783,4.31551,5.38765,0.00351,-0.04077,0.02107,0.01708,0.00175,0,77,0,0,93,4,0,187,48,457,27,12,
2020-04-09,6810,66,73,1016,176221,540800,7099534,0.75423,66,2586,20,4138,0.16375,5.43986,4.29965,5.42184,-0.01247,-0.05209,-0.00203,0.05054,-0.02306,2,64,0,0,72,0,0,220,45,515,28,15,
2020-04-10,7511,85,80,1007,483279,435531,4656155,0.47402,49,2767,18,4677,0.17597,5.38845,4.26451,5.40453,-0.00943,-0.02285,-0.01491,0.05011,-0.01147,4,81,0,0,72,7,0,203,29,564,51,15,
2020-04-11,7447,86,94,1032,837746,628165,6491219,0.42852,56,2533,25,4833,0.12616,5.39176,4.2032,5.48402,0.00088,-0.01834,0.002,0.02764,0.01047,0,86,0,3,88,2,0,239,34,620,77,16,
2020-04-12,6726,92,108,852,492772,576692,4965821,0.53923,52,2412,5,4257,0.15314,5.34841,4.2608,5.38444,0.0075,0.02042,0.01517,0.00905,0.03377,4,88,0,1,100,7,0,193,16,669,92,18,
2020-04-13,8288,81,93,1343,478420,379769,7156617,0.44252,56,3025,10,5196,0.1255,5.46155,4.27595,5.57569,-0.02236,-0.04395,0.02779,0.03834,-0.01132,1,80,0,2,90,1,0,238,39,726,121,21,
2020-04-14,7239,98,107,1312,324109,422679,6498264,0.566,56,2594,11,4578,0.10285,5.43464,4.31148,5.38922,-0.00202,-0.04998,0.00499,0.03938,-0.00398,2,96,0,0,101,6,0,205,36,766,132,21,
2020-04-15,7312,86,102,1115,467651,321336,4870933,0.40728,52,2608,16,4636,0.09999,5.38575,4.29718,5.37542,-0.02,-0.04399,-0.01464,0.04328,-0.01244,4,82,0,0,93,9,0,222,46,814,151,24,
2020-04-16,7542,92,122,1218,823104,309976,5989944,0.27357,65,2559,18,4899,0.10773,5.41373,4.31052,5.42013,-0.00183,-0.04888,0.01722,0.011,0.00714,0,92,0,0,122,0,0,204,38,862,171,27,
2020-04-17,7858,96,103,1253,439091,313741,7048849,0.41675,65,2938,17,4838,0.18268,5.43204,4.28822,5.43587,-0.01174,-0.04495,-0.01095,0.03434,-0.0067,5,91,0,0,103,0,0,220,86,923,192,31,
2020-04-18,6969,63,118,1135,225801,499320,6349009,0.6886,72,2654,8,4235,0.17396,5.44425,4.24477,5.50002,0.01532,-0.03208,0.063,0.03072,-0.00599,1,62,0,1,105,9,0,187,70,986,227,32,
2020-04-19,6215,78,124,792,331387,586589,4128604,0.639,59,2316,21,3819,0.07134,5.41203,4.42535,5.41413,0.00468,-0.04376,0.01517,0.00909,0.01201,0,78,0,6,110,7,0,165,26,1035,255,34,
2020-04-20,6249,66,75,910,601979,296474,5234880,0.32998,70,2401,4,3774,0.14361,5.43349,4.34367,5.50504,0.00388,-0.04531,0.0269,0.02212,0.01766,2,64,0,0,61,14,0,169,51,1087,285,36,
2020-04-21,6074,73,85,1223,604201,337387,6784058,0.35832,64,2229,13,3768,0.09482,5.44431,4.2896,5.39709,0.0126,-0.03953,0.00851,0.03139,0.04879,0,73,1,1,71,12,0,188,40,1137,309,38,
2020-04-22,6652,92,68,1069,1020644,392640,5854723,0.27782,62,2217,16,4357,0.1286,5.37411,4.34013,5.33717,-0.04142,-0.05262,-0.03827,0.06911,-0.04481,0,92,0,0,63,5,0,215,43,1189,341,40,
2020-04-23,6444,91,83,1102,524832,427218,7707273,0.44873,51,2229,14,4150,0.13284,5.45877,4.21808,5.50406,-0.01577,-0.04794,-0.00115,0.0373,-0.01692,2,89,0,1,76,5,0,177,46,1235,365,43,
2020-04-24,7227,75,80,1034,178845,482741,5504202,0.72967,43,2611,20,4553,0.18211,5.42873,4.20595,5.47902,-0.01618,-0.03569,0.01487,0.03866,-0.01636,3,72,0,0,74,6,0,195,43,1285,416,49,
2020-04-25,7784,84,63,1288,228377,235531,6553698,0.50771,68,2729,20,4967,0.14792,5.44371,4.28348,5.56243,,,,,,2,82,0,0,59,3,0,255,50,1337,437,51,
2020-04-26,10708,92,62,1353,580849,188890,7213468,0.24539,82,3655,27,6944,0.18,5.53052,4.25577,5.66019,0.01867,-0.04742,0.07239,-0.01337,-0.02206,0,92,0,0,58,3,0,213,36,1369,501,54,
2020-04-27,7664,91,64,1183,281607,296729,6920622,0.51307,66,2620,23,4955,0.16965,5.50831,4.22208,5.56765,0.03327,-0.04461,0.06839,-0.02988,0.03393,0,91,0,1,59,2,0,191,34,1389,525,56,
2020-04-28,7017,92,78,1228,597514,310639,7216816,0.34206,68,2515,22,4412,0.18155,5.37169,4.31491,5.45543,0.03327,-0.04467,0.0683,-0.04509,0.00423,4,88,0,0,69,7,0,213,50,1437,575,58,
2020-04-29,8319,108,97,1314,755450,429542,8275155,0.36249,47,2870,28,5373,0.15432,5.28383,4.28971,5.33466,0.00485,-0.03997,0.0341,0.02187,0.03819,2,106,0,3,90,4,0,224,62,1467,617,58,
2020-04-30,6479,82,77,1049,578628,269115,5615927,0.31745,39,2528,26,3886,0.15066,5.34774,4.25108,5.36756,0.0051,-0.01171,0.0044,0.01986,0.02388,1,81,0,0,71,6,0,194,29,1501,681,61,
2020-05-01,10758,71,104,1109,620546,500614,5859057,0.44651,67,4193,30,6468,0.24614,5.37526,4.37682,5.41406,0.03327,-0.04022,0.06839,-0.04401,0.0468,1,70,0,1,97,5,0,229,19,1537,714,64,
2020-05-02,6897,66,92,967,196993,499533,7549940,0.71718,76,2554,7,4260,0.14741,5.37817,4.37953,5.42297,-0.00767,-0.03731,0.02132,0.03734,0.02489,6,60,0,0,87,5,0,207,31,1611,765,66,
2020-05-03,5717,69,93,821,329429,732911,3755574,0.6899,64,2084,7,3562,0.13857,5.40534,4.2843,5.44781,-0.01844,-0.04723,0.00533,0.02596,-0.02388,0,69,0,0,82,11,0,202,18,1649,827,67,
