datetime,iso,info_tweets,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,eco_close_pct,epi_confirmed,epi_recovered,epi_dead
2020-04-15,TUN,941,44,36,176,46410,152777,19194461,23,360,9,549,-0.129,5.339,5.342,4.310,-0.032,0.004,-0.039,0.007,0.073,0.767,,780,43,35
2020-04-16,TUN,957,62,23,140,122208,178812,19293522,27,344,3,583,-0.009,5.415,5.405,4.256,-0.020,-0.005,-0.038,0.016,0.073,0.594,,822,43,37
2020-04-17,TUN,862,56,14,141,139925,38888,20192422,32,329,11,490,-0.077,5.355,5.366,4.319,0.001,0.014,-0.044,0.015,0.075,0.217,,864,43,37
2020-04-18,TUN,797,46,19,134,118209,103030,13871068,15,332,6,444,-0.020,5.425,5.356,4.267,-0.039,-0.036,-0.036,0.017,0.072,0.466,,864,43,37
2020-04-19,TUN,855,52,22,112,238758,95508,14588022,20,352,1,482,-0.074,5.418,5.378,4.284,0.001,-0.028,-0.043,0.011,0.075,0.286,,879,43,38
2020-04-20,TUN,816,41,21,117,101093,139186,8154342,6,280,12,518,-0.036,5.404,5.333,4.270,-0.019,0.003,-0.042,0.006,0.074,0.579,,884,148,38
2020-04-21,TUN,797,34,30,136,48213,202144,22702989,15,331,3,448,-0.019,5.412,5.386,4.264,-0.012,-0.005,-0.043,0.003,0.075,0.807,,884,148,38
2020-04-22,TUN,820,37,21,130,70876,90268,14591815,22,386,4,408,-0.022,5.441,5.372,4.282,-0.056,-0.053,-0.042,0.002,0.074,0.560,,909,190,38
2020-04-23,TUN,823,52,15,137,146779,42633,20329750,27,370,1,425,-0.052,5.419,5.360,4.305,-0.033,-0.043,-0.037,0.003,0.071,0.225,,918,190,38
2020-04-24,TUN,798,50,18,113,294556,106570,11949485,19,309,1,469,-0.070,5.414,5.399,4.280,-0.029,-0.011,-0.044,0.013,0.076,0.266,,922,194,38
2020-04-25,TUN,854,57,15,126,255935,107600,11582531,16,360,4,474,-0.052,5.429,5.411,4.246,-0.012,-0.012,-0.043,0.005,0.074,0.296,,939,207,38
