datetime,iso,info_tweets,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,eco_close_pct,epi_confirmed,epi_recovered,epi_dead
2020-04-24,TLS,185,8,2,17,29149,6246,107926,18,53,3,111,0.053,5.454,5.426,4.287,-0.038,-0.027,-0.052,-0.024,0.075,0.176,,24,2,0
2020-04-25,TLS,182,6,1,31,23607,210,54795,8,69,5,100,0.049,5.413,5.429,4.286,-0.014,0.028,-0.052,-0.007,0.081,0.009,,24,2,0
2020-04-26,TLS,197,11,0,29,85007,0,53577,2,74,3,118,0.009,5.420,5.424,4.203,-0.053,-0.037,-0.050,-0.023,0.079,0.000,,24,2,0
2020-04-27,TLS,208,8,3,27,89283,6998,323077,12,94,0,102,-0.011,5.519,5.490,4.283,-0.097,0.010,-0.050,0.013,0.080,0.073,,24,2,0
2020-04-28,TLS,194,6,2,18,53220,788,16407,9,80,1,104,0.076,5.577,5.451,4.199,-0.000,0.006,-0.038,0.002,0.075,0.015,,24,6,0
2020-04-29,TLS,152,12,2,14,4628079,217951,12126,5,62,3,82,0.087,5.616,5.510,4.196,-0.047,0.049,-0.051,-0.030,0.079,0.045,,24,6,0
2020-04-30,TLS,217,11,0,20,51003,0,78295,10,59,1,147,0.117,5.633,5.530,4.251,0.020,0.025,-0.039,0.002,0.075,0.000,,24,16,0
2020-05-01,TLS,225,6,1,24,2315851,186,69832,11,91,4,119,0.207,5.623,5.534,4.268,-0.012,-0.011,-0.034,0.004,0.073,0.000,,24,16,0
2020-05-02,TLS,181,18,2,14,411811,340,61568,10,53,0,118,0.052,5.550,5.432,4.254,-0.016,0.031,-0.037,0.005,0.072,0.001,,24,16,0
2020-05-03,TLS,205,14,0,14,43442,0,59388,12,85,2,106,0.132,5.501,5.451,4.250,-0.031,-0.044,-0.044,0.001,0.076,0.000,,24,16,0
2020-05-04,TLS,181,7,2,14,2332359,1739,19807,13,56,3,109,0.079,5.509,5.395,4.311,,-0.006,-0.043,0.022,0.074,0.001,,24,20,0
2020-05-05,TLS,163,8,1,14,2370612,1525,12471,9,53,6,95,0.164,5.570,5.516,4.306,-0.000,-0.052,-0.043,0.022,0.078,0.001,,24,20,0
2020-05-06,TLS,154,3,4,14,21141,4479,24236,6,31,2,115,-0.046,5.539,5.438,4.280,-0.077,-0.075,-0.039,-0.004,0.072,0.175,,24,20,0
2020-05-07,TLS,187,18,0,15,68847,0,240786,14,65,7,101,0.003,5.448,5.364,4.221,-0.017,-0.000,-0.051,-0.018,0.080,0.000,,24,21,0
2020-05-08,TLS,139,6,0,17,12852,0,242253,11,53,0,75,0.121,5.742,5.585,4.229,-0.014,,-0.039,0.005,0.076,0.000,,24,21,0
2020-05-09,TLS,140,5,4,13,25751,12308,38004,6,67,0,67,0.016,5.595,5.517,4.245,-0.063,-0.019,-0.044,0.021,0.068,0.323,,24,21,0
2020-05-10,TLS,154,6,0,21,30119,0,61786,6,52,1,95,-0.001,5.505,5.422,4.182,-0.040,0.048,-0.041,0.028,0.073,0.000,,24,21,0
2020-05-11,TLS,204,6,3,11,46731,11498,24817,11,51,4,138,0.008,5.484,5.433,4.190,-0.041,0.010,-0.053,0.033,0.082,0.197,,24,21,0
2020-05-12,TLS,211,12,2,14,176175,3068,18794,6,61,2,142,0.034,5.542,5.467,4.183,-0.012,-0.037,-0.037,0.009,0.067,0.017,,24,21,0
2020-05-13,TLS,140,15,1,11,95874,3,21232,12,49,0,79,0.026,5.582,5.534,4.191,-0.027,-0.020,-0.043,-0.008,0.077,0.000,,24,21,0
2020-05-14,TLS,190,8,1,17,26132,5644,36148,10,65,0,115,0.001,5.405,5.322,4.303,,-0.015,-0.048,-0.010,0.076,0.178,,24,21,0
2020-05-15,TLS,176,5,2,16,22645,327,23374,11,77,5,83,0.260,5.710,5.585,4.266,-0.041,0.037,-0.040,0.014,0.079,0.014,,24,24,0
2020-05-16,TLS,192,9,2,13,2414670,5757,14363,18,93,5,76,0.089,5.472,5.362,4.214,-0.056,0.007,-0.043,-0.010,0.079,0.002,,24,24,0
2020-05-17,TLS,170,3,1,10,7859,5645,16129,27,62,1,80,0.080,5.468,5.470,4.259,-0.038,-0.024,-0.044,-0.023,0.081,0.418,,24,24,0
