datetime,iso,info_tweets,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,eco_close_pct,epi_confirmed,epi_recovered,epi_dead
2020-02-13,NCL,132,9,12,11,57564,67702,60135,0,59,1,72,-0.274,5.118,5.173,4.410,-0.048,-0.053,-0.044,-0.030,0.063,0.540,,0,0,0
2020-02-14,NCL,119,12,4,13,12333,82351,45825,1,49,0,69,-0.198,5.141,5.156,4.322,-0.042,-0.050,-0.051,-0.020,0.074,0.870,,0,0,0
2020-02-15,NCL,111,11,6,10,113406,50846,47077,0,35,0,76,-0.134,5.414,5.363,4.288,-0.080,-0.057,-0.035,0.015,0.067,0.310,,0,0,0
2020-02-16,NCL,387,54,8,33,473794,124394,535795,0,66,0,321,-0.102,5.359,5.309,4.312,-0.047,-0.049,-0.044,0.014,0.072,0.208,,0,0,0
2020-02-17,NCL,283,11,10,25,107821,117762,238782,0,61,0,222,0.008,5.321,5.260,4.269,-0.042,-0.016,-0.035,0.012,0.069,0.522,,0,0,0
2020-02-18,NCL,183,7,14,20,38939,283212,80346,0,63,0,120,-0.221,5.383,5.264,4.330,0.045,0.050,-0.014,0.026,0.063,0.879,,0,0,0
2020-02-19,NCL,216,9,7,37,117914,76141,574563,0,40,1,175,-0.158,5.384,5.275,4.270,-0.041,-0.025,-0.010,0.030,0.057,0.392,,0,0,0
2020-02-20,NCL,84,3,7,13,29369,134663,49880,0,21,0,63,-0.222,5.214,5.217,4.382,-0.031,-0.049,-0.059,,0.083,0.821,,0,0,0
2020-02-21,NCL,147,9,10,17,112973,116385,16074,0,56,0,91,-0.146,5.198,5.241,4.274,-0.019,-0.049,-0.047,0.033,0.071,0.507,,0,0,0
2020-02-22,NCL,225,19,8,23,97055,111709,180541,0,57,0,168,-0.147,5.027,5.156,4.298,-0.033,0.049,-0.047,0.017,0.073,0.535,,0,0,0
2020-02-23,NCL,313,9,11,25,49936,61643,136170,0,180,1,132,-0.186,5.344,5.261,4.299,-0.022,-0.002,-0.041,-0.002,0.072,0.552,,0,0,0
2020-02-24,NCL,578,32,24,49,253765,315811,604079,0,254,0,324,-0.124,5.350,5.329,4.225,-0.039,-0.033,-0.047,-0.001,0.071,0.554,,0,0,0
2020-02-25,NCL,631,28,28,29,97594,175672,71335,1,272,0,358,-0.155,5.296,5.310,4.283,-0.058,-0.058,-0.043,-0.003,0.071,0.643,,0,0,0
2020-02-26,NCL,588,25,23,49,153120,232063,185355,1,208,0,379,-0.205,5.291,5.292,4.239,-0.023,-0.016,-0.041,0.011,0.070,0.602,,0,0,0
2020-02-27,NCL,1074,67,35,49,133629,280028,80911,1,476,0,597,-0.132,5.288,5.282,4.243,-0.034,-0.031,-0.046,-0.003,0.074,0.677,,0,0,0
2020-02-28,NCL,1124,30,46,61,179339,288100,197221,1,548,1,574,-0.161,5.295,5.287,4.266,-0.024,0.016,-0.042,-0.008,0.072,0.616,,0,0,0
2020-02-29,NCL,1197,58,38,55,198495,202664,147887,0,462,3,732,-0.178,5.237,5.276,4.288,-0.030,-0.013,-0.041,-0.006,0.069,0.505,,0,0,0
2020-03-01,NCL,1036,50,34,50,233254,413333,218781,1,357,0,678,-0.139,5.242,5.242,4.332,-0.032,-0.027,-0.041,-0.005,0.070,0.639,,0,0,0
2020-03-02,NCL,888,35,32,101,159528,131210,208519,2,292,2,592,-0.106,5.375,5.311,4.257,-0.030,-0.007,-0.041,-0.007,0.068,0.451,,0,0,0
2020-03-03,NCL,980,40,14,67,154927,88388,152709,0,450,1,529,-0.106,5.357,5.328,4.233,-0.055,-0.027,-0.047,-0.008,0.074,0.363,,0,0,0
2020-03-04,NCL,965,40,42,54,91873,599815,128096,2,351,1,611,-0.072,5.416,5.350,4.263,-0.071,-0.050,-0.043,-0.014,0.069,0.867,,0,0,0
2020-03-05,NCL,970,52,27,88,158414,95429,268035,0,310,2,658,-0.110,5.355,5.350,4.253,-0.045,0.006,-0.043,-0.018,0.072,0.376,,0,0,0
2020-03-06,NCL,859,49,18,66,144133,94151,239408,0,345,2,512,-0.165,5.267,5.285,4.291,-0.040,0.008,-0.045,-0.008,0.075,0.395,,0,0,0
2020-03-07,NCL,992,54,22,44,174204,99529,105737,0,353,1,638,-0.193,5.140,5.199,4.344,-0.040,-0.026,-0.048,-0.007,0.077,0.364,,0,0,0
2020-03-08,NCL,983,53,31,62,202313,143824,202279,0,422,0,561,-0.124,5.382,5.349,4.216,-0.041,0.010,-0.049,-0.015,0.076,0.416,,0,0,0
2020-03-09,NCL,1074,43,31,59,90762,265563,159355,1,375,0,698,-0.148,5.316,5.290,4.258,-0.037,-0.010,-0.046,-0.011,0.075,0.745,,0,0,0
2020-03-10,NCL,1022,56,28,73,207983,127885,194756,1,361,2,658,-0.066,5.353,5.361,4.224,-0.046,-0.040,-0.047,-0.016,0.073,0.381,,0,0,0
2020-03-11,NCL,952,45,24,69,109966,169453,116325,5,447,0,500,-0.062,5.263,5.318,4.268,-0.031,-0.019,-0.041,-0.001,0.070,0.606,,0,0,0
2020-03-12,NCL,1018,44,16,77,90543,200071,204096,1,457,0,560,-0.056,5.454,5.413,4.285,-0.038,-0.019,-0.046,-0.008,0.073,0.688,,0,0,0
2020-03-13,NCL,964,33,12,68,90617,62197,175092,1,438,1,524,-0.099,5.381,5.370,4.269,-0.056,-0.038,-0.043,-0.004,0.071,0.407,,0,0,0
2020-03-14,NCL,838,27,22,51,84946,125380,204994,0,331,2,505,-0.038,5.470,5.423,4.285,-0.047,-0.039,-0.042,-0.015,0.071,0.596,,0,0,0
