datetime,info_tweets,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_risk_index,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_A,info_vad_D,info_vad_V,info_big_5_A,info_big_5_C,info_big_5_E,info_big_5_N,info_big_5_O,epi_confirmed,epi_recovered,epi_dead,eco_close_pct
2020-02-26,324,11,5,23,15009,11429,56131,0.43229,0,101,0,223,0.01888,5.42409,4.40975,5.49312,,,,,,0,0,0,
2020-02-27,392,12,21,17,41887,62379,62811,0.59827,0,107,0,285,0.02578,5.35599,4.28142,5.38612,-0.07678,-0.09337,-0.05934,0.08347,-0.11688,0,0,0,
2020-02-28,415,8,17,34,18282,47805,66236,0.72336,0,148,0,267,-0.00187,5.34537,4.35579,5.35178,-0.04609,-0.04877,-0.05934,0.08085,-0.04186,0,0,0,
2020-02-29,362,14,9,26,22815,28293,58474,0.55359,0,144,0,218,0.01955,5.30899,4.32732,5.31917,,,,,,0,0,0,
2020-03-01,321,8,6,24,22525,23375,57779,0.50926,0,98,0,223,-0.03277,5.2581,4.26235,5.32995,,,,,,0,0,0,
2020-03-02,340,14,6,43,66539,14543,54771,0.17936,0,147,0,193,0.08188,5.32134,4.44012,5.49568,-0.07086,-0.02397,-0.05643,0.08478,-0.07935,0,0,0,
2020-03-03,377,13,14,50,18865,66219,69055,0.77828,0,141,0,236,0.08257,5.248,4.32135,5.25,-0.05653,-0.0412,-0.05837,0.08478,-0.06092,0,0,0,
2020-03-04,351,5,5,24,4261,13107,23889,0.75466,1,102,0,248,0.05131,5.36801,4.23798,5.38135,-0.0303,-0.05629,-0.05934,0.05722,-0.11004,0,0,0,
2020-03-05,349,10,3,30,37159,12163,76089,0.2466,0,149,0,200,0.00712,5.37445,4.22537,5.41302,,,,,,0,0,0,
2020-03-06,437,10,4,58,7639,7140,80903,0.48312,0,159,0,278,0.07274,5.27175,4.3393,5.24871,,,,,,0,0,0,
2020-03-07,423,9,7,36,13866,10636,78822,0.43409,0,164,0,259,-0.00297,5.17353,4.44625,5.06488,,,,,,0,0,0,
2020-03-08,297,3,4,28,2637,744,61774,0.22005,0,127,0,170,0.07821,5.48771,4.38295,5.53833,,,,,,0,0,0,
2020-03-09,468,17,2,44,22384,532,51771,0.02322,0,217,0,251,-0.05624,5.33973,4.28571,5.34648,,,,,,0,0,0,
2020-03-10,376,7,5,43,15511,29174,77869,0.65288,1,133,0,242,0.02019,5.26784,4.25958,5.31167,,,,,,0,0,0,
2020-03-11,335,7,7,30,3315,23624,62579,0.87694,0,114,0,221,0.07838,5.37824,4.24074,5.36783,-0.04609,-0.04629,-0.05934,0.08085,-0.04186,0,0,0,
2020-03-12,334,11,2,28,10429,7565,49486,0.42042,0,114,0,220,0.0266,5.46463,4.37691,5.48399,-0.04609,-0.04629,-0.05934,0.08085,-0.04186,0,0,0,
2020-03-13,346,15,4,19,11205,23744,25165,0.67939,0,115,0,231,-0.01423,5.45122,4.22624,5.57078,-0.05707,-0.04913,-0.04931,0.07952,-0.0407,0,0,0,
2020-03-14,361,5,1,35,15594,1665,56701,0.09647,0,158,0,203,0.02281,5.49028,4.23199,5.52924,-0.05707,-0.04913,-0.04931,0.07952,-0.0407,1,0,0,
2020-03-15,347,10,2,20,11304,719,76064,0.0598,0,140,0,207,0.15369,5.43253,4.36133,5.61911,-0.01964,-0.04877,-0.02741,0.06907,-0.04186,1,0,0,
2020-03-16,396,12,5,24,13559,9975,41748,0.42385,0,154,0,242,0.10292,5.55208,4.27385,5.64112,-0.01508,-0.06352,0.00452,0.06297,-0.07802,1,0,0,
2020-03-17,394,10,8,34,13937,22350,40290,0.61592,0,158,0,236,-0.02201,5.4312,4.19152,5.60551,,,,,,1,0,0,
2020-03-18,373,10,2,35,6286,1008,62679,0.1382,1,163,0,209,-0.00529,5.27617,4.40977,5.2649,-0.08536,-0.09659,-0.05934,0.08347,-0.08861,1,0,0,
2020-03-19,363,9,3,28,5258,17741,18550,0.77138,0,137,0,226,0.05713,5.23725,4.33325,5.31079,-0.06069,-0.07391,-0.05934,0.08881,-0.10039,1,0,0,
2020-03-20,376,11,11,30,35530,37486,58106,0.51339,0,131,0,245,0.05617,5.29591,4.40959,5.43606,,,,,,3,0,1,
2020-03-21,328,9,5,32,18921,21538,88560,0.53234,1,122,0,205,0.06046,5.28293,4.3293,5.32333,,,,,,4,0,1,
2020-03-22,366,4,7,18,14680,22619,22588,0.60642,0,167,0,199,0.05504,5.36707,4.32825,5.44037,,,,,,5,0,1,
2020-03-23,314,7,6,40,20283,27345,61532,0.57414,0,127,0,187,-0.00393,5.31091,4.36551,5.39468,-0.01616,-0.00122,0.06839,0.01144,-0.01275,5,0,1,
2020-03-24,319,8,5,33,3712,4099,36034,0.52477,0,129,0,190,0.14409,5.35288,4.34286,5.47695,,,,,,6,0,1,
2020-03-25,391,11,7,37,11281,25769,65054,0.69552,0,188,0,203,0.06816,5.41462,4.30429,5.59071,-0.05865,-0.07001,-0.05934,0.08347,-0.11004,6,0,1,
2020-03-26,349,5,4,48,4604,17093,102828,0.7878,1,151,0,197,0.10679,5.50421,4.20163,5.63708,,,,,,7,0,1,
2020-03-27,361,13,5,42,25912,9626,64883,0.27086,0,138,0,223,0.18266,5.49651,4.31093,5.50808,,,,,,7,0,1,
2020-03-28,321,18,4,39,35031,2440,89405,0.06512,0,106,0,215,0.03806,5.38108,4.33999,5.49427,0.03327,-0.04913,0.06839,0.03791,-0.0407,7,0,1,
2020-03-29,321,10,7,34,10807,20828,61521,0.65838,0,105,0,216,0.09815,5.39127,4.24078,5.44867,-0.04609,-0.04877,-0.05934,0.08042,-0.04186,7,0,1,
2020-03-30,363,9,5,47,6576,12360,184398,0.65272,2,131,0,230,-0.06682,5.38456,4.27001,5.48842,-0.00962,-0.05085,0.02581,0.02996,-0.06156,7,0,1,
2020-03-31,370,9,5,55,6622,20296,106637,0.75399,0,160,0,210,0.04567,5.47594,4.17162,5.63082,-0.0525,-0.05085,-0.05934,0.08347,-0.05769,16,0,1,
2020-04-01,326,7,3,52,8849,4314,88725,0.32774,1,134,0,191,-0.01819,5.274,4.3253,5.20847,-0.01089,-0.01271,-0.02342,0.04374,-0.01204,18,0,1,
2020-04-02,388,5,9,57,3195,35558,156575,0.91755,0,138,0,250,0.02666,5.32367,4.3946,5.39197,0.00084,-0.00069,-0.01144,0.03132,-0.00211,21,0,1,
2020-04-03,427,14,6,55,29755,27685,118989,0.48198,1,169,0,257,0.01758,5.38683,4.30975,5.38267,,,,,,21,1,1,
2020-04-04,383,8,6,46,21209,17352,154557,0.44999,0,176,0,207,-0.07177,5.459,4.22838,5.36953,,,,,,21,1,1,
2020-04-05,303,14,5,30,10123,20885,54674,0.67354,0,131,0,172,0.04922,5.47669,4.2459,5.5015,,,,,,21,1,1,
2020-04-06,314,16,6,35,34814,13787,50043,0.28368,1,117,0,196,-0.04072,5.26585,4.41789,5.25022,,,,,,24,1,1,
2020-04-07,366,9,7,56,26745,34468,103389,0.56308,1,125,1,239,0.0106,5.33948,4.32984,5.47466,-0.01277,-0.00119,-0.03153,0.08717,-0.04337,30,1,1,
2020-04-08,416,13,2,62,13093,18052,150844,0.57961,1,160,0,255,0.05353,5.34075,4.33458,5.30781,,,,,,34,1,1,
