datetime,info_tweets,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_risk_index,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_A,info_vad_D,info_vad_V,info_big_5_A,info_big_5_C,info_big_5_E,info_big_5_N,info_big_5_O,epi_confirmed,epi_recovered,epi_dead,eco_close_pct
2020-03-02,947,47,25,117,133948,101143,218229,0.43023,0,399,6,542,-0.11031,5.30042,4.27234,5.36601,-0.06227,-0.0273,-0.05256,0.08219,-0.07253,3,0,0,
2020-03-03,899,37,31,92,172679,129714,171744,0.42896,1,323,1,574,-0.12039,5.28471,4.29517,5.30955,-0.03866,-0.05012,-0.05247,0.06609,-0.08217,3,0,0,
2020-03-04,915,46,28,83,52806,62745,155864,0.54301,5,437,2,471,-0.083,5.35843,4.25027,5.41108,-0.0206,-0.05411,-0.03031,0.04252,-0.08357,3,0,0,
2020-03-05,1047,56,25,204,127705,52912,215328,0.29295,1,485,3,558,-0.04648,5.30527,4.31859,5.31266,0.00168,-0.02347,0.01973,0.00412,-0.00608,6,0,0,
2020-03-06,917,50,19,101,68179,68476,147176,0.50109,0,457,0,460,-0.11724,5.22603,4.38282,5.21824,-0.04609,-0.04877,-0.05934,0.08103,-0.04186,6,0,0,
2020-03-07,1130,62,39,73,183065,74220,133490,0.28847,3,539,2,586,-0.18407,5.20272,4.39917,5.16238,-0.03019,-0.0546,-0.03805,0.06868,-0.06383,9,0,0,
2020-03-08,1132,76,32,41,140263,104343,128496,0.42658,0,684,1,447,-0.08926,5.30181,4.2879,5.32626,-0.00187,-0.06043,0.03858,-0.00012,-0.0657,9,0,0,
2020-03-09,1044,48,26,93,123047,68418,150111,0.35734,0,557,1,486,-0.1212,5.31451,4.30229,5.32444,-0.0299,-0.05982,-0.01464,0.04581,-0.06603,9,0,0,
2020-03-10,1082,49,20,111,93910,54226,153906,0.36606,1,447,2,632,-0.06858,5.35608,4.24343,5.34197,-0.01814,-0.0573,0.00452,0.01038,-0.06457,11,0,0,
2020-03-11,1007,47,23,80,112904,116270,131611,0.50734,3,443,4,557,-0.04271,5.30759,4.25306,5.32362,-0.03192,-0.04768,-0.02728,0.04964,-0.04474,11,3,0,
2020-03-12,1157,39,16,69,53978,33089,73512,0.38004,2,500,1,654,-0.05878,5.38467,4.30668,5.42554,-0.05416,-0.05855,-0.05934,0.08153,-0.061,11,3,0,
2020-03-13,1156,37,36,107,107208,64429,149869,0.37538,3,489,3,661,-0.04959,5.37863,4.29955,5.36253,-0.05436,-0.05646,-0.04319,0.0734,-0.05634,15,3,1,
2020-03-14,995,27,11,59,36485,54330,90582,0.59825,5,429,2,559,-0.02507,5.45145,4.27795,5.5102,-0.06081,-0.05767,-0.05182,0.08051,-0.05842,15,3,1,
2020-03-15,740,19,9,31,32871,13222,48648,0.28685,6,301,7,426,0.01649,5.42803,4.30773,5.48294,-0.02326,-0.07107,0.0173,0.04071,-0.0665,23,6,1,
2020-03-16,850,42,19,53,100133,64161,105178,0.39053,2,364,1,483,-0.05657,5.43877,4.29885,5.45297,-0.0578,-0.05588,-0.05934,0.08313,-0.07507,15,6,1,
2020-03-17,927,28,21,73,31996,71021,106142,0.68941,1,400,2,524,-0.08073,5.45624,4.2924,5.49925,-0.03119,-0.06977,-0.01676,0.04962,-0.09046,28,6,1,
2020-03-18,884,39,14,63,40819,28678,125396,0.41265,5,343,1,535,-0.09964,5.3594,4.30054,5.36858,-0.04941,-0.04877,-0.05934,0.08172,-0.04186,28,6,1,
2020-03-19,838,36,19,50,67606,76761,136621,0.53171,2,347,3,486,-0.04406,5.32135,4.30989,5.38236,-0.0489,-0.06593,-0.05082,0.08314,-0.0827,44,6,1,
2020-03-20,896,23,37,59,69691,64368,168067,0.48015,4,371,1,520,-0.04863,5.35987,4.28772,5.42707,-0.00614,-0.03073,-0.00612,0.04565,-0.05323,44,6,1,
