datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-02-24,NAM,"en,sf,de",933,246,12,675,285,25,3,77,24,2,29,10184,4849,16840,9215,4002,8549,0,538,0,395,0.022,5.441,5.424,4.236,-0.007,-0.036,-0.039,0.017,0.073,0.323,0.303,,,,,
2020-02-25,NAM,"en,sf,de",3237,1141,51,2045,773,29,1,78,24,0,26,21480,968,17272,17654,0,11577,3,1290,0,1944,-0.038,5.419,5.409,4.284,-0.046,-0.055,-0.020,0.020,0.054,0.043,0.000,,,,,
2020-02-26,NAM,"en,sf,de",1418,543,26,849,463,39,5,88,30,5,20,11166,221,145845,6287,221,104403,2,451,0,965,0.097,5.531,5.462,4.238,-0.001,0.016,-0.036,0.014,0.066,0.019,0.034,,,,,
2020-02-27,NAM,"en,sf,de",636,157,13,466,388,40,16,110,30,4,52,20200,31421,97975,13093,21842,77392,3,247,0,386,0.127,5.466,5.341,4.331,-0.045,-0.015,-0.046,0.007,0.076,0.609,0.625,,,,,
2020-02-28,NAM,"en,sf,de",696,150,12,534,480,33,30,89,29,23,35,16403,15711,96000,9319,12118,67234,2,301,0,393,0.163,5.585,5.482,4.360,-0.019,0.009,-0.042,0.009,0.080,0.489,0.565,,,,,
2020-02-29,NAM,"en,sf,de",568,122,13,433,410,40,33,76,39,29,31,16227,44914,134368,15997,31215,123607,1,235,0,332,0.060,5.508,5.372,4.441,-0.011,0.017,-0.037,0.020,0.072,0.735,0.661,,,,,
2020-03-01,NAM,"en,sf,de",639,167,14,458,475,37,4,99,34,4,35,22852,172,75200,21967,172,58582,0,309,0,330,0.022,5.461,5.351,4.304,-0.058,-0.026,-0.042,0.009,0.073,0.007,0.008,,,,,
2020-03-02,NAM,"en,sf,de",772,163,22,587,629,36,11,286,32,11,232,23284,13610,341089,19933,13610,311874,1,325,1,445,-0.047,5.419,5.286,4.362,-0.043,0.007,-0.035,-0.009,0.069,0.369,0.406,,,,,
2020-03-03,NAM,"en,sf,de",572,159,21,392,429,54,6,101,51,5,55,19324,4721,80792,18711,4704,64985,2,291,1,278,-0.065,5.386,5.322,4.273,-0.079,-0.043,-0.046,-0.024,0.073,0.196,0.201,,,,,
2020-03-04,NAM,"en,sf,de",502,142,25,335,390,48,5,100,42,5,53,10510,812,39827,9767,812,29690,2,132,0,368,-0.094,5.301,5.346,4.265,-0.078,-0.046,-0.054,-0.037,0.079,0.072,0.077,,,,,
2020-03-05,NAM,"en,sf,de",1043,323,44,676,807,49,13,167,45,5,98,46125,5231,377898,34770,1550,339849,4,415,0,624,0.054,5.384,5.386,4.286,-0.033,-0.030,-0.043,-0.021,0.077,0.102,0.043,,,,,
2020-03-06,NAM,"en,sf,de",1002,301,33,668,765,43,3,179,38,2,100,15702,1400,334100,12600,224,287733,5,447,0,550,-0.031,5.201,5.287,4.349,-0.037,-0.043,-0.047,-0.019,0.076,0.082,0.017,,,,,
2020-03-07,NAM,"en,sf,de",803,245,24,534,566,54,20,150,50,18,60,35394,21289,240801,33787,19517,190857,1,300,0,502,-0.089,5.258,5.269,4.344,-0.040,-0.030,-0.050,-0.005,0.075,0.376,0.366,,,,,
2020-03-08,NAM,"en,sf,de",833,231,15,587,635,40,10,98,40,10,35,44975,15043,40906,44975,15043,19449,1,376,0,456,0.020,5.443,5.364,4.230,-0.034,-0.031,-0.041,0.001,0.071,0.251,0.251,,,,,
2020-03-09,NAM,"en,sf,de",755,195,21,539,594,47,6,113,41,5,53,31714,4237,94616,27775,4211,70730,1,362,0,392,-0.011,5.409,5.336,4.274,-0.045,-0.019,-0.050,-0.010,0.076,0.118,0.132,,,,,
2020-03-10,NAM,"en,sf,de",783,226,19,538,607,38,5,108,35,5,49,14271,1837,94703,9619,1837,72435,2,288,0,493,0.010,5.387,5.332,4.287,-0.028,-0.010,-0.045,-0.012,0.071,0.114,0.160,,,,,
2020-03-11,NAM,"en,sf,de",853,219,17,617,711,47,6,154,36,6,116,79706,2624,316184,49737,2624,292857,6,354,1,492,0.058,5.393,5.411,4.167,-0.045,-0.044,-0.037,0.022,0.066,0.032,0.050,,,,,
2020-03-12,NAM,"en,sf,de",680,172,11,497,535,35,2,99,34,2,65,39529,1313,145632,36543,1313,132818,4,253,0,423,-0.043,5.420,5.379,4.335,-0.031,-0.020,-0.046,-0.005,0.071,0.032,0.035,,,,,
2020-03-13,NAM,"en,sf,de",977,241,28,708,814,28,10,175,25,4,133,42872,4904,542834,36137,1220,479420,3,390,0,584,0.029,5.483,5.473,4.254,-0.042,-0.031,-0.037,0.004,0.067,0.103,0.033,,,,,
2020-03-14,NAM,"en,sf,de",1466,402,33,1031,1281,46,6,119,43,6,78,31937,5748,172373,30435,5748,143254,8,546,0,912,0.120,5.608,5.526,4.180,-0.044,-0.042,-0.041,-0.004,0.068,0.153,0.159,,,,,
2020-03-15,NAM,"en,sf,de",1015,222,35,758,856,19,1,96,18,1,35,14168,299,206755,13647,299,177211,7,362,0,646,0.060,5.513,5.474,4.278,-0.023,-0.009,-0.035,0.004,0.071,0.021,0.021,,2,2,0,0
2020-03-16,NAM,"en,sf,de",980,226,30,724,798,30,10,70,26,6,35,37103,5250,122857,30438,2182,103974,7,369,1,603,0.060,5.446,5.426,4.236,-0.062,-0.038,-0.050,0.001,0.076,0.124,0.067,,2,0,0,0
2020-03-17,NAM,"en,sf,de",1052,260,34,758,895,43,7,104,41,3,64,30119,4226,168407,29709,2562,158002,6,425,3,618,-0.017,5.518,5.406,4.286,-0.052,-0.022,-0.042,0.013,0.074,0.123,0.079,,2,0,0,0
