datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-03-10,MUS,"mfe,fr,en",296,64,6,226,256,15,3,32,15,2,27,24359,786,90161,24359,779,85296,0,149,0,147,-0.020,5.382,5.327,4.212,-0.051,-0.035,-0.051,-0.037,0.078,0.031,0.031,,,,,
2020-03-11,MUS,"mfe,fr,en",326,76,16,234,275,23,6,41,22,6,34,19493,9560,83434,19166,9560,76957,3,123,0,200,-0.003,5.426,5.398,4.247,-0.056,-0.036,-0.035,0.005,0.069,0.329,0.333,,,,,
2020-03-12,MUS,"mfe,fr,en",326,62,15,249,269,12,2,30,10,2,27,27016,12472,62567,22016,12472,61224,2,107,0,217,0.014,5.460,5.389,4.344,-0.054,-0.056,-0.048,-0.009,0.075,0.316,0.362,,,,,
2020-03-13,MUS,"mfe,fr,en",335,54,5,276,305,20,6,35,18,6,34,23616,19042,32094,18674,19042,31660,1,135,2,197,0.061,5.503,5.465,4.275,-0.057,-0.042,-0.047,-0.011,0.075,0.446,0.505,,,,,
2020-03-14,MUS,"mfe,fr,en",290,60,3,227,248,18,4,16,16,4,15,41100,24401,31387,39168,24401,31264,0,140,0,150,-0.004,5.521,5.469,4.259,-0.023,-0.042,-0.044,-0.001,0.075,0.373,0.384,,,,,
2020-03-15,MUS,"mfe,fr,en",284,44,16,224,225,3,1,28,2,0,26,8670,53,69671,8365,0,66941,7,119,1,157,0.053,5.448,5.377,4.347,-0.017,-0.058,-0.042,-0.016,0.074,0.006,0.000,,,,,
2020-03-16,MUS,"mfe,fr,en",300,65,9,226,252,9,5,26,7,4,20,7698,1276,110772,6185,770,100280,1,124,1,174,-0.037,5.640,5.508,4.277,-0.027,0.014,-0.039,0.008,0.070,0.142,0.111,,,,,
2020-03-17,MUS,"mfe,fr,en",303,65,7,231,255,15,2,24,14,2,22,16145,48,41276,15298,48,40427,1,120,5,177,0.026,5.617,5.529,4.300,-0.073,-0.016,-0.042,0.001,0.070,0.003,0.003,,,,,
2020-03-18,MUS,"mfe,fr,en",332,82,13,237,265,12,4,35,10,3,29,20732,3764,97490,17098,1019,90795,1,137,3,191,0.004,5.523,5.404,4.271,-0.041,-0.041,-0.042,0.007,0.070,0.154,0.056,,,,,
2020-03-19,MUS,"mfe,fr,en",359,100,11,248,299,10,3,41,9,3,34,13833,789,54080,13749,789,48791,3,143,2,211,0.082,5.585,5.473,4.180,-0.034,-0.017,-0.042,0.009,0.075,0.054,0.054,,,,,
2020-03-20,MUS,"mfe,fr,en",364,84,3,277,319,19,10,42,16,8,39,39174,19317,116799,38735,17545,113280,3,152,0,209,-0.030,5.500,5.415,4.358,-0.064,-0.034,-0.040,0.002,0.074,0.330,0.312,,3,3,0,0
2020-03-21,MUS,"mfe,fr,en",378,84,9,285,312,15,7,35,13,7,32,24299,14191,86743,22810,14191,86052,5,157,0,216,-0.002,5.496,5.446,4.229,-0.042,-0.033,-0.041,-0.000,0.070,0.369,0.384,,12,9,0,0
2020-03-22,MUS,"mfe,fr,en",474,99,16,359,390,17,5,53,14,4,46,19171,16751,131874,16758,16262,125314,4,186,0,284,0.052,5.489,5.426,4.211,0.010,-0.054,-0.048,0.009,0.075,0.466,0.492,,14,2,1,1
2020-03-23,MUS,"mfe,fr,en",388,76,10,302,338,4,7,47,3,5,39,2003,8338,63404,1957,7446,53086,1,159,0,228,0.016,5.485,5.414,4.316,-0.007,-0.040,-0.038,0.025,0.070,0.806,0.792,,28,14,2,1
2020-03-24,MUS,"mfe,fr,en",350,81,7,262,284,21,5,41,19,3,34,53720,5158,71484,45996,2405,66741,0,139,1,210,-0.003,5.494,5.417,4.278,-0.038,-0.027,-0.037,-0.000,0.069,0.088,0.050,,36,8,2,0
2020-03-25,MUS,"mfe,fr,en",352,73,17,262,290,20,5,38,17,3,31,38201,36192,27756,30150,26366,22426,3,145,2,202,0.057,5.519,5.416,4.311,-0.001,0.009,-0.043,0.004,0.072,0.486,0.467,,42,6,2,0
2020-03-26,MUS,"mfe,fr,en",343,78,14,251,281,23,3,39,20,2,34,40623,392,125216,32384,283,124444,3,154,0,186,-0.013,5.428,5.363,4.285,0.057,0.048,-0.043,0.001,0.070,0.010,0.009,,48,6,2,0
2020-03-27,MUS,"mfe,fr,en",360,97,17,246,306,24,5,48,21,5,42,33095,8417,62490,24901,8417,58562,2,138,0,220,0.011,5.525,5.442,4.245,-0.002,-0.006,-0.043,-0.001,0.071,0.203,0.253,,81,33,2,0
2020-03-28,MUS,"mfe,fr,en",337,83,7,247,284,26,5,41,25,4,32,107217,8492,79976,105321,8490,78331,3,151,1,182,0.078,5.559,5.465,4.291,0.009,0.004,-0.039,0.010,0.073,0.073,0.075,,94,13,2,0
