datetime,iso,info_tweets,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,eco_close_pct,epi_confirmed,epi_recovered,epi_dead
2020-03-17,DZA,1065,29,4,116,12322,3259,7672307,11,427,8,619,0.012,5.529,5.443,4.240,-0.016,0.021,-0.048,-0.006,0.075,0.209,,60,12,4
2020-03-18,DZA,1068,25,4,115,14173,803,13975480,20,410,4,634,0.028,5.510,5.495,4.302,-0.050,-0.033,-0.050,0.006,0.082,0.054,,74,12,7
2020-03-19,DZA,1150,35,8,117,70809,19603,11795876,12,463,6,669,0.162,5.375,5.326,4.244,-0.068,-0.027,-0.050,0.001,0.077,0.217,,87,32,9
2020-03-20,DZA,1081,13,16,113,13926,72135,7427440,8,433,1,639,0.207,5.424,5.357,4.285,-0.064,-0.048,-0.050,-0.017,0.078,0.838,,90,32,11
2020-03-21,DZA,992,27,19,111,50812,15373,8749247,13,462,1,516,0.202,5.591,5.476,4.205,-0.027,-0.046,-0.044,-0.004,0.074,0.232,,139,32,15
2020-03-22,DZA,1433,34,6,361,107926,58237,14938331,17,570,4,842,0.350,5.975,5.846,4.533,-0.034,-0.062,-0.044,-0.005,0.075,0.350,,201,65,17
2020-03-23,DZA,1524,29,13,140,79002,13640,7027292,12,658,4,850,0.126,5.274,5.190,4.155,-0.027,-0.047,-0.043,0.019,0.072,0.147,,230,65,17
2020-03-24,DZA,1096,22,8,108,13072,12007,4591040,10,475,4,607,0.031,5.402,5.352,4.281,-0.035,-0.041,-0.044,-0.012,0.072,0.479,,264,24,19
2020-03-25,DZA,1178,32,5,124,417957,8937,8058011,16,474,1,687,0.078,5.623,5.495,4.206,-0.028,-0.019,-0.051,0.002,0.078,0.021,,302,65,21
2020-03-26,DZA,778,30,15,115,54329,14186,5998669,8,345,0,425,0.123,5.577,5.448,4.256,-0.042,-0.021,-0.047,0.015,0.080,0.207,,367,29,25
2020-03-27,DZA,877,39,8,96,32296,2809,6523588,4,353,5,515,0.097,5.404,5.440,4.239,0.008,-0.004,-0.042,0.021,0.054,0.080,,409,29,26
2020-03-28,DZA,1077,30,6,137,87582,1483,6312144,8,479,0,590,0.180,5.431,5.405,4.167,-0.013,-0.048,-0.051,0.009,0.046,0.017,,454,31,29
2020-03-29,DZA,916,30,5,130,89220,3256,8024079,15,435,3,463,0.044,5.471,5.407,4.267,0.021,-0.039,-0.044,0.016,0.069,0.035,,511,31,31
2020-03-30,DZA,929,28,10,179,118958,38957,10998237,16,454,2,457,0.179,5.664,5.510,4.234,-0.039,-0.035,-0.029,0.022,0.060,0.247,,584,37,35
2020-03-31,DZA,3007,35,3,144,16034,122048,8954495,25,1238,17,1727,0.611,5.184,5.542,4.318,0.005,0.004,-0.058,0.014,0.082,0.884,,716,46,44
2020-04-01,DZA,915,31,13,104,135960,8981,4223495,3,401,3,508,0.278,5.310,5.414,4.307,0.020,0.014,-0.049,0.023,0.075,0.062,,847,61,58
2020-04-02,DZA,977,22,13,113,17146,11403,5693739,18,405,2,552,0.163,5.562,5.429,4.163,-0.041,-0.025,-0.045,0.022,0.075,0.399,,986,61,86
2020-04-03,DZA,1081,31,16,120,240924,462544,3854003,9,434,1,637,-0.031,5.391,5.399,4.128,-0.033,-0.027,-0.049,0.008,0.077,0.658,,1171,62,105
2020-04-04,DZA,966,32,14,142,28677,4275,13186724,11,379,4,572,0.044,5.573,5.447,4.254,-0.014,-0.007,-0.042,0.008,0.073,0.130,,1251,90,130
2020-04-05,DZA,911,23,6,135,13555,4580,23233253,21,366,4,520,0.170,5.835,5.587,4.279,0.002,-0.027,-0.038,0.024,0.067,0.253,,1320,90,152
2020-04-06,DZA,834,25,8,132,17051,5017,18942028,16,356,10,452,0.197,5.697,5.504,4.250,-0.022,-0.027,-0.048,0.026,0.074,0.227,,1423,90,173
2020-04-07,DZA,860,36,5,143,114496,3769,12181025,12,354,1,493,0.188,5.593,5.455,4.291,0.017,-0.001,-0.045,0.026,0.075,0.032,,1468,113,193
2020-04-08,DZA,797,26,6,144,41450,2200,22543458,7,329,4,457,0.152,5.604,5.465,4.262,-0.006,-0.026,-0.038,0.016,0.072,0.050,,1572,237,205
2020-04-09,DZA,665,18,7,118,99775,869,15925924,13,269,3,380,0.050,5.626,5.489,4.286,-0.024,-0.049,-0.043,0.009,0.073,0.009,,1666,347,235
2020-04-10,DZA,697,21,3,85,158971,3478,9267504,12,257,5,423,-0.044,5.303,5.329,4.361,-0.037,-0.022,-0.049,0.014,0.077,0.021,,1761,405,256
2020-04-11,DZA,686,23,8,122,85304,3174,17181025,8,281,6,391,0.089,5.505,5.426,4.193,-0.076,0.003,-0.043,0.008,0.077,0.036,,1825,460,275
2020-04-12,DZA,681,25,2,138,39760,663,27135048,9,271,1,400,0.057,5.484,5.364,4.299,-0.057,-0.018,-0.032,0.003,0.064,0.016,,1914,591,293
2020-04-13,DZA,710,32,7,121,84903,1300,18809379,13,278,2,417,0.088,5.638,5.556,4.271,-0.028,-0.004,-0.041,0.018,0.070,0.015,,1983,601,313
2020-04-14,DZA,767,27,6,133,127794,4053,16679665,10,316,2,439,0.041,5.545,5.464,4.243,0.040,0.009,-0.028,0.015,0.071,0.031,,2070,691,326
2020-04-15,DZA,692,27,3,116,128377,2201,23746687,12,282,4,394,0.068,5.524,5.467,4.238,-0.020,0.000,-0.030,0.011,0.072,0.017,,2160,708,336
2020-04-16,DZA,741,30,8,116,21928,2900,16399626,13,338,3,387,-0.022,5.464,5.395,4.390,-0.019,-0.030,-0.034,0.021,0.073,0.117,,2268,783,348
2020-04-17,DZA,751,34,1,128,177477,338,12919222,18,285,0,448,0.014,5.443,5.385,4.266,-0.063,0.001,-0.037,0.014,0.069,0.002,,2418,846,364
2020-04-18,DZA,667,33,5,121,197314,1108,20918815,13,309,1,344,0.146,5.659,5.480,4.272,0.000,-0.046,-0.028,0.021,0.069,0.006,,2534,894,367
2020-04-19,DZA,625,21,7,117,42124,1820,21075049,8,299,0,318,0.055,5.431,5.405,4.279,0.008,-0.042,-0.032,0.022,0.067,0.041,,2629,1047,375
2020-04-20,DZA,613,23,8,104,46121,5244,13880844,9,241,0,363,0.038,5.571,5.387,4.364,-0.015,-0.027,-0.044,0.021,0.076,0.102,,2718,1099,384
2020-04-21,DZA,634,21,14,86,21657,12516,7528065,8,224,5,397,0.063,5.496,5.424,4.194,0.005,0.005,-0.036,0.009,0.071,0.366,,2811,1152,392
2020-04-22,DZA,703,13,5,112,168873,447239,18270811,17,287,0,399,0.003,5.402,5.396,4.308,-0.022,-0.031,-0.037,0.010,0.072,0.726,,2910,1204,402
2020-04-23,DZA,589,33,7,108,536073,3363,14486543,20,248,2,319,0.058,5.413,5.373,4.406,-0.010,-0.011,-0.036,0.014,0.068,0.006,,3007,1355,407
2020-04-24,DZA,558,14,7,91,28903,7701,10920260,7,236,3,312,0.095,5.558,5.493,4.292,-0.038,-0.050,-0.047,0.001,0.076,0.210,,3127,1408,415
2020-04-25,DZA,657,36,7,126,75268,15182,14584243,8,255,3,391,0.052,5.451,5.440,4.291,0.043,0.025,-0.050,0.025,0.079,0.168,,3256,1479,419
2020-04-26,DZA,632,32,5,110,164995,1652,15833901,11,256,0,365,0.085,5.395,5.379,4.290,-0.001,0.008,-0.045,-0.006,0.077,0.010,,3382,1508,425
2020-04-27,DZA,592,21,4,96,134280,1426,9680398,16,230,4,342,0.046,5.546,5.419,4.205,-0.027,0.015,-0.048,0.002,0.078,0.011,,3517,1558,432
2020-04-28,DZA,609,39,16,88,154961,14012,12648682,11,243,0,355,0.045,5.484,5.392,4.327,0.037,0.026,-0.043,0.033,0.077,0.083,,3649,1651,437
2020-04-29,DZA,684,24,4,115,17595,393,20035083,8,286,6,384,0.140,5.883,5.667,4.158,-0.025,-0.014,-0.045,0.000,0.073,0.022,,3848,1702,444
2020-04-30,DZA,610,25,5,99,84653,8396,16585823,17,236,3,354,0.113,5.501,5.424,4.251,-0.022,0.002,-0.048,0.012,0.077,0.090,,4006,1779,450
2020-05-01,DZA,592,30,6,94,43647,4529,5259076,18,209,2,363,0.228,5.698,5.533,4.325,0.016,0.001,-0.034,0.011,0.073,0.094,,4154,1821,453
2020-05-02,DZA,647,34,11,133,144636,28622,13605794,19,262,2,364,0.055,5.572,5.431,4.305,-0.012,-0.046,-0.044,0.033,0.070,0.165,,4295,1872,459
2020-05-03,DZA,646,22,18,100,24302,12338,13841356,14,294,2,336,0.115,5.644,5.479,4.294,-0.015,-0.038,-0.042,0.017,0.071,0.337,,4474,1936,463
2020-05-04,DZA,596,32,8,72,261508,5311,4572202,6,252,1,337,0.023,5.413,5.248,4.298,-0.061,-0.001,-0.042,0.007,0.076,0.020,,4648,1998,465
2020-05-05,DZA,642,36,4,84,71494,3038,14646726,16,244,1,381,0.010,5.543,5.343,4.264,-0.015,0.015,-0.041,-0.001,0.075,0.041,,4838,2067,470
2020-05-06,DZA,716,17,9,121,8995,7785,11214764,12,246,6,452,0.037,5.546,5.390,4.382,-0.046,-0.003,-0.047,0.015,0.076,0.464,,4997,2197,476
2020-05-07,DZA,635,39,5,103,49427,2444,8473719,13,285,2,335,0.157,5.530,5.391,4.289,-0.023,-0.017,-0.041,0.024,0.073,0.047,,5182,2323,483
2020-05-08,DZA,563,36,9,111,124413,2553,18431895,9,259,3,292,0.064,5.433,5.358,4.280,-0.054,-0.004,-0.035,0.016,0.071,0.020,,5369,2467,488
2020-05-09,DZA,566,25,4,151,33406,16192,15624161,22,260,5,279,0.080,5.626,5.493,4.307,0.003,-0.042,-0.030,0.018,0.069,0.326,,5558,2546,494
2020-05-10,DZA,575,24,10,96,73956,417818,20844938,12,246,1,316,0.082,5.547,5.450,4.277,-0.032,-0.019,-0.037,0.018,0.068,0.850,,5723,2678,502
2020-05-11,DZA,617,18,9,79,37733,5336,13919509,8,252,5,352,0.104,5.588,5.499,4.315,0.001,0.047,-0.039,0.012,0.073,0.124,,5891,2841,507
2020-05-12,DZA,730,18,6,106,41209,1182,8430821,8,285,4,433,-0.304,5.151,5.220,4.226,-0.013,-0.001,-0.046,0.034,0.087,0.028,,6067,2998,515
2020-05-13,DZA,664,31,13,110,269134,107864,11406612,9,274,1,380,-0.168,5.306,5.272,4.294,-0.037,-0.001,-0.044,0.016,0.083,0.286,,6253,3058,522
2020-05-14,DZA,560,35,4,103,173128,1141,12831678,5,199,4,352,0.056,5.497,5.437,4.210,-0.081,-0.040,-0.049,-0.024,0.078,0.007,,6442,3158,529
