datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-02-27,LSO,"en,st",83,11,1,71,43,4,1,7,0,0,4,2842,2491,10013,0,0,8256,0,33,0,50,0.128,5.548,5.484,4.374,0.038,0.011,-0.051,0.033,0.082,0.467,,,,,,
2020-02-28,LSO,"en,st",131,20,12,99,83,6,7,16,3,2,11,10184,8251,27221,7630,3310,24987,3,41,0,87,0.077,5.496,5.511,4.303,-0.021,0.002,-0.011,0.028,0.054,0.448,0.303,,,,,
2020-02-29,LSO,"en,st",101,13,9,79,62,6,7,9,3,5,5,8677,5497,18474,6497,4622,14911,0,25,0,76,-0.158,5.388,5.320,4.265,,,-0.026,-0.003,0.066,0.388,0.416,,,,,
2020-03-01,LSO,"en,st",143,28,2,113,83,3,0,14,1,0,10,1557,0,15364,949,0,14820,0,56,0,87,0.128,5.529,5.393,4.324,,-0.060,-0.024,0.012,0.063,0.000,0.000,,,,,
2020-03-02,LSO,"en,st",149,21,1,127,85,6,2,41,2,0,37,4780,1856,67236,3054,0,65171,0,78,0,71,-0.105,5.232,5.151,4.389,-0.054,-0.041,-0.042,-0.003,0.075,0.280,0.000,,,,,
2020-03-03,LSO,"en,st",115,17,0,98,67,6,0,14,2,0,10,5203,0,14975,2785,0,13848,0,33,0,82,-0.104,5.223,5.187,4.400,-0.110,-0.056,-0.047,-0.021,0.070,0.000,0.000,,,,,
2020-03-04,LSO,"en,st",118,20,4,94,81,4,1,11,2,1,7,1090,2471,15574,810,2471,13651,0,30,0,88,-0.015,5.425,5.365,4.224,-0.110,-0.056,-0.055,-0.041,0.078,0.694,0.753,,,,,
2020-03-05,LSO,"en,st",242,54,10,178,165,8,2,24,4,1,19,5211,1740,35943,2213,870,34486,0,81,0,161,0.030,5.446,5.425,4.282,-0.039,-0.019,-0.039,-0.025,0.065,0.250,0.282,,,,,
2020-03-06,LSO,"en,st",186,31,3,152,129,7,1,15,5,1,13,15221,875,20452,14941,875,17965,0,46,0,140,-0.000,5.342,5.342,4.347,-0.042,-0.044,-0.038,-0.002,0.072,0.054,0.055,,,,,
2020-03-07,LSO,"en,st",133,28,5,100,91,9,6,10,6,4,9,26225,25765,18567,25269,8747,18104,0,48,0,85,-0.175,5.214,5.237,4.358,-0.041,-0.049,-0.041,0.011,0.063,0.496,0.257,,,,,
