datetime,info_tweets,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_risk_index,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_A,info_vad_D,info_vad_V,info_big_5_A,info_big_5_C,info_big_5_E,info_big_5_N,info_big_5_O,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_shadow,info_fact_other,epi_confirmed,epi_recovered,epi_dead,eco_close_pct
2020-02-26,797,39,14,86,49855,14724,851547,,6,335,7,449,-0.08325,5.27463,4.35795,5.27709,0.00908,-0.04669,0.03246,-0.00816,0.0169,1,38,2,0,6,6,0,22,6,3,0,0,
2020-02-27,905,29,26,83,50469,31314,1082930,,7,372,3,523,0.01607,5.33427,4.2965,5.35888,-0.02028,-0.03695,-0.01676,0.04896,-0.01164,1,28,5,2,12,4,0,22,6,3,0,0,
2020-02-28,755,16,34,55,40944,40678,370840,,7,282,4,462,0.01577,5.37418,4.32185,5.41912,-0.00936,-0.06377,-0.00629,0.05844,0.01705,2,14,1,10,18,2,0,25,4,5,0,0,
2020-02-29,737,42,18,72,60312,16451,97621,,9,269,0,459,-0.0715,5.3575,4.29806,5.37973,0.02565,-0.03999,0.05028,0.00015,0.04879,1,41,1,4,9,3,0,47,4,6,0,0,
2020-03-01,724,36,15,61,47361,11698,134765,,2,319,0,403,-0.07453,5.27816,4.28426,5.24673,0.0126,-0.03953,0.0097,0.03044,0.04879,2,34,0,4,6,2,0,29,10,7,0,0,
2020-03-02,806,37,8,89,122339,4409,365377,,14,302,9,481,0.02528,5.33515,4.2994,5.44136,-0.05075,-0.03197,-0.05031,0.07726,-0.06704,0,37,0,3,4,1,0,49,3,7,0,0,
2020-03-03,745,32,4,87,51985,461,695057,,6,294,16,429,-0.0448,5.30567,4.28116,5.36832,-0.04047,-0.05088,-0.04577,0.0649,-0.0755,0,32,0,0,3,1,0,41,5,9,0,0,
2020-03-04,743,34,15,70,120641,9275,941891,,7,294,3,439,-0.02433,5.36105,4.26889,5.37792,-0.02688,-0.05567,-0.0436,0.04958,-0.08292,1,33,0,2,11,2,0,29,1,10,0,0,
2020-03-05,798,26,13,85,37884,20642,498699,,5,358,1,434,-0.05122,5.32873,4.29203,5.38474,-0.02812,-0.045,-0.02643,0.05861,-0.05428,1,25,0,3,10,0,0,43,1,10,0,0,
2020-03-06,779,42,13,99,118346,8374,1032878,,9,341,10,419,-0.08825,5.26762,4.40296,5.2089,-0.03337,-0.03785,0.00452,0.01973,-0.04599,1,41,2,3,6,2,0,57,2,11,0,0,
2020-03-07,796,51,27,69,53602,19955,63814,,8,354,2,432,-0.16621,5.20428,4.39047,5.10602,-0.02098,-0.02172,0.01921,0.03373,0.00461,4,47,1,21,4,0,0,28,2,12,0,0,
2020-03-08,842,36,14,71,73760,6888,130499,,4,357,0,481,-0.07336,5.3388,4.30119,5.3495,0.01155,-0.047,0.04398,0.011,0.03248,0,36,0,5,4,2,0,26,8,12,0,0,
2020-03-09,826,33,16,75,85133,13951,214702,,6,354,2,464,-0.05521,5.33829,4.27935,5.40226,-0.00145,-0.04351,0.01612,0.03162,-0.00222,1,32,0,1,12,1,0,38,0,12,0,0,
2020-03-10,846,36,10,67,77384,12047,248065,,18,356,3,469,-0.02242,5.35416,4.2513,5.36441,0.01807,-0.02891,0.04777,-0.02404,0.00983,2,34,0,1,8,1,0,21,6,14,0,0,
